DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
6996.0,-0.01,50.0,-999.25,-0.008,5.24,0.0,1857.15,2.726,-999.25,0.0003,0.0001,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
6996.5,-0.005,50.0,-999.25,-0.006,5.24,0.0,1938.18,2.719,-999.25,0.0003,0.0001,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
6997.0,-0.006,50.0,-999.25,-0.009,5.2,0.0,1950.0,2.72,-999.25,0.0003,0.0001,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
6997.5,-0.006,50.0,-999.25,-0.003,5.2,0.0,1950.0,2.721,-999.25,0.0005,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
6998.0,-0.01,50.0,-999.25,-0.003,5.15,0.0,1950.0,2.727,-999.25,0.0006,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
6998.5,-0.011,50.0,-999.25,-0.003,5.15,0.0,1950.0,2.729,-999.25,0.0006,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
6999.0,-0.006,50.0,-999.25,-0.007,5.2,0.0,1946.34,2.72,-999.25,0.0004,0.0001,0.0001,0.0001,0.0002,-999.25,0.0,0.0,0.0,0.0,0.0,
6999.5,-0.007,50.0,-999.25,-0.004,5.22,0.0,1855.77,2.722,-999.25,0.0004,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
7000.0,-0.02,50.0,-999.25,-0.002,5.18,0.0,1639.3,2.744,-999.25,0.0006,0.0001,0.0001,0.0001,0.0004,-999.25,0.0,0.0,0.0,0.0,0.0,
7000.5,-0.023,50.0,-999.25,-0.005,5.18,0.0,1259.45,2.75,-999.25,0.0005,0.0001,0.0001,0.0001,0.0003,-999.25,0.0,0.0,0.0,0.0,0.0,
