DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
4815.5,0.147,71.46,89.61,0.125,2.42,0.136,8.19,2.455,2.4432,2.3077,3.5565,3.6912,4.1248,2.0476,0.3331,0.2896,0.1292,0.1514,0.0468,0.0189,0.3102668821811676
4816.0,0.15,72.56,90.66,0.136,2.53,0.143,8.52,2.463,1.7609,1.5113,1.7214,3.5363,3.5081,2.0226,0.1674,0.1285,0.0599,0.1439,0.0314,0.021,0.3988655209541321
4816.5,0.14,72.49,90.96,0.143,2.52,0.142,8.85,2.478,1.7128,1.622,1.785,3.105,2.8158,1.6369,0.2093,0.1739,0.0761,0.1347,0.0324,0.0221,0.48699524998664856
4817.0,0.13,71.67,92.38,0.141,2.47,0.136,9.12,2.494,1.5226,1.3979,1.7518,2.1725,1.9312,1.1409,0.2358,0.1744,0.0793,0.0896,0.024,0.017,0.43784213066101074
4817.5,0.121,71.09,95.0,0.14,2.42,0.131,9.16,2.503,1.6829,1.5878,2.1706,1.8773,1.6779,0.969,0.3366,0.2745,0.1204,0.0834,0.0286,0.0176,0.24067449569702148
4818.0,0.125,71.63,94.01,0.146,2.42,0.136,9.23,2.497,1.9527,1.9603,2.5225,2.4168,2.0726,1.1802,0.3958,0.3446,0.1408,0.1151,0.0357,0.0222,0.38001781702041626
4818.5,0.129,72.29,86.84,0.153,2.47,0.142,9.06,2.489,2.3969,2.4084,2.6654,3.3088,2.7502,1.522,0.3987,0.4129,0.1639,0.1724,0.0529,0.0314,0.7200250029563904
4819.0,0.132,72.98,80.12,0.16,2.53,0.147,8.76,2.485,2.771,2.531,2.4338,3.9262,3.1662,1.7678,0.3619,0.3873,0.156,0.2097,0.0638,0.0386,0.7893065214157104
4819.5,0.13,73.63,80.25,0.166,2.58,0.149,8.48,2.49,2.4148,2.1858,1.9108,3.5213,2.7428,1.6511,0.2827,0.3019,0.1247,0.1899,0.0589,0.0383,0.6761555075645447
4820.0,0.126,73.91,85.25,0.166,2.63,0.147,8.2,2.496,1.7974,1.8113,1.5233,2.845,2.2434,1.4584,0.2037,0.2321,0.0995,0.1542,0.0523,0.0357,0.47722792625427246
