DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RESSHAL_N,RHOB_N,SP_N,K_SDR_N_PRE,K_GD_N_PRE
6378.0,7.76,0.11,67.14,58.71,0.26,2.78,0.2,2.31,1.509,2.522,90.78,0.06135842576622963,0.0083376569673419
6378.5,7.77,0.081,71.3,119.57,0.438,2.85,0.315,6.35,1.725,2.572,90.81,14.380241394042969,0.5173991918563843
6379.0,7.6,0.041,71.9,93.1,0.202,3.6,0.146,9.75,1.981,2.64,90.63,0.012433740310370922,0.00948935467749834
6379.5,7.58,0.014,66.96,70.05,0.135,4.86,0.096,13.45,2.411,2.686,90.63,0.015782181173563004,0.003645246848464012
6380.0,7.61,0.009,63.12,58.71,0.117,4.94,0.083,8.33,2.611,2.695,90.88,0.007513110991567373,0.0027599812019616365
6380.5,7.65,0.021,59.32,67.78,0.104,4.95,0.075,10.24,2.518,2.675,91.05,0.0014446346322074533,0.0017697223229333758
6381.0,7.66,0.033,54.77,59.08,0.095,4.95,0.071,10.44,2.5,2.653,91.37,0.0001254828821402043,0.001003230456262827
6381.5,7.66,0.037,51.47,46.61,0.073,4.95,0.058,12.22,2.697,2.647,91.44,5.379777940106578e-05,0.0012583539355546236
6382.0,7.66,0.041,50.21,43.21,0.052,4.94,0.047,15.76,2.725,2.64,92.07,3.7203310057520866e-05,0.0018998818704858422
6382.5,7.66,0.041,50.52,43.59,0.043,4.9,0.042,20.39,2.745,2.641,92.81,3.419252607272938e-05,0.0023529299069195986
6383.0,7.66,0.038,51.28,48.5,0.049,4.85,0.044,23.23,2.668,2.646,93.09,6.239674985408783e-05,0.002303103217855096
6383.5,7.64,0.038,52.64,78.74,0.054,4.83,0.047,21.53,2.526,2.645,93.13,0.0001167382433777675,0.0013764759059995413
6384.0,7.66,0.036,54.64,103.31,0.037,4.88,0.037,19.73,2.465,2.648,93.13,0.00011795538011938334,0.0009365813457407057
6384.5,7.67,0.041,54.54,84.41,0.042,4.88,0.042,19.96,2.412,2.64,93.24,0.00012177944154245779,0.0012910648947581649
6385.0,7.66,0.05,60.01,91.97,0.067,4.75,0.059,20.23,2.382,2.624,93.71,0.001462806947529316,0.0013705709716305137
6385.5,7.64,0.063,60.42,64.0,0.067,4.72,0.065,20.96,2.356,2.603,94.02,0.0018116243882104754,0.002053516684100032
6386.0,7.67,0.067,60.31,110.49,0.142,4.72,0.111,21.74,2.291,2.596,94.45,0.019319092854857445,0.01276007667183876
6386.5,7.67,0.049,59.79,38.67,0.123,4.72,0.094,24.41,2.345,2.626,94.96,0.03433684632182121,0.002146410057321191
6387.0,7.7,0.026,56.76,27.33,0.046,4.72,0.037,21.31,2.274,2.665,94.88,0.00022244291903916746,0.00263152364641428
6387.5,7.73,0.015,52.28,25.44,0.026,4.74,0.021,14.48,2.307,2.684,95.31,2.2405662093660794e-05,0.00172944157384336
6388.0,7.73,0.016,54.28,29.03,0.077,4.81,0.056,9.82,2.046,2.682,95.07,5.6685166782699525e-05,0.0008947376627475023
6388.5,7.74,0.032,55.16,67.02,0.104,4.89,0.077,9.21,2.018,2.655,95.31,9.212175064021721e-05,0.0006970788817852736
6389.0,7.71,0.04,59.48,136.2,0.036,4.96,0.038,12.51,2.067,2.642,95.04,0.0005127057083882391,0.0007309335051104426
6389.5,7.73,0.044,59.33,163.79,0.059,5.0,0.052,7.1,2.042,2.634,94.96,0.002961250487715006,0.003372239414602518
6390.0,7.77,0.037,56.69,161.15,0.1,5.0,0.075,9.71,2.114,2.646,94.78,0.0015220812056213617,0.0024052434600889683
6390.5,7.75,0.031,63.07,173.62,0.081,4.94,0.061,6.69,1.879,2.657,94.45,0.001480892882682383,0.0035934429615736008
6391.0,7.78,0.051,64.5,202.73,0.078,3.66,0.066,9.4,1.733,2.622,94.04,0.0018733572214841843,0.9758464694023132
6391.5,7.7,0.081,66.71,185.59,0.11,3.16,0.097,6.45,1.713,2.571,93.48,0.005565699655562639,0.3007652759552002
6392.0,7.7,0.111,72.34,180.93,0.209,2.66,0.167,5.71,1.663,2.52,92.79,0.4076531231403351,0.05959399789571762
6392.5,7.65,0.123,75.28,113.52,0.201,2.25,0.167,4.55,1.558,2.5,91.91,9.396711349487305,0.17715881764888763
6393.0,7.59,0.136,75.43,48.5,0.19,2.13,0.165,3.37,1.466,2.477,91.88,11.251412391662598,21.914533615112305
6393.5,7.56,0.152,75.5,38.7,0.175,2.15,0.164,3.19,1.442,2.45,91.88,16.77798080444336,67.21053314208984
6394.0,7.64,0.163,76.27,44.34,0.188,2.16,0.176,3.26,1.406,2.432,91.88,29.434940338134766,48.77214050292969
6394.5,7.61,0.165,76.54,36.78,0.18,2.16,0.173,3.1,1.366,2.427,91.88,48.66343688964844,175.6041717529297
6395.0,7.61,0.165,77.11,47.37,0.183,2.16,0.174,2.83,1.333,2.429,91.6,28.28097915649414,72.13365173339844
6395.5,7.61,0.165,78.23,50.39,0.216,2.16,0.192,2.94,1.343,2.428,91.8,43.57108688354492,28.624176025390625
6396.0,7.62,0.159,77.7,62.11,0.197,2.17,0.179,2.93,1.375,2.437,91.88,11.252283096313477,15.192387580871582
6396.5,7.58,0.153,77.68,57.57,0.197,2.18,0.176,3.08,1.429,2.449,91.88,11.068427085876465,12.704351425170898
6397.0,7.61,0.138,75.71,61.73,0.21,2.2,0.178,3.45,1.421,2.474,91.88,9.146836280822754,24.93277359008789
6397.5,7.59,0.132,75.38,73.83,0.188,2.21,0.162,4.06,1.552,2.485,92.02,6.9423418045043945,1.7430734634399414
6398.0,7.67,0.132,75.33,74.58,0.174,2.24,0.154,5.0,1.658,2.484,91.99,4.386468887329102,0.7018972635269165
6398.5,7.72,0.146,77.06,96.13,0.21,2.3,0.181,4.17,1.525,2.461,92.15,2.7634520530700684,0.4245525896549225
6399.0,7.72,0.152,78.82,82.93,0.274,2.37,0.222,3.6,1.414,2.451,92.5,4.051298141479492,2.460644483566284
6399.5,7.68,0.154,79.37,76.85,0.252,2.42,0.209,4.09,1.408,2.447,92.5,4.71634578704834,0.964050829410553
6400.0,7.88,0.158,80.14,63.62,0.22,2.44,0.192,4.58,1.375,2.44,93.01,8.641587257385254,4.988919734954834
6400.5,7.76,0.158,80.25,78.74,0.242,2.45,0.204,3.23,1.238,2.44,92.89,1.726998209953308,1.9397279024124146
6401.0,7.67,0.151,80.09,68.53,0.235,2.44,0.198,2.54,1.112,2.452,92.97,0.8529494404792786,20.829574584960938
6401.5,7.76,0.132,81.49,106.34,0.182,2.43,0.159,2.49,1.099,2.485,93.16,0.03826276957988739,0.07099196314811707
6402.0,7.7,0.112,85.46,193.66,0.276,2.41,0.211,2.97,1.145,2.518,93.63,0.0069167399778962135,0.003540376201272011
6402.5,7.76,0.108,84.22,93.86,0.314,2.39,0.235,2.9,1.169,2.526,93.75,0.06382721662521362,0.10551593452692032
6403.0,7.75,0.119,83.37,52.66,0.199,2.37,0.164,3.45,1.164,2.506,94.34,0.29956790804862976,20.320955276489258
6403.5,7.74,0.127,80.82,45.47,0.156,2.34,0.142,3.08,1.245,2.494,94.41,0.5615914463996887,97.09812927246094
6404.0,7.73,0.119,74.37,41.7,0.138,2.34,0.129,2.81,1.206,2.507,94.73,0.6087874174118042,146407.875
6404.5,7.76,0.139,67.1,60.6,0.122,2.41,0.131,2.76,1.189,2.472,95.43,0.07806632667779922,401463.1875
6405.0,7.75,0.144,68.61,113.9,0.121,2.52,0.133,2.88,1.075,2.464,96.06,0.006894467398524284,0.13519735634326935
6405.5,7.94,0.154,72.72,158.88,0.465,2.62,0.346,2.47,0.959,2.447,96.76,2.6969621181488037,0.004659559112042189
6406.0,8.05,0.144,82.22,172.11,0.91,2.76,0.651,2.9,0.923,2.464,97.24,119.45228576660156,3.1238818895608535e+23
6406.5,7.83,0.16,89.0,165.31,0.52,2.87,0.385,3.0,0.932,2.437,97.5,0.006321718916296959,0.0011474833590909839
6407.0,8.19,0.195,88.39,167.95,0.413,2.89,0.323,4.97,0.981,2.376,98.13,0.13251769542694092,0.006282925605773926
6407.5,8.91,0.213,89.39,163.41,0.392,2.82,0.315,4.0,0.912,2.346,98.44,1.9866031408309937,0.03933501988649368
6408.0,8.41,0.247,93.69,152.45,0.406,2.71,0.336,3.16,0.802,2.287,98.91,3.214704990386963,0.02580869197845459
6408.5,9.52,0.269,94.93,155.48,0.495,2.58,0.398,2.95,0.75,2.251,99.34,2.828774929046631,4.4629807472229
6409.0,10.24,0.285,104.71,143.38,0.472,2.44,0.39,2.49,0.686,2.222,99.77,1.2410657405853271,48.49497604370117
6409.5,10.37,0.3,107.95,143.38,0.52,2.2,0.424,2.01,0.572,2.197,100.04,1.2338500022888184,296.1475524902344
6410.0,10.39,0.272,92.44,166.94,0.457,1.98,0.376,1.62,0.582,2.245,100.63,10.453096389770508,430.61138916015625
6410.5,10.36,0.126,59.99,148.29,0.143,2.37,0.135,3.51,1.008,2.494,100.98,17.654512405395508,12.3659029006958
6411.0,7.99,0.048,55.41,123.35,-0.002,3.09,0.034,13.21,1.383,2.628,101.29,0.00011259137681918219,0.0011617870768532157
6411.5,7.76,0.041,54.3,117.01,0.028,3.39,0.035,15.53,1.518,2.641,101.87,0.0005877743242308497,0.0015052568633109331
6412.0,7.92,0.125,61.11,118.05,0.096,3.11,0.111,5.57,1.583,2.497,102.54,0.000663149228785187,0.0010829258244484663
6412.5,8.73,0.129,70.39,129.77,0.182,2.82,0.158,6.76,1.407,2.489,102.62,0.8481522798538208,0.47300395369529724
6413.0,8.94,0.138,81.9,141.87,0.615,2.77,0.446,1.95,0.918,2.475,102.5,0.07386142015457153,0.0014137269463390112
6413.5,8.92,0.162,92.05,140.73,0.706,2.83,0.512,2.11,0.97,2.433,102.58,0.05673171207308769,1359533.25
6414.0,8.81,0.112,87.5,140.36,0.386,3.0,0.284,4.97,1.295,2.519,103.09,0.007302155252546072,0.00473738694563508
6414.5,7.85,0.106,76.49,75.34,0.133,3.25,0.12,5.32,1.389,2.528,102.93,0.005174368154257536,0.002789049409329891
6415.0,7.78,0.138,67.87,72.69,0.137,3.55,0.138,3.53,1.101,2.474,102.83,0.001168868038803339,0.0019750804640352726
6415.5,7.99,0.27,73.37,86.3,0.449,3.85,0.37,2.48,1.117,2.248,102.97,149.927001953125,0.35720938444137573
6416.0,8.73,0.3,74.38,101.04,0.384,4.1,0.345,2.41,0.755,2.197,102.81,3177.540771484375,0.1592443287372589
6416.5,7.76,0.241,72.91,108.23,0.117,4.93,0.189,3.31,1.062,2.298,103.12,0.030824588611721992,0.009292657487094402
6417.0,7.75,0.129,52.83,56.56,0.085,5.7,0.109,4.76,1.825,2.49,103.12,0.0001337062130915001,0.018838241696357727
6417.5,7.74,0.029,49.55,56.81,0.052,5.33,0.042,4.12,2.254,2.66,102.81,0.00029529607854783535,0.010982825420796871
6418.0,7.76,0.001,48.89,62.49,0.04,5.12,0.028,10.42,2.447,2.708,103.01,3.551127520040609e-06,0.001288397004827857
6418.5,7.76,0.001,48.77,62.49,0.037,5.13,0.026,9.62,2.626,2.709,103.12,3.0465439522231463e-06,0.0015031329821795225
6419.0,7.73,0.004,49.0,60.97,0.036,5.15,0.026,17.35,2.696,2.703,102.81,6.0786733229178935e-06,0.0002427587314741686
6419.5,7.76,0.004,49.24,74.2,0.039,5.18,0.028,16.25,2.713,2.703,102.54,6.998171556915622e-06,0.0005448248703032732
6420.0,7.77,-0.005,49.41,54.93,0.04,5.2,0.029,17.02,2.711,2.718,102.35,6.179570846143179e-06,0.0002760443021543324
6420.5,7.76,-0.012,49.47,56.06,0.037,5.22,0.028,19.43,2.742,2.731,102.19,7.20187381375581e-06,0.00025731977075338364
6421.0,7.76,-0.013,49.36,63.62,0.032,5.21,0.024,23.66,2.715,2.733,101.91,1.034642627928406e-05,0.00029348916723392904
6421.5,7.74,-0.005,49.45,68.91,0.036,5.19,0.026,29.22,2.786,2.718,102.03,1.608283673704136e-05,0.000422327226260677
6422.0,7.74,0.0,49.71,62.49,0.038,5.17,0.027,31.35,2.742,2.711,102.03,1.8737726350082085e-05,0.0006139389588497579
6422.5,7.75,-0.002,49.72,61.35,0.037,5.17,0.026,24.34,2.677,2.714,102.23,1.0945953363261651e-05,0.0003850064822472632
6423.0,7.73,-0.015,49.6,48.12,0.039,5.17,0.03,15.05,2.627,2.735,102.23,5.417694410425611e-06,0.000407216401072219
6423.5,7.74,-0.028,49.59,45.47,0.05,5.17,0.041,9.08,2.57,2.758,102.5,3.4800218600139488e-06,0.004591525066643953
6424.0,7.76,-0.04,50.02,40.94,0.056,5.17,0.049,6.25,2.003,2.779,102.19,2.7417258934292477e-06,0.017896665260195732
6424.5,7.77,-0.035,50.56,47.93,0.053,5.17,0.045,5.05,1.709,2.771,101.6,2.3644804514333373e-06,0.021426972001791
6425.0,7.73,-0.017,51.35,52.37,0.049,5.17,0.037,5.26,1.58,2.738,101.37,3.540448687999742e-06,0.009909426793456078
6425.5,7.77,0.013,52.18,68.53,0.049,5.17,0.036,7.3,1.554,2.689,101.25,9.283634426537901e-06,0.0024031740613281727
6426.0,7.76,0.046,58.15,110.87,0.101,5.06,0.078,6.69,1.336,2.63,101.25,0.00040743843419477344,0.0021203712094575167
6426.5,7.73,0.144,60.86,145.65,1.142,4.03,0.814,4.29,1.206,2.464,101.02,21.315624237060547,1.2872956192644538e+36
6427.0,7.76,0.265,66.18,130.34,0.997,3.51,0.729,1.77,0.904,2.257,100.66,168.34446716308594,inf
6427.5,7.78,0.335,85.02,100.63,0.375,3.08,0.356,1.12,0.682,2.136,100.7,14.134785652160645,13.62570858001709
6428.0,8.14,0.323,112.1,118.43,0.336,2.67,0.33,1.23,0.633,2.159,100.25,2.2999651432037354,10.404385566711426
6428.5,8.35,0.255,122.12,137.05,0.458,2.8,0.371,1.16,0.631,2.274,99.96,0.18326257169246674,0.5686125159263611
6429.0,8.33,0.198,96.66,170.22,0.586,3.2,0.437,0.98,0.61,2.372,99.61,0.01578252576291561,0.0015298282960429788
6429.5,8.31,0.123,86.25,91.97,0.31,3.48,0.236,1.53,0.746,2.499,99.34,0.010694732889533043,0.0037467200309038162
6430.0,7.77,0.059,80.89,54.17,0.217,3.78,0.159,4.62,1.228,2.609,98.52,0.006746698636561632,0.0034395791590213776
6430.5,7.74,0.019,65.96,47.74,0.123,4.34,0.088,7.15,1.777,2.678,98.09,0.0019202542025595903,0.001389097305946052
6431.0,7.72,0.008,54.72,26.95,0.066,5.06,0.047,10.42,1.998,2.696,98.13,4.292987796361558e-05,0.0006070280214771628
6431.5,7.71,0.02,59.66,47.37,0.052,5.22,0.039,8.38,1.778,2.676,98.01,0.00015050896035972983,0.00064727762946859
6432.0,7.68,0.113,68.76,124.86,0.162,5.19,0.14,4.43,1.719,2.517,97.66,0.5183298587799072,0.010834419168531895
6432.5,7.66,0.194,78.0,158.5,0.479,4.92,0.365,3.71,1.624,2.378,97.38,4.009250640869141,0.015319343656301498
6433.0,7.67,0.223,89.47,186.47,0.372,4.33,0.307,3.87,1.489,2.329,97.3,2.2684128284454346,0.0191438440233469
6433.5,7.86,0.166,98.88,130.34,0.264,3.98,0.221,3.99,1.38,2.426,97.5,0.6780552864074707,0.030160723254084587
6434.0,7.96,0.088,91.24,135.82,0.308,4.05,0.227,2.94,1.287,2.559,97.61,0.0024344429839402437,0.002669241279363632
6434.5,8.03,0.03,87.98,160.39,0.218,4.15,0.156,2.89,1.22,2.658,97.89,0.0016323653981089592,0.0019761393778026104
6435.0,7.78,-0.019,85.02,150.56,0.044,4.33,0.034,4.89,1.831,2.742,98.13,0.0005102303111925721,0.0035349850077182055
6435.5,7.76,-0.026,74.43,145.65,-0.006,4.62,0.019,6.65,2.496,2.755,98.01,4.8642861656844616e-05,0.002978010568767786
6436.0,7.75,-0.016,52.9,192.52,0.003,4.89,0.012,8.2,2.367,2.737,98.24,4.26656970375916e-06,0.001204284722916782
6436.5,7.74,-0.006,50.95,272.66,0.017,5.05,0.013,5.98,1.922,2.72,98.63,9.469866927247494e-05,0.004264967516064644
6437.0,7.74,-0.004,50.04,185.72,0.011,5.12,0.008,5.63,1.791,2.717,99.06,8.64061621541623e-06,0.0014700505416840315
6437.5,7.73,0.001,49.92,200.84,0.008,5.06,0.006,4.56,1.735,2.708,99.54,2.0707035218947567e-05,0.002509304555132985
6438.0,7.76,0.085,49.83,228.53,0.019,4.72,0.062,3.72,1.615,2.565,99.38,0.0005697778542526066,0.003181485226377845
6438.5,7.75,0.186,56.81,238.26,0.035,4.04,0.134,3.12,1.461,2.391,99.45,0.0014732818817719817,0.002949344227090478
6439.0,8.27,0.242,97.94,174.57,0.057,3.14,0.176,2.38,1.613,2.296,99.96,0.0006713278125971556,0.027431530877947807
6439.5,9.08,0.206,99.55,161.9,0.162,2.41,0.185,2.74,1.485,2.358,100.08,0.0006078537553548813,0.05755868926644325
6440.0,9.11,0.208,97.9,166.06,0.62,2.12,0.462,1.81,1.153,2.354,100.47,2.274752616882324,21363062784.0
6440.5,9.12,0.18,94.8,133.08,0.609,2.06,0.449,1.61,0.743,2.402,101.09,75.9416732788086,1.2767078661772175e+21
6441.0,9.53,0.083,98.49,141.49,0.51,2.29,0.365,2.47,0.813,2.569,101.29,0.0035714120604097843,0.008033880032598972
6441.5,7.71,-0.036,97.86,77.23,0.337,3.29,0.24,3.29,1.259,2.772,101.8,0.0017924342537298799,0.0008172186207957566
6442.0,7.68,-0.067,88.66,63.62,0.147,4.5,0.114,3.88,1.414,2.825,102.19,0.002054512733593583,0.0016284565208479762
6442.5,7.71,-0.003,48.41,72.69,0.046,4.98,0.033,16.6,1.506,2.714,102.46,1.1132088729937095e-05,0.0007860509213060141
6443.0,7.7,0.022,58.02,68.91,0.071,4.92,0.053,77.6,1.468,2.673,102.54,0.0019360673613846302,0.000955184455960989
6443.5,7.8,0.036,73.0,55.49,0.085,4.84,0.065,26.09,1.5,2.649,102.7,0.0050840177573263645,0.0016361692687496543
6444.0,7.71,0.058,78.26,76.47,0.071,4.64,0.065,8.06,1.434,2.611,103.09,0.0028519337065517902,0.00245482730679214
6444.5,7.74,0.069,79.86,114.18,0.036,3.82,0.055,5.54,1.279,2.591,102.66,0.0009083598270080984,0.002103450009599328
6445.0,8.06,0.094,81.72,218.98,0.172,3.34,0.139,1.85,0.986,2.549,102.85,0.004509902559220791,0.0030413116328418255
6445.5,8.42,0.118,89.85,203.11,0.851,3.01,0.608,1.6,0.879,2.508,102.89,0.014592734165489674,0.05211508274078369
6446.0,8.37,0.128,100.99,167.2,0.551,2.74,0.4,1.72,0.906,2.49,103.12,0.0031686448492109776,0.00036816508509218693
6446.5,7.99,0.123,94.68,152.07,0.301,2.84,0.23,2.08,1.069,2.499,103.12,0.0029578411485999823,0.0029257910791784525
6447.0,7.95,0.101,93.65,135.63,0.258,3.23,0.196,2.66,1.113,2.538,103.0,0.003112334292382002,0.002966397674754262
6447.5,8.22,0.1,94.26,160.77,0.28,3.47,0.21,3.56,1.123,2.538,102.62,0.0024989116936922073,0.002883956069126725
6448.0,7.93,0.109,94.43,147.54,0.29,3.69,0.219,3.28,1.284,2.523,102.34,0.0033502669539302588,0.004216632340103388
6448.5,7.79,0.116,93.61,172.68,0.323,3.9,0.243,2.68,1.328,2.511,102.07,0.005552202463150024,0.004109933041036129
6449.0,7.79,0.106,84.43,194.03,0.276,4.05,0.209,2.45,1.229,2.529,102.11,0.007532229647040367,0.004280290566384792
6449.5,7.72,0.071,65.4,165.31,0.138,4.17,0.11,3.34,1.325,2.589,102.38,0.001991299446672201,0.002940406557172537
6450.0,7.72,0.023,55.78,134.78,0.057,4.36,0.043,5.86,1.635,2.671,102.34,0.00016447401139885187,0.0010517595801502466
6450.5,7.73,0.011,54.67,107.85,0.043,4.84,0.031,9.24,2.147,2.692,101.64,3.284151171101257e-05,0.001229738350957632
6451.0,7.74,0.016,54.87,190.63,0.05,5.01,0.037,11.84,2.354,2.682,101.25,0.00013592270261142403,0.0011482732370495796
6451.5,7.71,0.023,56.31,218.13,0.053,5.06,0.041,14.03,2.494,2.67,101.25,0.0002324983070138842,0.0016351006925106049
6452.0,7.73,0.013,54.4,77.61,0.026,5.06,0.021,18.48,2.595,2.687,101.06,1.710758988338057e-05,0.00034902174957096577
6452.5,7.73,-0.001,61.49,61.73,0.073,5.03,0.052,17.53,2.55,2.712,100.7,0.0005187545320950449,0.0006899900618009269
6453.0,7.73,0.001,68.04,54.17,0.074,5.0,0.052,18.36,2.268,2.709,100.16,0.0020169629715383053,0.0009394318331032991
6453.5,7.73,0.076,71.77,102.08,0.162,4.96,0.127,16.68,2.146,2.581,100.08,0.024843653663992882,0.005057973321527243
6454.0,7.72,0.257,80.19,131.28,0.553,4.95,0.431,15.3,2.034,2.27,100.0,64.92327880859375,0.032743386924266815
6454.5,7.74,0.363,94.95,67.78,0.523,4.36,0.45,8.39,1.795,2.09,99.96,3415.34912109375,62.65517044067383
6455.0,7.66,0.345,90.17,135.44,0.344,3.69,0.345,6.61,1.649,2.12,99.92,72.2400131225586,0.0021249582059681416
6455.5,7.73,0.204,88.56,181.75,0.296,3.37,0.254,3.42,1.805,2.361,99.53,0.5611997842788696,0.02770315855741501
6456.0,7.94,0.116,84.08,217.47,0.327,3.47,0.245,2.79,1.713,2.511,99.38,0.0024721964728087187,0.002082193037495017
6456.5,7.97,0.069,75.72,226.54,0.24,3.94,0.177,7.37,1.648,2.593,99.65,0.0027431254275143147,0.002089139772579074
6457.0,7.71,0.059,70.38,256.78,0.173,4.12,0.129,6.96,1.876,2.609,100.0,0.0023383423686027527,0.0017586842877790332
6457.5,7.8,0.073,64.9,244.97,0.126,4.3,0.103,5.42,2.09,2.586,100.0,0.0021439939737319946,0.009890473447740078
6458.0,7.71,0.081,63.02,198.19,0.048,4.45,0.067,5.28,2.344,2.571,100.0,0.0007771632517687976,0.0027502686716616154
6458.5,7.71,0.062,59.25,148.48,0.045,4.58,0.054,6.87,2.482,2.604,99.92,0.0005222276668064296,0.0008400310180149972
6459.0,7.75,0.035,51.55,184.21,0.063,4.7,0.051,9.91,2.375,2.65,100.0,0.00023031393357086927,0.0013580432860180736
6459.5,7.76,0.022,51.43,201.22,0.054,4.82,0.041,12.89,2.312,2.672,100.31,0.00020163750741630793,0.0014796893810853362
6460.0,7.76,0.015,51.94,217.09,0.035,4.92,0.027,14.75,2.042,2.684,100.94,9.421844151802361e-05,0.0012980042956769466
6460.5,7.74,0.004,52.41,207.83,0.016,4.99,0.012,11.44,1.919,2.703,100.78,2.8665399440797046e-05,0.0012120892060920596
6461.0,7.74,0.018,52.76,222.76,0.021,5.03,0.02,23.09,1.687,2.68,100.63,7.785340858390555e-05,0.04231339693069458
6461.5,7.76,0.039,57.5,463.18,0.092,5.06,0.071,20.72,1.341,2.643,100.43,0.008773532696068287,0.07620478421449661
6462.0,7.72,0.077,63.53,516.85,0.198,5.01,0.15,11.91,1.336,2.579,99.69,0.056463584303855896,0.020418917760252953
6462.5,7.72,0.116,71.32,511.85,0.288,4.7,0.22,5.05,1.209,2.511,99.92,0.10231437534093857,0.015077094547450542
6463.0,7.8,0.148,77.89,427.27,0.47,3.78,0.348,2.88,0.937,2.457,100.12,0.014030898921191692,0.14037565886974335
6463.5,8.58,0.155,81.58,309.71,0.509,3.23,0.376,2.88,0.995,2.445,100.47,0.0016852724365890026,0.0006923939799889922
6464.0,7.72,0.122,84.39,243.18,0.408,2.84,0.301,5.9,1.258,2.501,100.82,0.010197177529335022,0.00797694269567728
6464.5,7.95,0.084,80.67,276.44,0.345,2.41,0.251,8.59,1.5,2.567,100.78,4.220785617828369,0.6391999125480652
6465.0,8.01,0.088,79.26,276.92,0.457,2.03,0.329,12.12,1.467,2.56,100.98,240926.71875,128.88943481445312
6465.5,8.28,0.099,78.69,253.0,0.467,2.06,0.338,6.14,1.5,2.541,101.29,11509.9306640625,2.1164536476135254
6466.0,7.73,0.089,77.31,240.53,0.421,2.21,0.304,7.05,1.492,2.558,101.18,2836.32373046875,8.265528678894043
6466.5,7.84,0.035,68.47,199.14,0.461,2.39,0.327,6.45,1.494,2.65,101.25,189713.5625,44.101226806640625
6467.0,7.79,0.007,70.91,162.66,0.454,2.62,0.321,5.82,1.5,2.698,101.48,1152.55712890625,2.4303934574127197
6467.5,7.77,0.028,72.37,124.48,0.26,2.85,0.185,5.53,1.497,2.663,101.99,0.019598765298724174,0.08292336761951447
6468.0,7.73,0.069,72.14,85.92,0.14,2.97,0.11,5.2,1.452,2.591,101.87,0.02167634107172489,0.007496313191950321
6468.5,7.73,0.098,72.11,74.58,0.135,2.96,0.118,4.7,1.508,2.543,101.6,0.02884417399764061,0.003785758512094617
6469.0,7.77,0.102,72.04,100.29,0.182,2.9,0.148,4.17,1.535,2.536,101.56,0.03202943503856659,0.014293571934103966
6469.5,7.76,0.088,72.74,82.52,0.13,2.79,0.111,4.09,1.48,2.56,101.25,0.030239351093769073,0.005007243249565363
6470.0,7.69,0.064,81.02,90.08,0.121,2.75,0.097,3.74,1.616,2.601,100.7,0.006676786113530397,0.004941052757203579
6470.5,7.75,0.034,89.49,107.09,0.141,2.8,0.103,4.47,1.727,2.652,100.04,0.004477143287658691,0.0063800509087741375
6471.0,8.01,0.031,90.22,118.15,0.179,3.04,0.128,4.34,1.545,2.657,99.38,0.0033577901776880026,0.003653857158496976
6471.5,8.06,0.049,90.35,182.69,0.391,3.39,0.279,3.81,1.523,2.627,99.02,0.003121793270111084,0.0008402348612435162
6472.0,7.93,0.039,90.07,182.32,0.486,3.5,0.345,2.99,1.392,2.643,99.06,0.0037250511813908815,0.0005258822930045426
6472.5,7.89,-0.002,89.32,129.39,0.259,3.6,0.183,3.43,1.561,2.713,99.38,0.002301817759871483,0.0009921682067215443
6473.0,7.72,-0.027,76.29,120.7,0.151,3.67,0.108,5.83,1.763,2.756,99.65,0.004097229801118374,0.005523740779608488
6473.5,7.68,-0.006,72.88,129.02,0.136,3.75,0.096,11.03,2.105,2.719,99.57,0.005441978573799133,0.0574241541326046
6474.0,7.69,0.032,72.13,108.98,0.098,3.81,0.073,17.26,2.355,2.656,99.38,0.02577929012477398,0.1059514731168747
6474.5,7.68,0.045,67.93,85.54,0.117,3.85,0.089,11.37,2.361,2.633,99.38,0.016238344833254814,0.004146503284573555
6475.0,7.72,0.056,67.33,58.71,0.121,3.87,0.094,12.59,2.316,2.614,99.53,0.035379234701395035,0.003594656242057681
6475.5,7.7,0.061,70.12,90.65,0.173,3.89,0.13,10.41,2.408,2.606,99.38,0.024530181661248207,0.013904852792620659
6476.0,7.7,0.056,66.59,98.77,0.153,3.92,0.115,8.71,2.355,2.614,99.38,0.013706885278224945,0.0029950812458992004
6476.5,7.73,0.035,65.22,68.91,0.142,3.94,0.103,15.79,2.631,2.651,99.22,0.06955715268850327,0.009735199622809887
6477.0,7.67,0.027,63.27,40.94,0.105,4.04,0.077,19.94,2.902,2.665,98.79,0.09790100902318954,0.0026385411620140076
6477.5,7.69,0.025,58.43,40.47,0.091,4.2,0.067,34.99,2.879,2.668,98.75,0.057497087866067886,0.0022614477202296257
6478.0,7.69,0.036,59.96,59.46,0.104,4.29,0.078,30.75,2.683,2.648,98.75,0.109700046479702,0.0023784246295690536
6478.5,7.7,0.044,62.46,72.31,0.142,4.34,0.105,18.97,2.429,2.635,98.59,0.058052338659763336,0.004004478920251131
6479.0,7.7,0.047,63.38,64.38,0.124,4.38,0.094,14.04,2.321,2.63,98.75,0.003836964722722769,0.0021010851487517357
6479.5,7.73,0.046,62.22,53.79,0.105,4.39,0.081,8.76,2.19,2.632,98.75,0.0008042603731155396,0.0009883020538836718
6480.0,7.72,0.042,61.99,53.04,0.104,4.4,0.079,5.76,2.057,2.638,98.98,0.0003295164497103542,0.0007706109900027514
