DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE
4255.5,9.86,0.407,105.43,99.28,0.427,2.55,0.417,1.74,2.014,-999.25,-999.25,2129692417064960.0,9.452173981117085e-05
4256.0,10.23,0.427,102.31,105.65,0.399,2.53,0.413,1.94,1.979,-999.25,-999.25,9656392151465984.0,2.661258440639358e-05
4256.5,10.29,0.419,111.74,106.11,0.443,2.6,0.431,1.05,1.993,-999.25,-999.25,5.880772026020397e+18,0.00017745945660863072
4257.0,8.59,0.346,108.89,100.95,0.446,2.77,0.399,1.46,2.118,-999.25,-999.25,78.35419464111328,0.8452624082565308
4257.5,8.79,0.267,96.7,93.49,0.356,2.96,0.315,2.31,2.254,-999.25,-999.25,2.1544928550720215,0.06444983929395676
4258.0,7.88,0.21,84.79,87.87,0.258,3.09,0.235,3.81,2.352,-999.25,-999.25,2.4888668060302734,0.5784157514572144
4258.5,8.12,0.204,86.38,89.17,0.298,3.13,0.255,4.71,2.361,-999.25,-999.25,3.0850017070770264,0.8690558671951294
4259.0,7.97,0.183,93.83,92.3,0.334,3.14,0.269,2.59,2.398,-999.25,-999.25,3.267416477203369,0.08326362818479538
4259.5,8.08,0.161,89.6,87.33,0.245,3.13,0.207,1.75,2.435,-999.25,-999.25,0.6696333885192871,0.016616879031062126
4260.0,7.9,0.125,83.5,76.54,0.192,3.14,0.162,2.19,2.496,-999.25,-999.25,1.2481646081141662e-05,0.016747334972023964
4260.5,7.84,0.112,79.29,62.9,0.143,3.11,0.128,2.35,2.519,-999.25,-999.25,0.04891397804021835,0.01615484058856964
4261.0,7.84,0.101,76.21,57.28,0.112,3.11,0.107,2.75,2.538,-999.25,-999.25,0.0014137026155367494,0.06221848353743553
4261.5,7.84,0.099,76.63,53.51,0.123,3.1,0.112,2.89,2.541,-999.25,-999.25,0.008084764704108238,0.08230411261320114
4262.0,7.91,0.102,77.15,58.67,0.132,3.07,0.118,2.96,2.536,-999.25,-999.25,0.019883977249264717,0.05762309953570366
4262.5,7.95,0.112,80.78,65.67,0.184,3.03,0.152,2.96,2.519,-999.25,-999.25,0.04744679480791092,0.028264597058296204
4263.0,7.99,0.125,87.06,72.22,0.255,2.97,0.201,2.57,2.497,-999.25,-999.25,0.0005490843905135989,0.03904460370540619
4263.5,7.98,0.135,86.71,76.09,0.246,2.92,0.198,2.48,2.479,-999.25,-999.25,0.00018282305973116308,0.0450766459107399
4264.0,7.91,0.152,85.36,76.46,0.224,2.93,0.191,2.37,2.449,-999.25,-999.25,3.260303128627129e-05,0.002886757254600525
4264.5,7.87,0.17,88.17,82.07,0.254,2.94,0.216,2.25,2.419,-999.25,-999.25,1.3517084121704102,0.14020699262619019
4265.0,7.88,0.192,91.01,85.84,0.281,2.98,0.241,2.09,2.382,-999.25,-999.25,3.382229804992676,0.09364388138055801
4265.5,8.01,0.192,94.19,89.62,0.304,3.01,0.254,1.82,2.382,-999.25,-999.25,2.042263984680176,0.05715787783265114
4266.0,8.07,0.182,90.28,84.46,0.265,3.1,0.227,1.95,2.398,-999.25,-999.25,1.0482068061828613,0.05337383225560188
4266.5,8.1,0.166,88.35,82.31,0.244,3.17,0.209,2.0,2.426,-999.25,-999.25,0.4565533995628357,0.0024720076471567154
4267.0,7.99,0.163,88.84,81.75,0.259,3.21,0.216,2.18,2.431,-999.25,-999.25,0.4914318025112152,0.031878214329481125
4267.5,7.89,0.158,89.03,85.07,0.254,3.19,0.212,2.04,2.439,-999.25,-999.25,0.5236861109733582,0.03798899054527283
4268.0,7.9,0.162,89.99,86.95,0.253,3.13,0.212,1.8,2.434,-999.25,-999.25,0.7747898697853088,0.039258092641830444
4268.5,7.93,0.164,90.68,94.32,0.264,3.11,0.22,1.89,2.43,-999.25,-999.25,1.0767494440078735,0.04993554577231407
4269.0,8.05,0.188,90.42,100.67,0.266,3.11,0.23,2.05,2.389,-999.25,-999.25,1.2533107995986938,0.08296521753072739
4269.5,8.11,0.193,93.2,105.19,0.312,3.17,0.259,2.36,2.38,-999.25,-999.25,2.064185380935669,0.1723439246416092
4270.0,8.17,0.206,99.64,103.07,0.357,3.24,0.291,1.73,2.358,-999.25,-999.25,1.328028917312622,0.041004326194524765
4270.5,8.04,0.195,99.93,100.12,0.342,3.43,0.278,1.43,2.377,-999.25,-999.25,0.4958217740058899,0.04492044076323509
4271.0,7.96,0.184,93.8,95.98,0.302,3.7,0.25,1.91,2.395,-999.25,-999.25,8.594388008117676,0.296217143535614
4271.5,8.03,0.139,90.79,95.7,0.295,4.02,0.231,2.58,2.472,-999.25,-999.25,182.9671630859375,0.1950821727514267
4272.0,8.03,0.123,90.08,92.48,0.296,4.12,0.227,2.82,2.5,-999.25,-999.25,49.97401428222656,0.1142335906624794
4272.5,8.44,0.119,85.92,91.0,0.247,4.09,0.194,2.97,2.507,-999.25,-999.25,2.074625015258789,0.06011112034320831
4273.0,7.99,0.134,80.62,83.7,0.171,4.01,0.154,2.74,2.482,-999.25,-999.25,2.1680707931518555,0.05989029258489609
4273.5,7.96,0.135,82.74,85.64,0.19,3.89,0.165,2.46,2.479,-999.25,-999.25,1.2132527828216553,0.058980558067560196
4274.0,7.9,0.147,88.02,92.08,0.254,3.77,0.208,2.38,2.458,-999.25,-999.25,7.743232727050781,0.1645650416612625
4274.5,7.87,0.156,92.69,96.34,0.305,3.6,0.242,2.25,2.443,-999.25,-999.25,0.6281743049621582,0.11085277050733566
4275.0,7.86,0.151,92.07,87.59,0.304,3.49,0.24,2.33,2.451,-999.25,-999.25,0.32436519861221313,0.09690362960100174
4275.5,7.93,0.137,84.17,78.56,0.222,3.46,0.184,2.76,2.475,-999.25,-999.25,0.006494184955954552,0.06024080514907837
4276.0,8.02,0.141,78.52,79.39,0.166,3.44,0.154,3.6,2.469,-999.25,-999.25,0.19083857536315918,0.018657010048627853
4276.5,8.07,0.163,84.63,89.8,0.229,3.49,0.199,2.89,2.431,-999.25,-999.25,0.4910278022289276,0.01990089938044548
4277.0,8.1,0.184,92.52,100.4,0.304,3.54,0.251,2.32,2.396,-999.25,-999.25,1.468135952949524,0.2198469042778015
4277.5,8.25,0.179,94.08,102.61,0.302,3.59,0.248,1.91,2.403,-999.25,-999.25,1.0571928024291992,0.09505359083414078
4278.0,7.84,0.17,91.1,105.93,0.264,3.57,0.222,1.88,2.419,-999.25,-999.25,0.522468090057373,0.09138739109039307
4278.5,7.96,0.172,89.1,101.77,0.248,3.5,0.213,2.02,2.416,-999.25,-999.25,0.7072518467903137,0.06604745984077454
4279.0,7.99,0.2,94.47,103.59,0.306,3.39,0.258,1.9,2.367,-999.25,-999.25,1.3181780576705933,0.07861122488975525
4279.5,8.38,0.209,100.48,98.33,0.378,3.32,0.305,1.89,2.353,-999.25,-999.25,1.6339631080627441,0.03941044583916664
4280.0,8.13,0.188,95.14,87.38,0.327,3.38,0.267,2.03,2.388,-999.25,-999.25,1.1697238683700562,0.07559329271316528
4280.5,8.13,0.155,86.66,75.33,0.234,3.54,0.198,2.21,2.444,-999.25,-999.25,0.37519094347953796,0.01231380645185709
4281.0,7.96,0.131,81.2,69.09,0.17,3.7,0.152,2.39,2.486,-999.25,-999.25,0.7206541895866394,0.05456221476197243
4281.5,7.85,0.126,80.46,72.23,0.181,3.79,0.156,3.04,2.494,-999.25,-999.25,1.0561044216156006,0.04965217784047127
4282.0,7.89,0.138,85.28,75.91,0.226,3.89,0.187,2.44,2.475,-999.25,-999.25,6.032225131988525,0.30557960271835327
4282.5,7.96,0.15,86.88,82.05,0.231,3.96,0.195,2.11,2.453,-999.25,-999.25,11.745055198669434,0.4310358762741089
4283.0,8.08,0.167,93.46,88.13,0.299,3.91,0.242,1.88,2.424,-999.25,-999.25,47.293373107910156,0.5335569977760315
4283.5,8.1,0.168,98.36,98.17,0.343,3.69,0.27,1.71,2.422,-999.25,-999.25,8.226785659790039,0.08411041647195816
4284.0,8.09,0.164,99.65,101.69,0.351,3.42,0.274,1.62,2.429,-999.25,-999.25,0.29245415329933167,0.05412926897406578
4284.5,8.19,0.157,96.16,108.14,0.309,3.23,0.245,1.64,2.442,-999.25,-999.25,0.8140987753868103,0.019759241491556168
4285.0,7.99,0.16,98.19,108.6,0.331,3.14,0.26,1.62,2.436,-999.25,-999.25,0.9281141757965088,0.06965307146310806
4285.5,8.13,0.165,96.12,111.45,0.305,3.12,0.245,1.61,2.427,-999.25,-999.25,1.4981746673583984,0.06435585767030716
4286.0,8.11,0.174,95.93,106.29,0.307,3.13,0.25,1.64,2.412,-999.25,-999.25,1.2353712320327759,0.06873674690723419
4286.5,8.18,0.181,95.53,102.98,0.314,3.17,0.256,1.81,2.401,-999.25,-999.25,1.203879714012146,0.04279913008213043
4287.0,8.17,0.173,96.27,99.11,0.318,3.25,0.256,1.7,2.414,-999.25,-999.25,0.7525326013565063,0.04924662783741951
4287.5,8.19,0.148,96.09,89.71,0.323,3.34,0.251,1.76,2.458,-999.25,-999.25,0.21090370416641235,0.043637391179800034
4288.0,8.22,0.114,90.4,80.42,0.265,3.45,0.204,1.9,2.515,-999.25,-999.25,0.19315901398658752,0.023022541776299477
4288.5,7.86,0.106,86.62,70.93,0.233,3.56,0.181,2.15,2.529,-999.25,-999.25,0.4317311942577362,0.029788343235850334
4289.0,7.96,0.113,83.66,70.75,0.211,3.63,0.169,2.59,2.516,-999.25,-999.25,0.49760279059410095,0.04904806241393089
4289.5,8.03,0.126,82.94,71.81,0.192,3.6,0.162,2.36,2.495,-999.25,-999.25,0.3802696466445923,0.03922971338033676
4290.0,8.08,0.132,87.01,80.1,0.22,3.44,0.181,1.84,2.484,-999.25,-999.25,0.24209971725940704,0.04015839472413063
4290.5,8.24,0.143,100.07,93.27,0.347,3.24,0.265,1.44,2.466,-999.25,-999.25,0.17258873581886292,0.02802054025232792
4291.0,8.1,0.159,100.86,101.32,0.354,3.1,0.274,1.46,2.439,-999.25,-999.25,0.6397680640220642,0.04638717323541641
4291.5,8.18,0.168,98.9,102.42,0.347,3.06,0.273,1.7,2.423,-999.25,-999.25,1.5159001350402832,0.06630206853151321
4292.0,7.91,0.162,95.38,94.37,0.324,3.09,0.256,1.96,2.432,-999.25,-999.25,1.5576567649841309,0.07600749284029007
4292.5,7.95,0.138,90.93,81.19,0.289,3.22,0.226,2.26,2.475,-999.25,-999.25,0.37188032269477844,0.04466380551457405
4293.0,7.92,0.123,81.71,67.01,0.178,3.42,0.153,2.4,2.5,-999.25,-999.25,0.1799764186143875,0.019729407504200935
4293.5,8.03,0.111,78.43,64.2,0.138,3.6,0.125,2.59,2.52,-999.25,-999.25,0.043247371912002563,0.014038816094398499
4294.0,8.01,0.111,82.05,74.24,0.179,3.63,0.149,2.35,2.52,-999.25,-999.25,0.4109373390674591,0.023269057273864746
4294.5,7.99,0.121,87.93,86.58,0.246,3.5,0.194,2.18,2.503,-999.25,-999.25,0.4563941955566406,0.040168646723032
4295.0,8.05,0.136,88.05,95.61,0.243,3.3,0.197,2.14,2.477,-999.25,-999.25,0.26247113943099976,0.03520398586988449
4295.5,7.9,0.154,91.23,103.72,0.266,3.18,0.217,1.87,2.447,-999.25,-999.25,0.922881543636322,0.02691858820617199
4296.0,7.93,0.153,93.31,108.79,0.29,3.17,0.232,1.89,2.448,-999.25,-999.25,1.1051051616668701,0.03747451677918434
4296.5,8.02,0.153,91.66,110.54,0.273,3.23,0.221,1.96,2.448,-999.25,-999.25,0.9569225907325745,0.025570427998900414
4297.0,8.02,0.15,89.02,108.41,0.237,3.28,0.198,1.86,2.453,-999.25,-999.25,0.554637610912323,0.023797664791345596
4297.5,8.03,0.151,87.57,120.39,0.218,3.26,0.188,1.92,2.451,-999.25,-999.25,0.3861422836780548,0.0241701602935791
4298.0,8.02,0.154,91.74,141.48,0.256,3.17,0.211,1.84,2.447,-999.25,-999.25,2.738612651824951,0.061031416058540344
4298.5,8.03,0.152,94.3,157.24,0.289,3.09,0.231,2.03,2.449,-999.25,-999.25,4.956617832183838,0.1313372552394867
4299.0,8.09,0.152,95.02,161.94,0.293,3.07,0.233,1.99,2.45,-999.25,-999.25,4.604067325592041,0.14205235242843628
4299.5,8.07,0.146,94.17,160.18,0.29,3.15,0.23,2.11,2.46,-999.25,-999.25,4.121011734008789,0.10378015041351318
4300.0,8.0,0.147,90.97,161.75,0.258,3.27,0.21,2.22,2.458,-999.25,-999.25,3.581277370452881,0.08255714178085327
4300.5,8.03,0.147,87.08,158.16,0.208,3.41,0.18,2.1,2.459,-999.25,-999.25,2.0541279315948486,0.07139977812767029
4301.0,8.03,0.145,87.23,148.3,0.215,3.45,0.183,2.14,2.462,-999.25,-999.25,1.4805538654327393,0.055400051176548004
4301.5,7.98,0.151,89.56,139.92,0.244,3.45,0.203,2.1,2.451,-999.25,-999.25,1.309922456741333,0.03889891132712364
4302.0,7.99,0.153,89.12,128.54,0.238,3.44,0.2,2.0,2.448,-999.25,-999.25,0.7384392619132996,0.0290728360414505
4302.5,7.95,0.141,89.06,115.83,0.241,3.54,0.197,1.98,2.469,-999.25,-999.25,0.4422169625759125,0.0253555066883564
4303.0,7.93,0.128,84.45,98.98,0.207,3.59,0.172,2.4,2.491,-999.25,-999.25,0.7755861282348633,0.023816145956516266
4303.5,8.09,0.098,80.55,85.48,0.187,3.54,0.149,3.33,2.542,-999.25,-999.25,0.11457741260528564,0.013989986851811409
4304.0,8.95,0.084,83.54,79.07,0.198,3.39,0.152,2.44,2.566,-999.25,-999.25,0.029597871005535126,0.012872682884335518
4304.5,8.56,0.091,83.05,70.96,0.18,3.35,0.143,2.08,2.554,-999.25,-999.25,0.051876142621040344,0.015928229317069054
4305.0,7.82,0.099,75.82,67.8,0.119,3.53,0.109,3.24,2.541,-999.25,-999.25,0.005086636636406183,0.006725604645907879
4305.5,7.83,0.12,72.86,65.23,0.1,3.75,0.11,4.57,2.505,-999.25,-999.25,0.00140586425550282,0.006386817432940006
4306.0,7.83,0.13,76.2,73.67,0.115,3.78,0.123,2.92,2.487,-999.25,-999.25,0.00482138991355896,0.026093007996678352
4306.5,8.05,0.15,83.6,88.62,0.182,3.58,0.167,2.02,2.453,-999.25,-999.25,0.3798476457595825,0.061450012028217316
4307.0,8.02,0.158,93.22,102.13,0.286,3.35,0.231,1.79,2.439,-999.25,-999.25,0.5059777498245239,0.029793184250593185
4307.5,8.13,0.158,98.07,109.71,0.34,3.4,0.265,1.8,2.44,-999.25,-999.25,0.4336673319339752,0.039850495755672455
4308.0,8.16,0.157,82.43,105.93,0.169,3.6,0.163,2.19,2.442,-999.25,-999.25,0.29427605867385864,0.05066732317209244
4308.5,8.06,0.165,76.63,99.05,0.123,3.93,0.146,3.15,2.428,-999.25,-999.25,0.032969534397125244,0.04302803799510002
4309.0,7.83,0.174,80.99,90.57,0.147,4.21,0.161,2.01,2.413,-999.25,-999.25,3.2382805347442627,0.08822538703680038
4309.5,7.87,0.184,82.48,86.3,0.178,4.3,0.181,2.24,2.395,-999.25,-999.25,130.44244384765625,0.10240497440099716
4310.0,7.9,0.181,81.3,87.38,0.189,4.14,0.185,3.02,2.401,-999.25,-999.25,40.4604606628418,0.005672724451869726
4310.5,7.97,0.177,85.15,95.3,0.196,3.84,0.187,1.93,2.408,-999.25,-999.25,1.386525273323059,0.02378481812775135
4311.0,8.04,0.149,87.64,103.9,0.224,3.63,0.19,1.91,2.454,-999.25,-999.25,0.3811909854412079,0.0373491607606411
4311.5,8.02,0.12,98.68,99.75,0.336,3.49,0.252,1.55,2.505,-999.25,-999.25,0.12208973616361618,0.011677789501845837
4312.0,8.23,0.069,94.84,88.79,0.303,3.41,0.22,1.67,2.592,-999.25,-999.25,0.027032211422920227,0.0036148636136204004
4312.5,7.97,0.071,85.53,78.4,0.198,3.4,0.149,1.77,2.589,-999.25,-999.25,0.24722632765769958,0.0079782884567976
4313.0,7.84,0.093,80.99,80.92,0.157,3.45,0.129,2.19,2.55,-999.25,-999.25,0.26207175850868225,0.00803051795810461
4313.5,7.99,0.128,83.75,88.39,0.185,3.51,0.159,2.04,2.491,-999.25,-999.25,0.31837865710258484,0.021989265456795692
4314.0,8.01,0.131,87.43,90.21,0.22,3.61,0.181,1.8,2.486,-999.25,-999.25,0.2696988880634308,0.029644493013620377
4314.5,8.01,0.115,83.99,87.04,0.186,3.74,0.155,1.98,2.514,-999.25,-999.25,0.3566519021987915,0.018037227913737297
4315.0,7.92,0.081,77.8,79.39,0.118,3.87,0.101,2.34,2.572,-999.25,-999.25,0.04084107652306557,0.009150647558271885
4315.5,8.0,0.053,77.92,74.33,0.126,3.89,0.097,2.5,2.62,-999.25,-999.25,0.051571670919656754,0.009251764975488186
4316.0,8.01,0.036,79.79,75.89,0.161,3.82,0.117,2.75,2.649,-999.25,-999.25,0.02708037756383419,0.007505802437663078
4316.5,7.88,0.055,77.18,80.32,0.13,3.73,0.1,2.97,2.616,-999.25,-999.25,0.07851070165634155,0.008080710656940937
4317.0,7.98,0.085,77.25,91.65,0.121,3.66,0.105,2.72,2.565,-999.25,-999.25,0.028284715488553047,0.007830674760043621
4317.5,7.99,0.109,80.41,98.65,0.162,3.61,0.138,2.65,2.524,-999.25,-999.25,0.3834478259086609,0.012713523581624031
4318.0,7.97,0.118,82.9,107.68,0.193,3.56,0.16,2.64,2.508,-999.25,-999.25,0.72126305103302,0.018462322652339935
4318.5,8.0,0.124,87.91,108.32,0.254,3.54,0.2,2.55,2.497,-999.25,-999.25,0.6549328565597534,0.017866317182779312
4319.0,8.0,0.117,85.84,105.94,0.239,3.57,0.188,2.85,2.51,-999.25,-999.25,0.7165911793708801,0.015577878803014755
4319.5,7.94,0.101,79.26,100.23,0.177,3.66,0.144,3.74,2.538,-999.25,-999.25,0.38669759035110474,0.012491889297962189
4320.0,7.88,0.083,78.48,98.78,0.138,3.74,0.114,2.73,2.569,-999.25,-999.25,0.14601358771324158,0.007518691010773182
4320.5,7.94,0.082,78.91,98.01,0.141,3.79,0.115,2.64,2.571,-999.25,-999.25,0.16586165130138397,0.007427815347909927
4321.0,8.0,0.09,80.66,96.72,0.164,3.77,0.132,2.6,2.556,-999.25,-999.25,0.499260276556015,0.00950962956994772
4321.5,8.01,0.102,82.59,99.28,0.182,3.71,0.148,2.4,2.535,-999.25,-999.25,0.5218391418457031,0.011945243924856186
4322.0,8.02,0.116,87.45,108.42,0.23,3.59,0.182,2.12,2.512,-999.25,-999.25,0.672656774520874,0.009852671064436436
4322.5,8.02,0.13,89.26,115.97,0.236,3.47,0.191,1.84,2.487,-999.25,-999.25,0.48324814438819885,0.009787171147763729
4323.0,8.02,0.14,89.88,121.03,0.236,3.38,0.194,1.74,2.471,-999.25,-999.25,0.536424458026886,0.013010245747864246
4323.5,8.04,0.141,90.09,120.66,0.246,3.37,0.2,1.87,2.469,-999.25,-999.25,0.6429200768470764,0.015930531546473503
4324.0,8.04,0.134,90.48,115.05,0.252,3.43,0.202,1.86,2.481,-999.25,-999.25,0.4431386888027191,0.01217757910490036
4324.5,8.0,0.123,85.08,102.79,0.188,3.53,0.159,1.83,2.499,-999.25,-999.25,0.6577605605125427,0.00980635266751051
4325.0,8.0,0.117,80.01,89.34,0.126,3.6,0.122,1.86,2.51,-999.25,-999.25,0.01168685220181942,0.008358480408787727
4325.5,8.03,0.109,81.19,80.04,0.157,3.6,0.135,2.14,2.524,-999.25,-999.25,0.3253149688243866,0.014599074609577656
4326.0,7.97,0.105,82.63,76.88,0.189,3.51,0.153,2.42,2.53,-999.25,-999.25,0.20643140375614166,0.019699059426784515
4326.5,7.97,0.117,85.03,80.01,0.189,3.36,0.157,1.74,2.511,-999.25,-999.25,0.28366619348526,0.01294281892478466
4327.0,8.02,0.127,87.54,85.85,0.2,3.16,0.168,1.42,2.492,-999.25,-999.25,0.30575141310691833,0.010793646797537804
4327.5,8.19,0.131,91.21,96.84,0.222,2.98,0.182,1.18,2.487,-999.25,-999.25,0.9789896011352539,0.00914700049906969
4328.0,8.57,0.139,98.61,110.01,0.284,2.87,0.224,0.99,2.472,-999.25,-999.25,1.9567636251449585,0.019662652164697647
4328.5,8.7,0.149,102.52,116.8,0.336,2.87,0.26,1.1,2.456,-999.25,-999.25,1.4097753763198853,0.025178618729114532
4329.0,8.23,0.163,99.78,111.73,0.319,2.95,0.253,1.23,2.431,-999.25,-999.25,1.2837615013122559,0.06368541717529297
4329.5,8.2,0.15,95.14,99.66,0.283,3.06,0.226,1.38,2.453,-999.25,-999.25,0.8622479438781738,0.015438530594110489
4330.0,8.2,0.143,91.0,92.01,0.245,3.13,0.201,1.5,2.466,-999.25,-999.25,0.4266168475151062,0.01768377609550953
4330.5,8.21,0.134,91.81,93.67,0.255,3.21,0.204,1.51,2.48,-999.25,-999.25,0.26669806241989136,0.014841065742075443
4331.0,8.3,0.135,90.79,95.41,0.235,3.27,0.192,1.41,2.479,-999.25,-999.25,0.2276255488395691,0.013254026882350445
4331.5,8.19,0.137,88.35,101.12,0.205,3.31,0.174,1.43,2.476,-999.25,-999.25,0.3010338246822357,0.009142504073679447
4332.0,8.2,0.148,93.97,103.33,0.29,3.26,0.23,1.72,2.457,-999.25,-999.25,0.6253491044044495,0.01865176297724247
4332.5,8.25,0.138,98.5,103.07,0.332,3.24,0.254,1.54,2.474,-999.25,-999.25,0.3441369831562042,0.01289181225001812
4333.0,8.24,0.113,92.66,104.45,0.27,3.32,0.207,1.65,2.517,-999.25,-999.25,0.139257550239563,0.007317544426769018
4333.5,8.15,0.099,86.32,110.16,0.2,3.47,0.158,1.81,2.54,-999.25,-999.25,0.26776206493377686,0.0051527624018490314
4334.0,8.17,0.099,85.38,120.57,0.18,3.61,0.145,1.72,2.541,-999.25,-999.25,1.2493542432785034,0.0048132059164345264
4334.5,8.21,0.113,84.14,122.23,0.183,3.61,0.152,2.11,2.517,-999.25,-999.25,0.6683275103569031,0.017031528055667877
4335.0,8.28,0.113,81.8,114.75,0.156,3.57,0.136,2.14,2.517,-999.25,-999.25,0.15431839227676392,0.020858123898506165
4335.5,8.08,0.106,82.69,116.22,0.16,3.52,0.136,1.97,2.529,-999.25,-999.25,0.3394506275653839,0.006617637351155281
4336.0,7.95,0.106,85.04,141.92,0.173,3.47,0.143,1.79,2.528,-999.25,-999.25,0.9117594957351685,0.021701203659176826
4336.5,8.0,0.123,89.45,177.87,0.205,3.43,0.169,1.66,2.5,-999.25,-999.25,2.0186240673065186,0.061982449144124985
4337.0,8.01,0.149,93.29,204.22,0.236,3.39,0.197,1.64,2.455,-999.25,-999.25,3.0289196968078613,0.06757556647062302
4337.5,8.06,0.153,96.5,215.55,0.274,3.43,0.222,1.77,2.448,-999.25,-999.25,2.3600237369537354,0.0741518884897232
4338.0,8.05,0.149,85.73,209.75,0.175,3.49,0.163,2.14,2.455,-999.25,-999.25,1.0393775701522827,0.09930863231420517
4338.5,7.85,0.129,78.49,200.81,0.124,3.52,0.127,3.04,2.49,-999.25,-999.25,0.1881178766489029,0.08944463729858398
4339.0,7.87,0.127,87.07,192.43,0.172,3.42,0.151,1.66,2.494,-999.25,-999.25,0.92198246717453,0.06486727297306061
4339.5,7.95,0.129,99.17,199.06,0.279,3.18,0.217,1.32,2.49,-999.25,-999.25,2.3816730976104736,0.09549165517091751
4340.0,7.97,0.149,98.49,205.88,0.252,2.99,0.207,1.13,2.455,-999.25,-999.25,5.251794338226318,0.1032010093331337
4340.5,8.11,0.179,97.58,204.86,0.255,2.94,0.22,1.26,2.404,-999.25,-999.25,8.412026405334473,0.11957702040672302
4341.0,8.21,0.182,100.19,194.82,0.288,3.03,0.241,1.27,2.399,-999.25,-999.25,3.5672643184661865,0.12222295254468918
4341.5,8.27,0.178,102.96,190.12,0.311,3.11,0.253,1.17,2.406,-999.25,-999.25,2.052166700363159,0.09280530363321304
4342.0,8.26,0.163,101.72,194.64,0.299,3.12,0.241,1.21,2.431,-999.25,-999.25,2.350151300430298,0.08247784525156021
4342.5,8.06,0.156,99.16,220.25,0.283,3.13,0.229,1.5,2.443,-999.25,-999.25,3.329601526260376,0.07319554686546326
4343.0,7.94,0.146,95.6,236.37,0.249,3.16,0.204,1.68,2.46,-999.25,-999.25,3.6917340755462646,0.1009431928396225
4343.5,7.97,0.142,92.43,244.57,0.223,3.31,0.187,1.88,2.468,-999.25,-999.25,2.0787246227264404,0.10785091668367386
4344.0,8.1,0.142,92.4,238.58,0.218,3.4,0.184,1.75,2.468,-999.25,-999.25,1.6800181865692139,0.07983656972646713
4344.5,8.11,0.145,93.71,228.36,0.232,3.46,0.193,1.67,2.461,-999.25,-999.25,1.8856397867202759,0.06689482182264328
4345.0,8.09,0.152,92.08,204.59,0.22,3.43,0.189,1.6,2.451,-999.25,-999.25,3.0402119159698486,0.06873232871294022
4345.5,8.17,0.164,92.35,182.39,0.229,3.38,0.199,1.55,2.429,-999.25,-999.25,4.474172592163086,0.07723891735076904
4346.0,8.14,0.182,98.63,165.71,0.3,3.3,0.248,1.47,2.4,-999.25,-999.25,1.9281299114227295,0.06949665397405624
4346.5,8.18,0.182,97.97,165.34,0.309,3.2,0.254,1.71,2.4,-999.25,-999.25,3.558976888656616,0.10656625032424927
4347.0,8.12,0.173,96.64,158.34,0.29,3.15,0.239,1.6,2.415,-999.25,-999.25,3.634359836578369,0.09407486021518707
4347.5,8.14,0.162,88.63,158.43,0.206,3.21,0.185,1.72,2.433,-999.25,-999.25,3.3615593910217285,0.08710729330778122
4348.0,8.21,0.141,90.07,156.04,0.22,3.31,0.185,1.66,2.468,-999.25,-999.25,2.7341878414154053,0.05507337301969528
4348.5,8.18,0.118,94.34,149.04,0.265,3.37,0.205,1.55,2.508,-999.25,-999.25,0.44101741909980774,0.01650538295507431
4349.0,8.18,0.1,89.42,137.15,0.22,3.38,0.171,1.67,2.539,-999.25,-999.25,0.1436520516872406,0.008326822891831398
4349.5,8.08,0.114,87.5,123.73,0.203,3.32,0.165,1.68,2.516,-999.25,-999.25,0.38029488921165466,0.008893555961549282
4350.0,8.09,0.132,89.65,122.44,0.228,3.28,0.186,1.66,2.485,-999.25,-999.25,0.6438463926315308,0.011484774760901928
4350.5,8.1,0.151,91.7,120.83,0.238,3.22,0.199,1.43,2.452,-999.25,-999.25,1.2666795253753662,0.013716145418584347
4351.0,8.25,0.154,90.81,121.27,0.235,3.2,0.199,1.55,2.446,-999.25,-999.25,1.3466241359710693,0.015600202605128288
4351.5,8.22,0.17,92.46,121.09,0.249,3.18,0.213,1.47,2.42,-999.25,-999.25,1.5437113046646118,0.02207169122993946
4352.0,8.2,0.227,98.36,125.0,0.301,3.15,0.267,1.28,2.323,-999.25,-999.25,1.1490224599838257,0.0741819366812706
4352.5,8.23,0.296,103.11,133.29,0.346,3.07,0.322,1.23,2.203,-999.25,-999.25,3.550227403640747,0.0735601931810379
4353.0,8.17,0.301,104.42,140.5,0.359,3.0,0.331,1.26,2.195,-999.25,-999.25,5.053790092468262,0.09265106171369553
4353.5,8.05,0.219,102.13,147.5,0.37,3.12,0.304,1.83,2.336,-999.25,-999.25,3.6809659004211426,0.1389065831899643
4354.0,8.13,0.126,89.49,145.39,0.283,3.4,0.219,3.21,2.495,-999.25,-999.25,2.105369806289673,0.04615664482116699
4354.5,8.13,0.082,74.15,137.15,0.144,3.73,0.117,6.55,2.57,-999.25,-999.25,0.5834810733795166,0.026862842962145805
4355.0,7.98,0.075,67.22,128.86,0.054,3.92,0.065,8.82,2.582,-999.25,-999.25,0.0070352377369999886,0.01956751197576523
4355.5,7.93,0.076,70.82,129.6,0.078,3.93,0.077,5.46,2.58,-999.25,-999.25,0.030185310170054436,0.021063681691884995
