DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RESSHAL_N,RHOB_N,SP_N,K_SDR_N_PRE,K_GD_N_PRE
6067,7.22,0.029,52.17,61.35,0.05,3.95,0.041,49,2.874,2.66,102.5,0.013496594,0.001791156
6067.5,7.2,0.018,52.13,128.26,0.025,3.99,0.022,43.97,2.891,2.68,102.5,0.004787293,0.000766673
6068,7.22,0.028,59.96,325.21,0.057,4,0.045,39.08,2.863,2.663,102.17,0.016228445,0
6068.5,7.2,0.075,72.78,407.61,0.206,4,0.155,33.74,2.816,2.582,101.56,20.82839775,83.52844238
6069,7.21,0.159,88.32,521.02,0.568,3.97,0.417,28.5,2.872,2.438,100.74,10.41419888,0
6069.5,7.18,0.216,99.08,644.06,0.643,3.66,0.48,26.42,2.783,2.341,100.47,0,0
6070,7.18,0.192,88.19,462.42,0.337,3.75,0.274,25.72,2.65,2.381,100.08,2.211516857,0
6070.5,7.17,0.109,77.67,201.97,0.055,3.92,0.086,24.55,2.778,2.524,100.11,0.09170866,1.422789574
6071,7.18,0.032,72.02,84.03,-0.003,4.02,0.023,20.73,2.816,2.656,99.73,0,0
6071.5,7.16,0.008,62.82,73.07,0.044,4.05,0.032,12.2,2.492,2.696,98.86,0.024525136,0.002729351
6072,7.16,0.024,64.9,111.25,0.087,4,0.064,9.11,2.288,2.67,97.77,0.069553576,0.003464545
6072.5,7.19,0.045,70.96,132.04,0.088,3.17,0.07,6.55,2.127,2.633,97.17,0.04792593,0.011311472
6073,7.2,0.065,74.23,142.12,0.179,3.03,0.135,5.18,1.937,2.599,96.84,0.090324797,0.007569319
6073.5,7.2,0.071,75.34,161.15,0.216,2.99,0.161,6.43,2.055,2.589,95.92,0.080920085,1.771888971
6074,7.21,0.067,75.31,148.29,0.161,3,0.123,10.82,2.291,2.595,94.84,0.208896339,0.134172618
6074.5,7.15,0.067,69.8,144.89,0.141,3.49,0.11,12.9,2.418,2.596,93.71,0.394294024,0.007201081
6075,7.16,0.058,60.72,54.17,0.173,3.85,0.129,13.63,2.5,2.611,92.65,0.439492226,0.105303653
6075.5,7.12,0.039,56.05,27.71,0.106,4.25,0.08,16.74,2.658,2.643,92.19,0.069968052,0.002596272
6076,7.53,0.028,52.18,15.99,0.067,4.56,0.051,21.98,2.738,2.662,91.58,0.02011765,0.001299697
6076.5,7.48,0.031,52.36,15.17,0.084,4.54,0.063,31.14,2.829,2.657,91.09,0.037940979,0.001967737
6077,7.51,0.053,53.52,23.64,0.099,4.51,0.079,40.02,2.882,2.619,90.18,0.064391613,0.003521454
6077.5,7.51,0.085,54.35,13.72,0.105,4.55,0.096,51.21,2.93,2.566,90.04,0.094490312,0.006595536
6078,7.51,0.108,55.33,18.26,0.123,4.6,0.116,64.43,2.966,2.525,90,0.337046266,0.014625768
6078.5,7.6,0.079,55.78,23.93,0.122,4.65,0.103,79.96,3.034,2.574,90.2,0.230919838,0.010797523
6079,7.59,0.045,55.15,33,0.092,4.72,0.072,100.24,3.135,2.633,90.12,0.0400097,0.006103129
6079.5,7.69,0.02,54.84,37.16,0.084,4.79,0.061,128.14,3.171,2.676,90,0.026642237,0.006938182
6080,7.67,0.036,54.75,42.45,0.081,4.86,0.063,160.57,3.214,2.648,90.23,0.020294912,0.007395114
6080.5,7.7,0.044,55.29,35.71,0.084,4.9,0.067,181.96,3.22,2.634,90.33,0.034308437,0.00723747
6081,7.68,0.055,56.04,26.2,0.109,4.85,0.086,180.47,3.253,2.617,90.63,0.150242686,0.025265291
6081.5,7.68,0.081,56.75,37.54,0.15,4.84,0.121,168.25,3.214,2.572,90.66,0.72477901,1.97849381
6082,7.66,0.111,56.92,26.51,0.16,4.93,0.138,162.94,3.222,2.52,90.9,2.12474823,5.557948589
6082.5,7.69,0.123,56.87,26.2,0.187,4.95,0.158,172.05,3.289,2.5,91.54,5.717639446,144.2311707
6083,7.66,0.098,56.9,29.98,0.172,4.95,0.14,196.34,3.341,2.542,92.19,2.279318094,38.38940048
6083.5,7.7,0.063,56.28,30.35,0.138,4.94,0.107,227,3.361,2.603,92.17,0.449640781,0.571175396
6084,7.71,0.038,53.88,49.63,0.1,4.94,0.076,241.02,3.346,2.646,92.42,0.038327117,0.01916327
6084.5,7.7,0.035,52.32,50.77,0.083,4.95,0.064,228.24,3.351,2.65,92.83,0.013643003,0.007713529
6085,7.72,0.033,52.09,32.69,0.065,4.97,0.052,207.89,3.354,2.654,93.28,0.008557283,0.005370274
6085.5,7.73,0.035,52.25,29.6,0.067,5,0.053,199.17,3.333,2.65,92.83,0.009925771,0.007345119
6086,7.7,0.034,52.33,25.44,0.077,5.04,0.06,209.41,3.308,2.652,93.2,0.014447029,0.01271084
6086.5,7.7,0.037,52.62,31.87,0.077,5.11,0.06,242.19,3.274,2.647,93.49,0.013445181,0.011920379
6087,7.72,0.039,52.6,32.62,0.07,5.16,0.057,298.72,3.226,2.644,93.59,0.011447858,0.013934753
6087.5,7.72,0.045,52.66,33.57,0.067,5.17,0.057,364.55,3.171,2.633,93.97,0.012835656,0.015402281
6088,7.71,0.043,52.88,23.55,0.078,5.14,0.063,398.38,3.125,2.636,95.16,0.026726419,0.008131679
6088.5,7.71,0.036,52.77,46.99,0.075,5.11,0.059,379.16,3.094,2.648,95.73,0.012277362,0.006600522
6089,7.72,0.022,52.42,41.95,0.061,5.07,0.046,336.48,3.083,2.672,96.48,0.006310094,0.005007965
6089.5,7.72,0.016,51.97,42.07,0.063,5.05,0.046,297.98,3.089,2.682,97.1,0.008122704,0.003811267
6090,7.74,0.014,51.51,45.85,0.058,5.06,0.042,267.88,3.099,2.685,97.7,0.008531501,0.003095903
6090.5,7.73,0.01,51.31,30.73,0.046,5.03,0.033,234.64,3.121,2.692,98.38,0.006378046,0.003531951
6091,7.73,0.005,51.29,26.2,0.039,4.99,0.028,193.63,3.128,2.702,98.71,0.005948543,0.002819682
6091.5,7.74,0.002,50.92,36.4,0.044,4.95,0.031,154.99,3.114,2.707,98.82,0.007367808,0.001747425
6092,7.74,0.008,50.1,27.33,0.043,4.93,0.031,127.32,3.107,2.697,99.06,0.007150563,0.001920538
6092.5,7.74,0.011,51.04,32.24,0.045,4.92,0.033,112.29,3.146,2.691,99.49,0.007486304,0.00164701
6093,7.74,0.009,51.38,38.99,0.049,4.92,0.035,106.89,3.137,2.694,99.77,0.007526859,0.001871254
6093.5,7.74,0.005,51.62,34.51,0.046,4.92,0.033,104.22,3.122,2.702,99.89,0.006916784,0.001824616
6094,7.74,0.001,51.46,30.73,0.042,4.93,0.03,96.9,3.116,2.708,99.65,0.005237274,0.001770947
6094.5,7.73,-0.002,50.55,27.71,0.07,4.94,0.05,84.05,3.136,2.713,99.34,0,0
6095,7.72,0.004,49.87,32.94,0.064,4.97,0.045,72.13,2.99,2.704,98.75,0.008123889,0.002669577
6095.5,7.73,0.01,50.67,37.91,0.06,5.03,0.043,65.9,2.921,2.693,98.68,0.004201431,0.002735847
6096,7.7,0.022,51.64,31.87,0.066,5.05,0.049,66.45,2.829,2.672,98.48,0.010082338,0.002534157
6096.5,7.68,0.044,54.31,25.82,0.101,5.01,0.078,73.18,2.835,2.636,98.2,0.048172493,0.00392569
6097,7.67,0.066,56.5,17.12,0.131,4.96,0.104,83.06,2.76,2.598,98.13,0.197035909,0.014693546
6097.5,7.67,0.073,56.81,21.09,0.109,4.94,0.093,88.25,2.827,2.584,98.2,0.103481688,0.007850883
6098,7.67,0.062,56.8,28.46,0.097,4.96,0.081,71.12,2.758,2.604,98.13,0.055317674,0.005179663
6098.5,7.66,0.056,56.82,27.33,0.112,4.97,0.089,44.06,2.644,2.615,98.13,0.050824981,0.004330632
6099,7.61,0.067,57.3,17.88,0.144,4.99,0.112,24.25,2.49,2.595,98.46,0.136112317,0.00302932
6099.5,7.63,0.08,59.3,31.87,0.141,5,0.115,17.5,2.379,2.574,98.75,0.181023449,0.002835498
6100,7.61,0.076,57.96,36.4,0.13,5.02,0.106,20.66,2.393,2.58,98.79,0.077750936,0.002704982
6100.5,7.7,0.053,56.44,53.04,0.093,5.03,0.076,45.82,2.615,2.62,99.15,0.023510888,0.004287796
6101,7.73,0.019,54.5,60.28,0.041,5.04,0.032,91.2,2.866,2.678,99.49,0.003318366,0.002266831
6101.5,7.73,-0.015,51.56,60.22,0.037,5.06,0.028,161.15,3.011,2.735,99.82,0,0
6102,7.71,-0.024,51.49,64,0.046,5.05,0.037,233.99,2.997,2.752,100.66,0,0
6102.5,7.73,-0.007,52.32,50.39,0.053,4.89,0.038,295.84,2.982,2.721,101.29,0,0
6103,7.72,0.019,52.79,45.6,0.058,4.81,0.043,302.65,2.965,2.677,101.37,0.007521323,0.002199673
6103.5,7.71,0.027,52.71,41.7,0.056,4.78,0.044,381.18,2.963,2.665,101.65,0.00518119,0.004470202
6104,7.72,0.017,51.16,28.09,0.046,4.84,0.035,419.22,2.965,2.681,101.87,0.003358464,0.001245513
6104.5,7.73,0.01,50.63,17.5,0.047,5,0.034,443.15,2.963,2.693,102.5,0.004146494,0.000221836
6105,7.73,0.008,50.71,20.9,0.041,5.11,0.03,433.03,2.963,2.697,102.9,0.004289659,0.000315368
6105.5,7.72,0.012,51.2,23.55,0.041,5.09,0.03,384.14,2.963,2.689,103.36,0.004708441,0.000841099
6106,7.74,0.015,51.54,21.35,0.054,4.83,0.04,316.74,2.963,2.684,103.75,0.007183415,0.000956872
6106.5,7.74,0.017,51.53,28.84,0.049,4.47,0.037,252.22,2.965,2.682,103.83,0.004849705,0.002528057
6107,7.73,0.004,51.77,20.15,0.04,4.1,0.028,191.18,2.951,2.704,104.14,0.004129694,0.000898909
6107.5,7.72,0.006,51.51,27.71,0.047,3.81,0.034,134.5,2.945,2.699,104.23,0.003976847,0.005219678
6108,7.72,0.014,52.15,37.91,0.05,3.73,0.037,90.21,2.935,2.685,104.53,0.008803668,0.006170738
6108.5,7.74,0.047,53.83,73.45,0.078,3.67,0.064,61.44,2.898,2.63,104.67,0.049062684,0.007500332
6109,7.72,0.079,58.9,178.16,0.227,3.63,0.17,44.74,2.753,2.575,104.73,7.94336462,4600.625488
6109.5,7.73,0.117,76.55,263.59,0.291,3.59,0.222,35.61,2.626,2.51,104.52,0.116512567,0
6110,7.71,0.14,91.02,248.28,0.261,3.56,0.209,31,2.599,2.471,104.57,1.920597553,66.63021851
6110.5,7.71,0.161,96.2,239.02,0.246,3.55,0.208,29.22,2.596,2.435,104.57,2.451199532,6.932868481
6111,7.71,0.169,92.29,239.02,0.287,3.59,0.236,29.37,2.627,2.421,104.12,2.518471479,11.63336086
6111.5,7.71,0.168,89.08,237.51,0.344,3.83,0.271,30.85,2.699,2.423,103.75,2.256808043,26.70175934
6112,7.74,0.145,86.07,165.75,0.273,3.94,0.219,32.91,2.745,2.461,103.38,2.402362585,0.141668975
6112.5,7.73,0.153,88.11,235.24,0.146,3.87,0.15,34.63,2.729,2.448,103.05,0.593966424,11.9661808
6113,7.73,0.193,89.31,256.41,0.251,3.79,0.224,35.53,2.728,2.381,102.98,2.892457247,10.31698227
6113.5,7.7,0.248,99.32,336.17,0.498,3.7,0.393,36.01,2.755,2.287,102.73,5.401912689,0
6114,7.72,0.284,109.1,438.61,0.451,3.62,0.377,36.72,2.724,2.224,102.46,17595.31055,0
6114.5,7.71,0.292,105.44,609.09,0.623,3.53,0.487,37.23,2.772,2.21,102.38,0,0
6115,7.68,0.234,92.69,458.83,0.603,3.44,0.457,34.9,2.901,2.311,101.95,0.702985764,0
6115.5,7.71,0.13,87.8,267.75,0.212,3.37,0.176,28.73,2.819,2.487,101.44,1.405971527,166.3807373
6116,7.72,0.04,85.78,134.31,0.097,3.31,0.074,18.59,2.548,2.641,100.74,0.245466799,0.060794491
6116.5,7.74,0.024,72.95,83.65,0.11,3.25,0.08,11.79,2.315,2.669,100.7,0.084628046,0.038611881
6117,7.74,0.06,71.56,90.84,0.16,3.19,0.121,9.93,2.223,2.607,100.33,0.07393983,0.008242757
6117.5,7.73,0.088,70.21,74.39,0.174,3.14,0.138,9.66,2.217,2.559,99.69,1.066263437,0.312244713
6118,7.73,0.091,68.78,73.83,0.19,3.15,0.149,9.68,2.23,2.554,99.69,1.851445436,0.961957097
6118.5,7.7,0.069,67.57,42.33,0.136,3.4,0.108,13.84,2.379,2.592,99.23,0.938656867,0.032346711
6119,7.73,0.037,63.28,26.2,0.106,4.22,0.079,24.5,2.631,2.647,98.98,0.13360852,0.004401041
6119.5,7.72,0.013,53.57,18.64,0.087,4.64,0.062,28.96,2.757,2.687,98.83,0.029711138,0.002582451
6120,7.72,-0.002,51.74,23.55,0.056,4.77,0.04,33.71,2.805,2.713,98.53,0,0
6120.5,7.72,-0.007,50.81,16.05,0.04,4.83,0.029,35.83,2.772,2.723,98.36,0,0
6121,7.72,-0.004,51.04,17.88,0.041,4.83,0.029,34.16,2.732,2.716,98.13,0,0
6121.5,7.72,0.003,52.27,15.61,0.045,4.82,0.032,35.35,2.709,2.704,97.98,0.005695106,0.001516601
6122,7.71,0.013,54.28,27.71,0.053,4.77,0.039,35.69,2.693,2.688,97.66,0.010435479,0.002253513
6122.5,7.72,0.018,56.11,45.1,0.073,4.68,0.053,34.77,2.599,2.68,97.5,0.017065955,0.002764512
6123,7.74,0.018,56.94,40.94,0.069,4.58,0.05,28.49,2.56,2.679,97.13,0.020906456,0.002568123
6123.5,7.73,0.016,56.89,42.45,0.07,4.46,0.051,20.68,2.722,2.683,97.19,0.020528957,0.002197337
6124,7.73,0.016,57.24,47.18,0.093,4.36,0.067,12.34,2.402,2.682,97.27,0.031439427,0.001905106
6124.5,7.74,0.024,62.39,55.3,0.153,4.23,0.11,10.57,2.274,2.67,97.77,0.131645292,0.005523849
6125,7.74,0.033,65.26,67.02,0.177,4,0.127,9.68,2.143,2.654,97.02,0.118532218,0.003249325
6125.5,7.76,0.035,65.93,90.46,0.163,3.7,0.118,8.85,2.102,2.651,96.87,0.038167156,0.002609412
6126,7.74,0.036,66.79,76.91,0.157,3.4,0.114,7.53,2.074,2.649,97.1,0.030943226,0.003695107
6126.5,7.77,0.041,66.79,89.32,0.152,3.11,0.111,6.43,2.004,2.64,97.34,0.075771771,0.004046977
6127,7.77,0.054,69.28,76.85,0.11,2.99,0.087,5.75,1.954,2.618,97.7,0.141038641,0.010476883
6127.5,7.77,0.061,70.56,95.75,0.131,3,0.102,5.28,1.962,2.605,97.72,0.122569561,0.006636439
6128,7.78,0.066,71.3,101.04,0.138,3.03,0.108,5.21,1.901,2.598,97.97,0.120521896,0.005350657
6128.5,7.51,0.067,73.05,93.86,0.136,3.09,0.107,4.86,1.837,2.595,98.24,0.115761168,0.004465031
6129,7.48,0.07,77.06,111.88,0.178,3.19,0.135,4.82,1.897,2.59,98.49,0.101279162,0.003256893
6129.5,7.47,0.064,75.8,110.87,0.232,3.29,0.17,4.63,1.873,2.6,98.24,0.060551677,0.008144938
6130,7.65,0.056,74.96,78.36,0.166,3.4,0.124,4.67,1.863,2.614,97.93,0.074205451,0.002841369
6130.5,7.71,0.047,74.66,70.42,0.197,3.48,0.143,5.4,1.932,2.63,97.85,0.047844827,0.00295971
6131,7.78,0.047,71.62,58.71,0.206,3.54,0.149,7.23,1.932,2.629,97.81,0.051517416,0.005446743
6131.5,7.82,0.045,65.97,55.68,0.184,3.6,0.134,6.94,1.967,2.633,97.93,0.061904214,0.008006742
6132,7.82,0.042,65.75,55.3,0.154,3.66,0.113,6.48,2.085,2.638,97.83,0.093943276,0.005182568
6132.5,7.77,0.032,66.57,60.22,0.145,3.72,0.105,4.93,2.09,2.656,98.13,0.038293414,0.003606862
6133,7.75,0.022,65.48,72.63,0.156,3.83,0.111,7.49,2.071,2.673,98.4,0.033857394,0.00325784
6133.5,7.72,0.015,63.91,55.3,0.145,3.93,0.103,11.91,2.252,2.684,98.94,0.130851075,0.007248574
6134,7.74,0.016,60.91,28.09,0.111,3.91,0.079,17.46,2.507,2.682,99.63,0.178229704,0.006796612
6134.5,7.76,0.025,57.66,22.04,0.101,3.81,0.074,19.8,2.545,2.668,100.19,0.148165017,0.004577268
6135,7.76,0.026,57.46,22.35,0.097,3.76,0.071,20.36,2.573,2.666,99.49,0.145780906,0.00376311
6135.5,7.77,0.021,57.3,17.12,0.092,3.73,0.067,19.54,2.571,2.674,99.18,0.169145465,0.003436743
6136,7.75,0.011,57.3,9.56,0.092,3.71,0.066,19.57,2.493,2.692,99.14,0.25546068,0.004422977
6136.5,7.75,0.007,57.3,22.79,0.086,3.71,0.061,20.16,2.387,2.699,99.04,0.131152719,0.004720081
6137,7.72,0.003,57.21,22.04,0.084,3.75,0.059,19.56,2.411,2.705,99.41,0.117858715,0.005351705
6137.5,7.77,0,58.76,35.27,0.091,3.84,0.064,20.75,2.399,2.71,98.87,0.093779556,0.006252391
6138,7.74,0.001,57.33,32.18,0.097,3.94,0.069,15.38,2.328,2.709,98.75,0.076899789,0.006233443
6138.5,7.77,-0.001,57.52,45.85,0.105,4.11,0.074,10.59,2.237,2.711,98.68,0,0
6139,7.74,0.001,57.76,40.94,0.1,4.26,0.071,10.07,2.242,2.709,98.2,0.035953518,0.002225539
6139.5,7.75,0.002,58.28,55.68,0.035,4.28,0.025,12.5,2.298,2.706,98.2,0.008084086,0.001578869
6140,7.76,0.011,63.39,191.39,0.053,4.21,0.038,8.2,2.201,2.692,98.2,0.228091776,0.003059573
6140.5,7.76,0.03,71.58,374.72,0.117,4.12,0.085,6.61,1.955,2.659,97.93,27.06693649,0.132235169
6141,7.77,0.046,73.31,613.25,0.125,4.05,0.094,7.26,2.048,2.631,97.5,0,0.000435491
6141.5,7.7,0.041,71.6,732.32,0.149,4.09,0.109,7.87,2.054,2.64,97.1,0,0.000114582
6142,7.7,0.025,65.96,476.41,0.052,4.16,0.041,10.62,2.213,2.667,96.91,0,0.00862141
6142.5,7.74,0.005,58.63,142.62,-0.02,4.22,0.015,9.81,2.507,2.701,96.87,0,0
6143,7.73,0.015,69.89,112,0.056,4.24,0.041,6.24,2.079,2.685,96.37,0.115083918,0.004204546
6143.5,7.75,0.048,73.68,169.84,0.152,3.95,0.113,4.21,1.765,2.629,96.25,0.132064581,0.020544322
6144,7.78,0.08,78.53,159.51,0.146,3.59,0.118,3.67,1.551,2.573,95.88,0.156231105,0.011395226
6144.5,7.78,0.098,85.61,160.39,0.174,3.2,0.141,3.47,1.484,2.542,95.74,0.251125991,0.018471269
6145,7.8,0.095,82.24,148.29,0.197,2.96,0.155,3.65,1.532,2.547,95.47,0.283453971,0.116595812
6145.5,7.79,0.093,80.96,141.11,0.177,2.99,0.141,3.72,1.622,2.551,95.31,0.328780711,0.018471843
6146,7.82,0.089,79.84,113.9,0.189,3.09,0.148,3.93,1.68,2.557,95.29,0.300880641,0.003450676
6146.5,7.73,0.085,78.87,118.43,0.197,3.19,0.152,3.84,1.649,2.565,95.08,0.199292168,0.00534297
6147,7.77,0.088,82.98,118.81,0.202,3.3,0.156,3.39,1.603,2.559,94.92,0.237639919,0.004526299
6147.5,7.79,0.083,81.97,141.11,0.243,3.42,0.182,3.68,1.559,2.569,94.92,0.108346008,0.058091912
6148,7.86,0.078,79.5,116.54,0.273,3.54,0.201,5.31,1.753,2.576,95,0.089970469,0.010827922
6148.5,7.77,0.061,75.17,80.13,0.227,4.05,0.166,9.24,2.118,2.605,95,1.026156425,0.003285047
6149,7.72,0.048,61.66,48.5,0.109,4.46,0.084,13.23,2.717,2.628,94.67,0.079976887,0.002282513
6149.5,7.7,0.031,54.42,41.69,0.06,4.52,0.048,17.4,2.657,2.657,94.73,0.007255726,0.001661623
6150,7.73,0.019,52.54,45.1,0.046,4.56,0.035,19.87,2.634,2.678,94.96,0.001688997,0.001930428
6150.5,7.71,0.016,51.72,41.7,0.05,4.58,0.037,24.15,2.668,2.682,94.78,0.002876456,0.002090369
6151,7.74,0.016,51.42,23.17,0.053,4.6,0.039,30.09,2.764,2.682,94.92,0.010735828,0.001825475
6151.5,7.72,0.024,51.92,16.87,0.047,4.63,0.037,34.32,2.928,2.669,94.61,0.010973685,0.001511169
6152,7.73,0.033,51.79,11.83,0.046,4.67,0.04,35.97,2.851,2.654,94.82,0.009848402,0.001575761
6152.5,7.72,0.039,51.79,14.1,0.055,4.79,0.048,35.22,2.721,2.643,95.12,0.010318712,0.001581712
6153,7.73,0.035,51.17,9.56,0.056,4.93,0.047,33.82,2.696,2.65,95.11,0.009099049,0.001157833
6153.5,7.73,0.029,51.48,24.75,0.049,5.04,0.04,30.84,2.758,2.661,95,0.0025463,0.001386975
6154,7.72,0.023,55.99,51.14,0.055,5.07,0.042,26.44,2.761,2.67,95.08,0.004992295,0.001650863
6154.5,7.74,0.028,56.65,86.3,0.092,4.61,0.068,21.9,2.683,2.663,95.37,0.015092904,0.00118509
6155,7.72,0.027,57.29,73.07,0.105,4.03,0.077,18.53,2.65,2.665,95.23,0.042617094,0.002533991
6155.5,7.72,0.031,57.54,55.3,0.062,3.86,0.049,16.58,2.691,2.657,95,0.019093154,0.00145026
6156,7.74,0.03,56.08,54.55,0.054,3.93,0.044,14.49,2.674,2.659,94.88,0.012444423,0.001290592
6156.5,7.74,0.031,59.31,65.51,0.071,4.1,0.055,14.85,2.557,2.658,95,0.021858672,0.00117867
6157,7.74,0.022,61.58,85.17,0.112,4.34,0.081,10.72,2.339,2.672,95.04,0.092128634,0.003424812
6157.5,7.75,0.015,61.08,71.94,0.14,4.6,0.1,8.61,2.218,2.685,94.65,0.13888371,0.002859956
6158,7.75,0.009,59.04,60.91,0.086,4.82,0.061,10.48,2.349,2.695,94.96,0.058034282,0.000978755
6158.5,7.74,0.013,54.53,38.67,0.073,4.96,0.052,20.11,2.547,2.688,94.73,0.01125682,0.001406327
6159,7.73,0.019,52.49,20.15,0.07,5.03,0.051,32.51,2.701,2.678,94.81,0.014515832,0.001608039
6159.5,7.76,0.031,52.83,21.66,0.072,5.06,0.055,44.96,2.731,2.657,94.04,0.015400409,0.002728701
6160,7.75,0.035,53.41,16.75,0.075,5.02,0.059,52.07,2.751,2.649,93.98,0.019959737,0.002589529
6160.5,7.74,0.037,53.75,15.61,0.072,4.84,0.057,50.08,2.716,2.647,94.34,0.022957074,0.002232012
6161,7.74,0.035,54.32,19.77,0.062,4.57,0.05,27.59,2.582,2.65,94.45,0.019331809,0.001611004
6161.5,7.73,0.026,61.11,47.36,0.068,4.34,0.051,15.61,2.43,2.666,94.45,0.033788234,0.001515401
6162,7.74,0.023,66.47,93.67,0.13,4.14,0.093,12.81,2.236,2.671,94.57,0.15844132,0.003112625
6162.5,7.77,0.029,67.59,108.23,0.17,4,0.122,9.38,2.079,2.66,94.26,0.107708953,0.002216502
6163,7.78,0.039,67.35,95.75,0.097,3.96,0.074,9.87,2.004,2.643,94.41,0.152802452,0.003556383
6163.5,7.76,0.034,65.15,60.6,0.068,3.9,0.054,16.52,2.394,2.652,94.63,0.072670609,0.001499061
6164,7.73,0.017,54.54,32.62,0.06,3.74,0.044,23.27,2.729,2.681,94.65,0.026789498,0.001777517
6164.5,7.75,0.005,55.78,25.82,0.058,3.76,0.041,24.27,2.685,2.701,94.41,0.034822725,0.00204664
6165,7.73,-0.001,60.44,54.93,0.073,3.9,0.052,21.92,2.517,2.711,94.41,0,0
6165.5,7.78,0.001,63.78,100.29,0.099,3.95,0.07,10.78,2.225,2.708,94.74,0.050578091,0.005153239
6166,7.77,0.006,63.92,111.25,0.135,3.93,0.096,9.46,2.036,2.7,94.96,0.045811232,0.002216564
6166.5,7.75,0.015,61.46,95.37,0.138,3.88,0.098,9.88,2.231,2.685,94.57,0.040525645,0.002731824
6167,7.73,0.017,56.47,50.77,0.072,3.9,0.052,18.54,2.573,2.681,94.37,0.02967667,0.001948022
6167.5,7.76,0.011,50.26,28.91,0.04,4.22,0.029,17.78,2.75,2.69,94.56,0.00495928,0.001958834
6168,7.74,0.011,56.47,30.35,0.037,4.23,0.027,16.82,2.587,2.69,94.3,0.012461875,0.001433789
6168.5,7.73,0.021,63.47,40.94,0.079,4.07,0.058,9.09,2.22,2.675,93.91,0.062994458,0.001502709
6169,7.76,0.04,65.81,62.11,0.15,3.89,0.11,7.24,2.014,2.641,93.38,0.212260991,0.003827304
6169.5,7.83,0.051,66.93,88.19,0.164,3.7,0.121,6.78,1.942,2.623,93.24,0.080920592,0.002663802
6170,7.77,0.055,70.49,92.73,0.148,3.49,0.112,5.64,1.939,2.615,93.24,0.073506646,0.002670248
6170.5,7.76,0.052,69.13,72.63,0.136,3.18,0.103,5.28,1.892,2.622,93.4,0.128457353,0.003376371
6171,7.79,0.067,70.37,76.09,0.143,3.01,0.112,5.53,1.871,2.596,92.93,0.176944792,0.004308139
6171.5,7.8,0.078,72.29,100.67,0.18,3.28,0.139,5.24,1.78,2.577,92.77,0.129170135,0.00297014
6172,7.83,0.086,75.16,104.07,0.234,3.22,0.176,4.43,1.649,2.564,92.76,0.096921302,0.013718905
6172.5,7.91,0.073,81.41,107.09,0.247,3.23,0.182,4.16,1.621,2.584,92.81,0.106872544,0.008155386
6173,7.99,0.059,72.54,114.27,0.279,3.32,0.202,5.06,1.672,2.61,93.05,0.03155731,0.045008775
6173.5,7.82,0.044,63.49,100.29,0.219,3.46,0.158,7.82,2.006,2.635,92.85,0.021127623,0.002968727
6174,7.7,0.028,59.35,50.39,0.107,3.69,0.078,17.02,2.381,2.663,92.94,0.212802932,0.003571179
6174.5,7.7,0.018,57.12,26.2,0.054,4,0.04,34.84,2.565,2.679,92.85,0.036014307,0.001808115
6175,7.72,0.015,52.72,33.95,0.058,4.29,0.042,36.52,2.579,2.684,92.89,0.019065401,0.001728586
6175.5,7.72,0.021,55.71,26.57,0.063,4.51,0.047,36.5,2.579,2.675,92.81,0.026117338,0.002111595
6176,7.73,0.026,58.45,40.18,0.076,4.67,0.057,32.19,2.651,2.666,92.85,0.027661888,0.002807968
6176.5,7.72,0.022,56.79,33.76,0.086,4.72,0.063,28.7,2.687,2.673,92.58,0.028512549,0.002991282
6177,7.71,0.017,55.65,22.79,0.075,4.71,0.054,28.77,2.712,2.68,92.83,0.027270995,0.002184164
6177.5,7.72,0.008,54.5,19.39,0.05,4.65,0.036,31.94,2.771,2.696,93.09,0.019481126,0.001969999
6178,7.73,0.005,54.06,21.28,0.045,4.56,0.032,38.6,2.836,2.701,93.13,0.019993911,0.001764235
6178.5,7.72,0.003,54.12,26.13,0.056,4.44,0.04,48.71,2.833,2.705,93.13,0.020261982,0.001934685
6179,7.73,0.003,54.66,32.62,0.069,4.31,0.049,59.46,2.817,2.704,93.13,0.031972032,0.002384658
6179.5,7.73,0.004,53.82,19.39,0.058,4.16,0.041,64.39,2.843,2.703,93.13,0.024622764,0.002549457
6180,7.72,0.007,53.21,21.28,0.04,4,0.029,60.51,2.883,2.699,93.56,0.012597305,0.001567989
6180.5,7.71,0.017,52.8,26.57,0.042,3.93,0.032,52.45,2.815,2.681,93.52,0.011755923,0.001074279
6181,7.71,0.027,54.36,45.1,0.06,3.99,0.047,43.96,2.726,2.664,93.64,0.022970909,0.001801406
6181.5,7.74,0.029,55.64,45.1,0.065,4.09,0.05,34.01,2.681,2.66,93.48,0.03155404,0.00203525
6182,7.73,0.021,56,50.01,0.068,4.16,0.05,32.81,2.556,2.674,93.63,0.02985175,0.002086204
6182.5,7.74,0.015,57.22,39.43,0.077,4.04,0.055,27.25,2.526,2.684,93.13,0.057157964,0.00237341
6183,7.7,0.015,62.14,67.4,0.104,4,0.074,18.37,2.337,2.685,92.85,0.071314529,0.00354859
6183.5,7.74,0.018,64.12,80.63,0.137,4,0.098,10.92,2.221,2.68,92.68,0.091301195,0.0032679
