DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE
2071.5,11.82,0.325,-999.25,99.06,0.471,3.16,0.405,1.62,2.155,-999.25,-999.25,
2072.0,12.36,0.352,-999.25,94.2,0.443,3.19,0.4,1.59,2.109,-999.25,-999.25,
2072.5,11.06,0.353,-999.25,90.73,0.615,3.24,0.501,1.87,2.107,-999.25,-999.25,
2073.0,8.61,0.284,-999.25,88.04,0.43,3.3,0.364,1.81,2.224,-999.25,-999.25,
2073.5,8.54,0.259,-999.25,86.32,0.339,3.24,0.302,2.05,2.267,-999.25,-999.25,
2074.0,9.46,0.277,-999.25,93.84,0.318,3.05,0.298,1.53,2.236,-999.25,-999.25,
2074.5,10.6,0.321,-999.25,92.76,0.446,2.85,0.389,1.42,2.161,-999.25,-999.25,
2075.0,11.19,0.352,-999.25,96.74,0.498,2.79,0.431,1.2,2.108,-999.25,-999.25,
2075.5,12.03,0.343,-999.25,96.47,0.503,2.84,0.43,1.4,2.124,-999.25,-999.25,
2076.0,11.35,0.341,-999.25,98.5,0.497,2.89,0.426,1.83,2.127,-999.25,-999.25,
2076.5,11.64,0.32,-999.25,95.97,0.43,2.93,0.379,1.73,2.163,-999.25,-999.25,
2077.0,10.63,0.325,-999.25,100.0,0.354,2.94,0.34,1.86,2.153,-999.25,-999.25,
2077.5,11.06,0.341,-999.25,97.61,0.412,2.96,0.378,1.84,2.127,-999.25,-999.25,
2078.0,9.17,0.348,-999.25,98.4,0.43,2.94,0.391,2.08,2.115,-999.25,-999.25,
2078.5,10.41,0.325,-999.25,94.46,0.383,2.95,0.355,1.82,2.155,-999.25,-999.25,
2079.0,11.37,0.294,-999.25,100.04,0.384,2.97,0.342,1.71,2.208,-999.25,-999.25,
2079.5,11.78,0.269,-999.25,99.46,0.398,3.03,0.34,1.69,2.251,-999.25,-999.25,
2080.0,11.88,0.279,-999.25,101.38,0.489,3.07,0.398,1.68,2.232,-999.25,-999.25,
2080.5,11.17,0.309,-999.25,97.93,0.481,3.07,0.404,1.87,2.182,-999.25,-999.25,
2081.0,10.59,0.337,-999.25,100.91,0.548,3.01,0.455,1.72,2.134,-999.25,-999.25,
2081.5,10.05,0.334,-999.25,100.04,0.541,2.98,0.45,1.71,2.138,-999.25,-999.25,
2082.0,10.83,0.312,-999.25,100.51,0.43,3.02,0.376,1.62,2.177,-999.25,-999.25,
2082.5,11.19,0.287,-999.25,103.33,0.446,3.09,0.375,1.54,2.219,-999.25,-999.25,
2083.0,10.54,0.276,-999.25,108.92,0.388,3.14,0.337,1.71,2.238,-999.25,-999.25,
2083.5,10.59,0.275,-999.25,110.08,0.4,3.18,0.343,1.56,2.239,-999.25,-999.25,
2084.0,10.25,0.279,-999.25,104.85,0.332,3.19,0.307,1.54,2.233,-999.25,-999.25,
2084.5,10.63,0.286,-999.25,100.14,0.412,3.14,0.355,1.66,2.221,-999.25,-999.25,
2085.0,9.96,0.288,-999.25,96.37,0.369,3.05,0.331,1.69,2.218,-999.25,-999.25,
2085.5,10.27,0.295,-999.25,94.93,0.391,2.94,0.346,1.54,2.206,-999.25,-999.25,
2086.0,10.26,0.308,-999.25,92.32,0.391,2.86,0.352,1.44,2.183,-999.25,-999.25,
2086.5,10.47,0.321,-999.25,94.93,0.418,2.84,0.373,1.44,2.16,-999.25,-999.25,
2087.0,10.09,0.365,-999.25,88.27,0.411,2.83,0.389,1.48,2.086,-999.25,-999.25,
2087.5,9.37,0.414,-999.25,91.17,0.493,2.81,0.455,1.58,2.002,-999.25,-999.25,
2088.0,10.38,0.444,-999.25,89.43,0.508,2.71,0.477,1.38,1.95,-999.25,-999.25,
2088.5,10.36,0.429,-999.25,95.14,0.445,2.71,0.437,1.4,1.977,-999.25,-999.25,
2089.0,10.36,0.396,-999.25,86.18,0.466,2.8,0.432,1.65,2.032,-999.25,-999.25,
2089.5,9.71,0.359,-999.25,92.83,0.451,2.96,0.408,1.56,2.096,-999.25,-999.25,
2090.0,10.56,0.326,-999.25,95.3,0.509,3.05,0.427,1.63,2.153,-999.25,-999.25,
2090.5,11.22,0.292,-999.25,99.34,0.482,3.09,0.398,1.67,2.211,-999.25,-999.25,
2091.0,10.41,0.285,-999.25,94.21,0.417,3.1,0.357,1.7,2.223,-999.25,-999.25,
2091.5,10.77,0.277,-999.25,97.03,0.397,3.07,0.342,1.61,2.236,-999.25,-999.25,
2092.0,10.07,0.277,-999.25,106.4,0.425,3.03,0.359,1.39,2.237,-999.25,-999.25,
2092.5,9.71,0.28,-999.25,104.95,0.432,2.99,0.364,1.27,2.231,-999.25,-999.25,
2093.0,9.44,0.305,-999.25,111.7,0.424,2.96,0.369,1.14,2.188,-999.25,-999.25,
2093.5,9.73,0.325,-999.25,108.41,0.396,2.94,0.362,1.08,2.155,-999.25,-999.25,
2094.0,10.23,0.33,-999.25,109.17,0.417,2.9,0.376,1.1,2.145,-999.25,-999.25,
2094.5,11.22,0.318,-999.25,97.86,0.371,2.92,0.346,1.28,2.165,-999.25,-999.25,
2095.0,12.18,0.323,-999.25,94.68,0.377,2.95,0.351,1.58,2.157,-999.25,-999.25,
2095.5,13.13,0.335,-999.25,96.24,0.428,2.99,0.384,1.75,2.137,-999.25,-999.25,
2096.0,12.84,0.346,-999.25,98.19,0.431,2.97,0.391,1.61,2.118,-999.25,-999.25,
2096.5,12.68,0.336,-999.25,96.66,0.372,2.96,0.354,1.54,2.135,-999.25,-999.25,
2097.0,12.35,0.333,-999.25,103.23,0.402,2.96,0.369,1.61,2.14,-999.25,-999.25,
2097.5,11.49,0.336,-999.25,106.21,0.486,3.0,0.418,1.74,2.135,-999.25,-999.25,
2098.0,11.55,0.342,-999.25,114.98,0.376,3.03,0.359,2.08,2.125,-999.25,-999.25,
2098.5,10.5,0.341,-999.25,108.96,0.325,2.99,0.333,1.77,2.126,-999.25,-999.25,
2099.0,10.77,0.339,-999.25,102.22,0.414,2.93,0.378,1.45,2.13,-999.25,-999.25,
2099.5,11.35,0.336,-999.25,94.77,0.355,2.83,0.346,1.36,2.136,-999.25,-999.25,
2100.0,11.96,0.322,-999.25,88.06,0.387,2.79,0.356,1.2,2.159,-999.25,-999.25,
2100.5,10.54,0.309,-999.25,93.84,0.429,2.79,0.374,1.32,2.182,-999.25,-999.25,
2101.0,11.8,0.298,-999.25,100.71,0.444,2.85,0.378,1.41,2.201,-999.25,-999.25,
2101.5,11.82,0.294,-999.25,105.34,0.488,2.92,0.403,1.49,2.207,-999.25,-999.25,
2102.0,11.67,0.285,-999.25,99.89,0.431,2.98,0.365,1.65,2.223,-999.25,-999.25,
2102.5,11.53,0.281,-999.25,97.86,0.343,3.04,0.314,1.59,2.23,-999.25,-999.25,
2103.0,11.53,0.288,-999.25,100.18,0.346,3.09,0.318,1.46,2.217,-999.25,-999.25,
2103.5,10.83,0.297,-999.25,105.34,0.375,3.14,0.338,1.43,2.203,-999.25,-999.25,
2104.0,11.41,0.313,-999.25,105.92,0.459,3.13,0.393,1.4,2.175,-999.25,-999.25,
2104.5,11.19,0.322,-999.25,111.89,0.439,3.08,0.385,1.33,2.16,-999.25,-999.25,
2105.0,11.71,0.334,-999.25,114.49,0.456,3.02,0.4,1.28,2.138,-999.25,-999.25,
2105.5,11.85,0.337,-999.25,108.12,0.498,3.01,0.425,1.32,2.134,-999.25,-999.25,
2106.0,11.35,0.331,-999.25,98.11,0.425,3.04,0.381,1.5,2.144,-999.25,-999.25,
2106.5,10.13,0.319,-999.25,101.1,0.406,3.03,0.365,1.77,2.164,-999.25,-999.25,
2107.0,11.48,0.309,-999.25,100.23,0.406,2.97,0.361,1.79,2.182,-999.25,-999.25,
2107.5,11.67,0.293,-999.25,96.53,0.456,2.94,0.383,1.61,2.21,-999.25,-999.25,
2108.0,11.85,0.279,-999.25,95.05,0.441,2.97,0.369,1.68,2.232,-999.25,-999.25,
2108.5,11.06,0.273,-999.25,91.58,0.377,3.03,0.329,1.99,2.244,-999.25,-999.25,
2109.0,10.41,0.281,-999.25,93.03,0.316,3.09,0.299,1.6,2.229,-999.25,-999.25,
2109.5,10.92,0.29,-999.25,84.01,0.452,3.12,0.38,1.5,2.214,-999.25,-999.25,
2110.0,11.85,0.307,-999.25,87.2,0.371,3.1,0.341,1.72,2.184,-999.25,-999.25,
2110.5,11.68,0.315,-999.25,90.6,0.374,3.09,0.346,1.82,2.171,-999.25,-999.25,
2111.0,10.99,0.303,-999.25,90.95,0.396,3.12,0.353,1.76,2.192,-999.25,-999.25,
2111.5,10.72,0.295,-999.25,92.1,0.384,3.19,0.342,1.64,2.205,-999.25,-999.25,
2112.0,10.86,0.292,-999.25,86.09,0.305,3.18,0.299,2.79,2.211,-999.25,-999.25,
2112.5,9.9,0.303,-999.25,90.72,0.282,3.07,0.293,1.98,2.192,-999.25,-999.25,
2113.0,10.79,0.303,-999.25,93.4,0.362,2.95,0.334,1.53,2.192,-999.25,-999.25,
2113.5,11.24,0.321,-999.25,99.12,0.337,2.93,0.329,1.58,2.162,-999.25,-999.25,
2114.0,11.4,0.375,-999.25,97.98,0.37,2.91,0.373,1.53,2.07,-999.25,-999.25,
2114.5,10.05,0.408,-999.25,100.79,0.466,2.86,0.438,1.69,2.013,-999.25,-999.25,
2115.0,9.94,0.408,-999.25,100.5,0.424,2.77,0.416,1.7,2.012,-999.25,-999.25,
2115.5,11.19,0.369,-999.25,101.74,0.475,2.77,0.425,1.75,2.08,-999.25,-999.25,
2116.0,12.14,0.331,-999.25,95.74,0.421,2.86,0.379,2.62,2.144,-999.25,-999.25,
2116.5,12.07,0.306,-999.25,91.11,0.442,2.93,0.38,2.47,2.186,-999.25,-999.25,
2117.0,11.55,0.289,-999.25,94.42,0.492,2.99,0.403,2.13,2.217,-999.25,-999.25,
2117.5,11.4,0.282,-999.25,95.8,0.437,3.01,0.368,1.85,2.228,-999.25,-999.25,
2118.0,11.13,0.289,-999.25,105.02,0.437,3.04,0.37,1.68,2.215,-999.25,-999.25,
2118.5,11.35,0.301,-999.25,97.28,0.422,3.08,0.367,1.57,2.196,-999.25,-999.25,
2119.0,10.25,0.308,-999.25,101.33,0.515,3.11,0.424,1.66,2.184,-999.25,-999.25,
2119.5,10.0,0.3,-999.25,101.94,0.46,3.15,0.388,1.56,2.196,-999.25,-999.25,
2120.0,9.53,0.299,-999.25,107.37,0.441,3.16,0.377,1.5,2.199,-999.25,-999.25,
2120.5,9.78,0.295,-999.25,100.71,0.427,3.12,0.367,1.5,2.205,-999.25,-999.25,
2121.0,10.74,0.293,-999.25,88.69,0.393,3.05,0.347,1.46,2.208,-999.25,-999.25,
2121.5,11.19,0.287,-999.25,86.09,0.404,2.98,0.35,1.54,2.219,-999.25,-999.25,
2122.0,12.32,0.308,-999.25,80.01,0.351,2.92,0.33,1.71,2.183,-999.25,-999.25,
2122.5,12.45,0.322,-999.25,83.06,0.308,2.9,0.315,1.67,2.16,-999.25,-999.25,
2123.0,13.21,0.351,-999.25,79.35,0.414,2.94,0.384,1.87,2.109,-999.25,-999.25,
2123.5,13.42,0.367,-999.25,85.42,0.442,3.06,0.406,1.65,2.082,-999.25,-999.25,
2124.0,12.45,0.391,-999.25,89.76,0.449,3.19,0.421,1.94,2.041,-999.25,-999.25,
2124.5,12.14,0.397,-999.25,95.8,0.363,3.3,0.38,3.1,2.031,-999.25,-999.25,
2125.0,11.69,0.386,-999.25,104.19,0.412,3.31,0.399,2.08,2.05,-999.25,-999.25,
2125.5,11.82,0.35,-999.25,100.49,0.428,3.2,0.391,1.96,2.112,-999.25,-999.25,
2126.0,11.73,0.317,-999.25,95.39,0.394,3.09,0.358,1.78,2.168,-999.25,-999.25,
2126.5,10.82,0.295,-999.25,90.48,0.367,3.03,0.333,1.81,2.205,-999.25,-999.25,
2127.0,11.24,0.309,-999.25,86.07,0.382,3.05,0.347,1.79,2.181,-999.25,-999.25,
2127.5,10.72,0.322,-999.25,85.74,0.457,3.09,0.395,1.5,2.159,-999.25,-999.25,
2128.0,11.4,0.311,-999.25,86.9,0.445,3.09,0.384,1.36,2.178,-999.25,-999.25,
2128.5,11.33,0.292,-999.25,98.34,0.483,3.1,0.399,1.58,2.211,-999.25,-999.25,
2129.0,10.5,0.288,-999.25,105.21,0.526,3.05,0.424,1.78,2.217,-999.25,-999.25,
2129.5,10.81,0.305,-999.25,99.2,0.377,2.97,0.343,1.69,2.188,-999.25,-999.25,
2130.0,10.32,0.306,-999.25,93.84,0.393,2.91,0.352,1.47,2.186,-999.25,-999.25,
2130.5,11.06,0.313,-999.25,90.67,0.393,2.89,0.355,1.32,2.174,-999.25,-999.25,
2131.0,12.21,0.35,-999.25,88.86,0.388,2.89,0.369,1.22,2.111,-999.25,-999.25,
2131.5,11.58,0.382,-999.25,88.94,0.445,2.85,0.415,1.43,2.057,-999.25,-999.25,
2132.0,12.39,0.381,-999.25,86.32,0.427,2.8,0.405,1.74,2.059,-999.25,-999.25,
2132.5,12.29,0.356,-999.25,93.05,0.428,2.83,0.394,1.89,2.102,-999.25,-999.25,
2133.0,13.1,0.331,-999.25,92.98,0.421,2.89,0.379,1.72,2.144,-999.25,-999.25,
2133.5,12.56,0.32,-999.25,94.16,0.537,2.98,0.442,1.47,2.163,-999.25,-999.25,
2134.0,12.46,0.3,-999.25,92.42,0.407,3.03,0.358,1.48,2.197,-999.25,-999.25,
2134.5,11.24,0.309,-999.25,98.78,0.417,3.06,0.367,1.49,2.181,-999.25,-999.25,
2135.0,11.51,0.309,-999.25,100.58,0.432,3.05,0.376,1.44,2.181,-999.25,-999.25,
2135.5,11.67,0.31,-999.25,97.32,0.359,3.06,0.335,1.44,2.18,-999.25,-999.25,
2136.0,11.35,0.295,-999.25,87.19,0.39,3.06,0.346,1.48,2.206,-999.25,-999.25,
2136.5,12.03,0.285,-999.25,86.5,0.408,3.08,0.352,1.4,2.222,-999.25,-999.25,
2137.0,12.56,0.279,-999.25,92.95,0.471,3.12,0.387,1.35,2.232,-999.25,-999.25,
2137.5,12.12,0.271,-999.25,103.07,0.434,3.2,0.362,1.47,2.247,-999.25,-999.25,
2138.0,11.89,0.275,-999.25,105.71,0.393,3.27,0.339,1.61,2.239,-999.25,-999.25,
2138.5,11.67,0.287,-999.25,103.03,0.409,3.29,0.353,1.55,2.22,-999.25,-999.25,
2139.0,12.23,0.298,-999.25,98.11,0.445,3.22,0.379,1.46,2.2,-999.25,-999.25,
2139.5,12.64,0.29,-999.25,88.45,0.357,3.1,0.325,1.41,2.214,-999.25,-999.25,
2140.0,11.87,0.294,-999.25,92.5,0.454,2.97,0.382,1.44,2.207,-999.25,-999.25,
2140.5,12.41,0.32,-999.25,95.4,0.419,2.91,0.373,1.44,2.162,-999.25,-999.25,
2141.0,11.49,0.355,-999.25,97.24,0.425,2.91,0.392,1.36,2.102,-999.25,-999.25,
2141.5,12.09,0.353,-999.25,91.17,0.417,2.95,0.386,1.26,2.106,-999.25,-999.25,
2142.0,11.15,0.331,-999.25,83.49,0.423,3.03,0.38,1.36,2.144,-999.25,-999.25,
2142.5,12.14,0.311,-999.25,88.41,0.365,3.11,0.339,1.5,2.178,-999.25,-999.25,
2143.0,11.85,0.317,-999.25,88.41,0.406,3.17,0.364,1.48,2.167,-999.25,-999.25,
2143.5,12.47,0.328,-999.25,91.17,0.451,3.14,0.394,1.43,2.149,-999.25,-999.25,
2144.0,12.34,0.328,-999.25,92.69,0.547,3.12,0.451,1.37,2.15,-999.25,-999.25,
2144.5,11.73,0.315,-999.25,94.1,0.421,3.12,0.372,1.35,2.171,-999.25,-999.25,
2145.0,11.78,0.296,-999.25,101.05,0.395,3.17,0.349,1.49,2.204,-999.25,-999.25,
2145.5,10.34,0.3,-999.25,98.65,0.439,3.17,0.376,1.8,2.197,-999.25,-999.25,
2146.0,11.1,0.304,-999.25,96.44,0.436,3.17,0.376,1.55,2.19,-999.25,-999.25,
2146.5,11.24,0.319,-999.25,88.63,0.455,3.15,0.393,1.51,2.164,-999.25,-999.25,
2147.0,11.91,0.314,-999.25,88.06,0.5,3.14,0.417,1.49,2.172,-999.25,-999.25,
2147.5,11.08,0.314,-999.25,88.28,0.405,3.06,0.362,1.54,2.174,-999.25,-999.25,
2148.0,11.42,0.316,-999.25,87.77,0.409,3.01,0.365,1.58,2.17,-999.25,-999.25,
2148.5,10.79,0.319,-999.25,88.63,0.385,2.97,0.354,1.61,2.165,-999.25,-999.25,
2149.0,10.9,0.307,-999.25,92.47,0.311,3.01,0.309,1.61,2.186,-999.25,-999.25,
2149.5,11.71,0.28,-999.25,88.64,0.4,3.06,0.345,1.51,2.232,-999.25,-999.25,
2150.0,11.73,0.278,-999.25,89.04,0.403,3.11,0.346,1.38,2.235,-999.25,-999.25,
2150.5,11.44,0.291,-999.25,90.37,0.34,3.12,0.316,1.44,2.212,-999.25,-999.25,
2151.0,11.67,0.313,-999.25,99.25,0.341,3.07,0.327,1.45,2.174,-999.25,-999.25,
2151.5,11.6,0.308,-999.25,100.87,0.393,3.03,0.353,1.58,2.183,-999.25,-999.25,
2152.0,11.31,0.299,-999.25,95.13,0.336,3.02,0.318,1.6,2.198,-999.25,-999.25,
2152.5,11.35,0.288,-999.25,98.11,0.323,3.02,0.306,1.69,2.217,-999.25,-999.25,
2153.0,12.43,0.282,-999.25,95.22,0.379,3.01,0.334,1.67,2.228,-999.25,-999.25,
2153.5,12.21,0.275,-999.25,98.21,0.369,2.99,0.325,1.71,2.24,-999.25,-999.25,
2154.0,12.43,0.275,-999.25,94.74,0.471,2.97,0.386,1.68,2.24,-999.25,-999.25,
2154.5,11.6,0.274,-999.25,92.13,0.489,2.93,0.396,1.77,2.242,-999.25,-999.25,
2155.0,11.7,0.272,-999.25,92.38,0.408,2.91,0.347,1.65,2.246,-999.25,-999.25,
2155.5,11.46,0.268,-999.25,92.75,0.412,2.94,0.348,1.66,2.252,-999.25,-999.25,
2156.0,12.05,0.292,-999.25,93.91,0.417,3.01,0.36,1.68,2.211,-999.25,-999.25,
2156.5,12.32,0.329,-999.25,100.21,0.439,3.03,0.388,1.63,2.147,-999.25,-999.25,
2157.0,11.58,0.347,-999.25,100.42,0.341,2.99,0.344,1.59,2.116,-999.25,-999.25,
2157.5,11.28,0.338,-999.25,97.82,0.374,2.9,0.356,1.71,2.132,-999.25,-999.25,
2158.0,11.62,0.335,-999.25,91.74,0.36,2.85,0.348,1.7,2.137,-999.25,-999.25,
2158.5,11.46,0.351,-999.25,86.58,0.47,2.84,0.415,1.63,2.11,-999.25,-999.25,
2159.0,11.76,0.347,-999.25,91.21,0.441,2.88,0.397,1.61,2.117,-999.25,-999.25,
2159.5,11.58,0.31,-999.25,88.03,0.529,2.99,0.434,1.52,2.179,-999.25,-999.25,
2160.0,11.8,0.274,-999.25,94.64,0.437,3.12,0.365,1.55,2.242,-999.25,-999.25,
2160.5,11.26,0.267,-999.25,94.42,0.426,3.24,0.356,1.66,2.253,-999.25,-999.25,
2161.0,11.58,0.278,-999.25,99.4,0.356,3.29,0.319,1.62,2.235,-999.25,-999.25,
2161.5,11.71,0.29,-999.25,96.8,0.342,3.29,0.317,1.6,2.215,-999.25,-999.25,
2162.0,10.74,0.291,-999.25,89.49,0.298,3.23,0.295,1.44,2.212,-999.25,-999.25,
2162.5,11.53,0.295,-999.25,85.16,0.397,3.11,0.35,1.5,2.206,-999.25,-999.25,
2163.0,10.74,0.29,-999.25,77.63,0.386,3.04,0.341,1.91,2.213,-999.25,-999.25,
2163.5,9.95,0.3,-999.25,83.24,0.388,3.0,0.347,1.77,2.197,-999.25,-999.25,
2164.0,10.32,0.297,-999.25,86.07,0.416,3.0,0.361,1.43,2.203,-999.25,-999.25,
2164.5,10.18,0.291,-999.25,93.38,0.442,3.01,0.374,1.33,2.212,-999.25,-999.25,
2165.0,9.96,0.269,-999.25,100.21,0.356,3.09,0.316,1.32,2.25,-999.25,-999.25,
2165.5,10.87,0.259,-999.25,102.4,0.34,3.17,0.302,1.37,2.267,-999.25,-999.25,
2166.0,10.27,0.255,-999.25,98.27,0.387,3.22,0.328,1.46,2.275,-999.25,-999.25,
2166.5,10.74,0.28,-999.25,91.9,0.397,3.19,0.344,1.56,2.231,-999.25,-999.25,
2167.0,10.34,0.3,-999.25,88.34,0.437,3.12,0.375,1.37,2.197,-999.25,-999.25,
2167.5,10.7,0.301,-999.25,91.02,0.407,3.03,0.358,1.25,2.195,-999.25,-999.25,
2168.0,11.08,0.298,-999.25,86.68,0.407,2.97,0.357,1.38,2.2,-999.25,-999.25,
2168.5,11.26,0.314,-999.25,84.58,0.41,2.95,0.365,1.55,2.173,-999.25,-999.25,
2169.0,10.61,0.348,-999.25,77.77,0.42,2.91,0.386,1.48,2.115,-999.25,-999.25,
2169.5,11.71,0.351,-999.25,80.95,0.415,2.88,0.384,1.43,2.109,-999.25,-999.25,
2170.0,11.17,0.324,-999.25,84.21,0.416,2.92,0.373,1.42,2.156,-999.25,-999.25,
2170.5,11.58,0.298,-999.25,87.19,0.425,3.04,0.367,1.35,2.201,-999.25,-999.25,
2171.0,12.14,0.286,-999.25,85.16,0.412,3.21,0.355,1.52,2.22,-999.25,-999.25,
2171.5,11.98,0.299,-999.25,84.52,0.435,3.29,0.373,1.72,2.199,-999.25,-999.25,
2172.0,11.9,0.318,-999.25,90.68,0.364,3.24,0.342,1.64,2.166,-999.25,-999.25,
2172.5,12.84,0.328,-999.25,90.68,0.391,3.11,0.361,1.57,2.15,-999.25,-999.25,
2173.0,12.18,0.328,-999.25,85.17,0.422,3.01,0.378,1.52,2.149,-999.25,-999.25,
2173.5,12.07,0.326,-999.25,84.51,0.424,2.96,0.378,1.46,2.153,-999.25,-999.25,
2174.0,11.49,0.33,-999.25,90.35,0.397,2.92,0.365,1.72,2.145,-999.25,-999.25,
2174.5,10.9,0.331,-999.25,92.67,0.371,2.87,0.352,1.6,2.144,-999.25,-999.25,
2175.0,10.7,0.329,-999.25,96.43,0.391,2.8,0.361,1.45,2.148,-999.25,-999.25,
2175.5,12.09,0.324,-999.25,90.3,0.4,2.8,0.364,1.36,2.156,-999.25,-999.25,
2176.0,12.05,0.317,-999.25,89.44,0.4,2.86,0.361,1.46,2.168,-999.25,-999.25,
2176.5,12.66,0.314,-999.25,83.44,0.368,2.98,0.342,1.47,2.173,-999.25,-999.25,
2177.0,12.35,0.316,-999.25,87.78,0.416,3.07,0.369,1.47,2.17,-999.25,-999.25,
2177.5,11.6,0.316,-999.25,92.11,0.411,3.13,0.367,1.61,2.17,-999.25,-999.25,
2178.0,11.67,0.299,-999.25,92.32,0.414,3.21,0.361,1.86,2.199,-999.25,-999.25,
2178.5,11.1,0.282,-999.25,90.88,0.404,3.27,0.348,1.79,2.228,-999.25,-999.25,
2179.0,11.42,0.283,-999.25,92.04,0.505,3.26,0.409,1.58,2.226,-999.25,-999.25,
2179.5,11.46,0.282,-999.25,92.62,0.439,3.18,0.369,1.51,2.227,-999.25,-999.25,
2180.0,11.35,0.285,-999.25,94.35,0.373,3.11,0.332,1.42,2.222,-999.25,-999.25,
2180.5,11.22,0.272,-999.25,91.17,0.307,3.08,0.29,1.35,2.245,-999.25,-999.25,
2181.0,11.08,0.273,-999.25,88.94,0.353,3.11,0.316,1.35,2.243,-999.25,-999.25,
2181.5,10.92,0.278,-999.25,90.97,0.346,3.15,0.314,1.39,2.235,-999.25,-999.25,
2182.0,10.61,0.285,-999.25,94.15,0.426,3.21,0.362,1.4,2.222,-999.25,-999.25,
2182.5,10.92,0.283,-999.25,95.51,0.352,3.23,0.319,1.3,2.226,-999.25,-999.25,
2183.0,11.13,0.278,-999.25,92.61,0.398,3.22,0.343,1.3,2.235,-999.25,-999.25,
2183.5,11.22,0.279,-999.25,92.11,0.354,3.17,0.319,1.27,2.233,-999.25,-999.25,
2184.0,10.52,0.3,-999.25,94.21,0.448,3.13,0.381,1.27,2.197,-999.25,-999.25,
2184.5,10.63,0.328,-999.25,95.73,0.459,3.1,0.399,1.09,2.149,-999.25,-999.25,
2185.0,10.97,0.345,-999.25,93.63,0.486,3.06,0.421,1.02,2.121,-999.25,-999.25,
2185.5,10.5,0.328,-999.25,94.21,0.424,3.06,0.379,1.24,2.149,-999.25,-999.25,
2186.0,10.0,0.296,-999.25,86.9,0.384,3.13,0.343,1.5,2.204,-999.25,-999.25,
2186.5,10.41,0.274,-999.25,83.5,0.337,3.22,0.307,1.47,2.241,-999.25,-999.25,
2187.0,10.11,0.276,-999.25,83.0,0.336,3.29,0.307,1.45,2.238,-999.25,-999.25,
2187.5,10.94,0.277,-999.25,93.79,0.303,3.26,0.29,1.43,2.236,-999.25,-999.25,
2188.0,10.56,0.267,-999.25,97.2,0.36,3.22,0.317,1.42,2.253,-999.25,-999.25,
2188.5,10.9,0.254,-999.25,93.63,0.339,3.17,0.3,1.48,2.275,-999.25,-999.25,
2189.0,10.81,0.244,-999.25,92.84,0.364,3.15,0.31,1.5,2.293,-999.25,-999.25,
2189.5,10.59,0.246,-999.25,90.3,0.367,3.16,0.312,1.76,2.289,-999.25,-999.25,
2190.0,9.38,0.251,-999.25,96.02,0.386,3.18,0.326,1.68,2.281,-999.25,-999.25,
2190.5,10.49,0.253,-999.25,91.59,0.365,3.21,0.314,1.57,2.278,-999.25,-999.25,
2191.0,10.88,0.261,-999.25,105.32,0.381,3.27,0.327,1.52,2.263,-999.25,-999.25,
2191.5,10.72,0.268,-999.25,109.37,0.407,3.33,0.345,1.51,2.252,-999.25,-999.25,
2192.0,9.22,0.271,-999.25,108.5,0.371,3.31,0.325,1.74,2.247,-999.25,-999.25,
2192.5,10.22,0.261,-999.25,98.47,0.327,3.21,0.296,1.65,2.263,-999.25,-999.25,
2193.0,10.41,0.252,-999.25,90.73,0.372,3.11,0.318,1.48,2.279,-999.25,-999.25,
2193.5,10.95,0.255,-999.25,98.47,0.355,3.09,0.309,1.47,2.274,-999.25,-999.25,
2194.0,11.04,0.251,-999.25,104.9,0.367,3.17,0.314,1.48,2.28,-999.25,-999.25,
2194.5,10.74,0.26,-999.25,103.96,0.377,3.23,0.324,1.64,2.265,-999.25,-999.25,
2195.0,10.5,0.273,-999.25,98.83,0.399,3.24,0.342,1.89,2.243,-999.25,-999.25,
2195.5,10.74,0.29,-999.25,92.4,0.356,3.2,0.325,1.8,2.214,-999.25,-999.25,
2196.0,10.7,0.287,-999.25,91.53,0.416,3.17,0.357,1.69,2.219,-999.25,-999.25,
2196.5,10.47,0.262,-999.25,91.61,0.38,3.19,0.326,1.68,2.262,-999.25,-999.25,
2197.0,11.1,0.243,-999.25,89.08,0.346,3.25,0.299,1.73,2.295,-999.25,-999.25,
2197.5,11.24,0.239,-999.25,95.15,0.387,3.28,0.322,1.98,2.3,-999.25,-999.25,
2198.0,10.04,0.249,-999.25,92.39,0.335,3.3,0.295,1.91,2.284,-999.25,-999.25,
2198.5,10.74,0.253,-999.25,94.93,0.42,3.34,0.347,1.61,2.277,-999.25,-999.25,
2199.0,10.7,0.246,-999.25,87.4,0.326,3.42,0.289,1.73,2.29,-999.25,-999.25,
2199.5,10.07,0.235,-999.25,86.87,0.396,3.5,0.326,1.71,2.308,-999.25,-999.25,
2200.0,10.25,0.236,-999.25,92.66,0.357,3.51,0.303,1.61,2.306,-999.25,-999.25,
2200.5,10.68,0.232,-999.25,94.68,0.39,3.46,0.321,1.59,2.313,-999.25,-999.25,
2201.0,10.54,0.236,-999.25,98.98,0.389,3.41,0.322,1.69,2.306,-999.25,-999.25,
2201.5,10.65,0.234,-999.25,92.95,0.436,3.38,0.35,1.78,2.31,-999.25,-999.25,
2202.0,10.81,0.232,-999.25,97.0,0.453,3.38,0.36,1.65,2.314,-999.25,-999.25,
