epoch,train_loss,val_loss
1,3.434266329,1.556800365
2,0.756646037,0.23894079
3,0.117500432,0.0664149
4,0.056796879,0.057046283
5,0.050966762,0.051783066
6,0.046153672,0.046901196
7,0.042377371,0.042845298
8,0.038896315,0.039375752
9,0.035916951,0.03650428
10,0.033447899,0.03411296
11,0.031723656,0.032293811
12,0.03014579,0.030821206
13,0.028527724,0.029581662
14,0.028017597,0.028614461
15,0.026965631,0.027799943
16,0.026290992,0.027139781
17,0.025877226,0.026535435
18,0.025137564,0.026104966
19,0.024816651,0.025628181
20,0.024300484,0.02514486
21,0.023937557,0.024736471
22,0.02353581,0.024387632
23,0.023242125,0.024042841
24,0.02282084,0.023707766
25,0.022639571,0.023383006
26,0.022138061,0.023093639
27,0.022061683,0.022772765
28,0.021610405,0.022547644
29,0.021406285,0.022251185
30,0.021141449,0.022073308
31,0.020977471,0.021771954
32,0.020626722,0.021591038
33,0.020466844,0.021397693
34,0.020154882,0.021129133
35,0.020073799,0.0209949
36,0.019830601,0.020761697
37,0.019757953,0.020594394
38,0.019537846,0.020505015
39,0.019385416,0.020367149
40,0.019283544,0.020232016
41,0.019143421,0.020061601
42,0.019003728,0.019927289
43,0.018952999,0.019804137
44,0.018854985,0.019820966
45,0.018757887,0.019598646
46,0.018615419,0.019587759
47,0.018509818,0.019449629
48,0.018413164,0.019416301
49,0.018448515,0.019219395
50,0.018252617,0.019139379
51,0.018261883,0.019058069
52,0.01836141,0.019207045
53,0.018114943,0.019013604
54,0.018034486,0.018964576
55,0.018006338,0.018987596
56,0.017922755,0.018733887
57,0.017893525,0.018741496
58,0.01780962,0.018639106
59,0.017823599,0.018718526
60,0.017825056,0.018540582
61,0.017705608,0.018546468
62,0.017698269,0.01853833
63,0.017693013,0.018549863
64,0.017628836,0.018392179
65,0.017612174,0.018334631
66,0.01765117,0.018302295
67,0.017554557,0.018453093
68,0.017539132,0.018243197
69,0.017616931,0.018264363
70,0.017575758,0.018217949
71,0.017422834,0.018319311
72,0.017464124,0.018249027
73,0.017454438,0.018109476
74,0.017425315,0.018186256
75,0.017370982,0.018377293
76,0.017445015,0.018159505
77,0.017351586,0.018187219
78,0.017312232,0.018460441
79,0.017329423,0.017994983
80,0.017310636,0.017977996
81,0.017301979,0.017993057
82,0.017275786,0.017966956
83,0.017235503,0.017973285
84,0.017217474,0.017948186
85,0.017301761,0.018046176
86,0.017248208,0.017929489
87,0.017262001,0.018284177
88,0.017252486,0.018005311
89,0.017252369,0.017983072
90,0.017187115,0.017887799
91,0.017256556,0.018289162
92,0.017183658,0.017895402
93,0.017183682,0.017953714
94,0.0171871,0.017824758
95,0.017231632,0.017877607
96,0.01718536,0.017933529
97,0.017231381,0.017955231
98,0.017128365,0.017816525
99,0.017227486,0.017957054
100,0.017170552,0.017823823
101,0.01720777,0.01779102
102,0.017160745,0.017815735
103,0.017135315,0.018070139
104,0.017168645,0.018429525
105,0.017266179,0.017909054
106,0.017103333,0.018014902
107,0.017115055,0.017767722
108,0.017146172,0.017770784
109,0.017114064,0.017794292
110,0.017110337,0.017806534
111,0.017205136,0.017769575
112,0.017159326,0.017757861
113,0.017231874,0.0177595
114,0.017184211,0.017851435
115,0.01719803,0.018195856
116,0.017170273,0.017954707
117,0.017176315,0.017753204
118,0.01719372,0.017812388
119,0.017143937,0.017760009
120,0.017120361,0.017764028
121,0.017113635,0.017749319
122,0.017175239,0.017747788
123,0.017119134,0.017782534
124,0.017304139,0.017764706
125,0.017312914,0.017843764
126,0.017226752,0.01821637
127,0.01722246,0.018090451
128,0.017168283,0.017756244
129,0.017176019,0.017967083
130,0.017119581,0.017788699
131,0.01709955,0.018396195
132,0.017269172,0.018389516
133,0.017244468,0.017794788
134,0.017218616,0.017811837
135,0.017222973,0.018208483
136,0.017359627,0.017874489
