DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_N,K_TIM_N,K_SDR_N_PRE,K_GD_N_PRE
1467.0,13.06,0.393,-999.25,82.65,0.543,2.77,0.474,2.25,2.038,-999.25,-999.25,,
1467.5,10.68,0.464,-999.25,93.36,0.505,2.88,0.0,2.21,1.916,-999.25,-999.25,,
1468.0,9.96,0.499,-999.25,91.07,0.591,2.88,0.0,1.61,1.857,-999.25,-999.25,,
1468.5,9.35,0.463,-999.25,92.93,0.437,2.9,0.0,2.25,1.918,-999.25,-999.25,,
1469.0,9.98,0.417,-999.25,96.17,0.36,2.91,0.39,4.55,1.997,-999.25,-999.25,,
1469.5,10.86,0.408,-999.25,89.68,0.425,2.84,0.417,2.02,2.012,-999.25,-999.25,,
1470.0,9.78,0.399,-999.25,93.14,0.459,2.77,0.43,1.98,2.028,-999.25,-999.25,,
1470.5,11.19,0.383,-999.25,87.29,0.371,2.7,0.377,1.91,2.054,-999.25,-999.25,,
1471.0,12.32,0.373,-999.25,96.75,0.423,2.78,0.399,2.05,2.073,-999.25,-999.25,,
1471.5,12.36,0.396,-999.25,101.14,0.495,2.85,0.448,2.25,2.034,-999.25,-999.25,,
1472.0,10.25,0.415,-999.25,101.48,0.455,2.89,0.435,1.88,2.001,-999.25,-999.25,,
1472.5,9.35,0.423,-999.25,109.01,0.512,2.9,0.47,1.77,1.986,-999.25,-999.25,,
1473.0,9.98,0.432,-999.25,101.83,0.526,2.91,0.481,2.6,1.971,-999.25,-999.25,,
1473.5,8.88,0.446,-999.25,101.25,0.427,2.96,0.437,4.64,1.948,-999.25,-999.25,,
1474.0,9.94,0.449,-999.25,97.33,0.417,2.95,0.433,2.48,1.942,-999.25,-999.25,,
1474.5,10.21,0.406,-999.25,107.64,0.49,2.97,0.45,2.53,2.016,-999.25,-999.25,,
1475.0,8.7,0.354,-999.25,113.73,0.366,3.03,0.36,3.27,2.104,-999.25,-999.25,,
1475.5,8.43,0.307,-999.25,113.15,0.394,3.12,0.353,1.8,2.184,-999.25,-999.25,,
1476.0,8.81,0.308,-999.25,105.63,0.399,3.15,0.356,1.81,2.183,-999.25,-999.25,,
1476.5,8.23,0.292,-999.25,106.21,0.349,3.13,0.322,3.3,2.21,-999.25,-999.25,,
1477.0,8.18,0.292,-999.25,105.87,0.364,3.08,0.33,2.72,2.21,-999.25,-999.25,,
1477.5,8.14,0.267,-999.25,108.23,0.397,3.09,0.338,1.64,2.253,-999.25,-999.25,,
1478.0,8.11,0.258,-999.25,108.57,0.339,3.12,0.301,1.58,2.269,-999.25,-999.25,,
1478.5,8.11,0.296,-999.25,112.39,0.309,3.16,0.303,1.45,2.204,-999.25,-999.25,,
1479.0,8.11,0.388,-999.25,108.58,0.319,3.13,0.355,1.38,2.046,-999.25,-999.25,,
1479.5,8.29,0.485,-999.25,108.01,0.444,2.96,0.0,1.39,1.881,-999.25,-999.25,,
1480.0,10.0,0.526,-999.25,98.38,0.54,2.79,0.0,1.53,1.81,-999.25,-999.25,,
1480.5,9.94,0.518,-999.25,93.48,0.464,2.65,0.0,1.78,1.824,-999.25,-999.25,,
1481.0,11.76,0.542,-999.25,83.92,0.441,2.69,0.0,1.96,1.784,-999.25,-999.25,,
1481.5,14.63,0.55,-999.25,88.05,0.414,2.72,0.0,1.88,1.732,-999.25,-999.25,,
1482.0,9.13,0.55,-999.25,93.8,0.517,2.74,0.0,3.03,1.755,-999.25,-999.25,,
1482.5,9.87,0.454,-999.25,95.52,0.433,2.83,0.0,8.99,1.934,-999.25,-999.25,,
1483.0,8.02,0.36,-999.25,99.91,0.333,2.96,0.347,7.45,2.094,-999.25,-999.25,,
1483.5,8.2,0.356,-999.25,95.45,0.367,3.06,0.362,2.93,2.101,-999.25,-999.25,,
1484.0,8.18,0.438,-999.25,99.81,0.418,2.94,0.428,1.32,1.962,-999.25,-999.25,,
1484.5,9.33,0.482,-999.25,98.55,0.485,2.77,0.0,1.28,1.886,-999.25,-999.25,,
1485.0,9.73,0.49,-999.25,98.79,0.662,2.68,0.0,1.39,1.873,-999.25,-999.25,,
1485.5,9.55,0.475,-999.25,100.58,0.417,2.7,0.0,1.56,1.897,-999.25,-999.25,,
1486.0,9.17,0.513,-999.25,99.71,0.405,2.74,0.0,1.53,1.833,-999.25,-999.25,,
1486.5,10.63,0.51,-999.25,104.62,0.542,2.73,0.0,1.35,1.838,-999.25,-999.25,,
1487.0,11.64,0.499,-999.25,104.52,0.357,2.74,0.0,2.21,1.856,-999.25,-999.25,,
1487.5,8.09,0.517,-999.25,94.48,0.371,2.75,0.0,2.35,1.826,-999.25,-999.25,,
1488.0,9.1,0.546,-999.25,83.24,0.557,2.69,0.0,1.31,1.776,-999.25,-999.25,,
1488.5,10.21,0.515,-999.25,69.06,0.666,2.71,0.0,1.56,1.83,-999.25,-999.25,,
1489.0,8.43,0.429,-999.25,67.03,0.428,2.86,0.429,5.48,1.976,-999.25,-999.25,,
1489.5,8.08,0.411,-999.25,75.48,0.383,3.0,0.397,4.75,2.007,-999.25,-999.25,,
1490.0,8.61,0.478,-999.25,86.71,0.447,2.82,0.0,3.4,1.892,-999.25,-999.25,,
1490.5,9.6,0.55,-999.25,100.8,0.509,2.54,0.0,1.36,1.77,-999.25,-999.25,,
1491.0,9.37,0.55,-999.25,102.58,0.582,2.33,0.0,0.97,1.709,-999.25,-999.25,,
1491.5,9.19,0.55,-999.25,103.74,0.55,2.31,0.0,1.19,1.685,-999.25,-999.25,,
1492.0,9.78,0.55,-999.25,100.89,0.565,2.31,0.0,1.37,1.714,-999.25,-999.25,,
1492.5,10.68,0.533,-999.25,101.14,0.682,2.44,0.0,1.48,1.799,-999.25,-999.25,,
1493.0,11.13,0.476,-999.25,99.54,0.424,2.64,0.0,1.57,1.897,-999.25,-999.25,,
1493.5,11.42,0.461,-999.25,103.84,0.46,2.76,0.0,1.79,1.922,-999.25,-999.25,,
1494.0,11.62,0.486,-999.25,101.82,0.459,2.75,0.0,1.92,1.878,-999.25,-999.25,,
1494.5,12.0,0.482,-999.25,99.79,0.685,2.67,0.0,1.62,1.886,-999.25,-999.25,,
1495.0,11.42,0.449,-999.25,99.54,0.664,2.62,0.567,1.91,1.942,-999.25,-999.25,,
1495.5,11.49,0.393,-999.25,104.61,0.554,2.63,0.48,1.87,2.037,-999.25,-999.25,,
1496.0,12.15,0.386,-999.25,106.72,0.408,2.69,0.397,1.7,2.05,-999.25,-999.25,,
1496.5,12.92,0.418,-999.25,101.14,0.498,2.84,0.46,1.56,1.994,-999.25,-999.25,,
1497.0,13.37,0.469,-999.25,97.86,0.467,2.91,0.0,1.89,1.909,-999.25,-999.25,,
1497.5,11.4,0.505,-999.25,98.68,0.435,2.97,0.0,1.88,1.846,-999.25,-999.25,,
1498.0,9.1,0.507,-999.25,102.25,0.462,2.9,0.0,2.26,1.843,-999.25,-999.25,,
1498.5,10.43,0.477,-999.25,106.78,0.467,2.86,0.0,1.88,1.894,-999.25,-999.25,,
1499.0,8.72,0.451,-999.25,116.79,0.561,2.8,0.0,1.71,1.939,-999.25,-999.25,,
1499.5,9.91,0.456,-999.25,121.08,0.517,2.72,0.0,1.6,1.93,-999.25,-999.25,,
1500.0,11.24,0.487,-999.25,120.17,0.545,2.64,0.0,1.43,1.878,-999.25,-999.25,,
1500.5,10.83,0.504,-999.25,113.3,0.456,2.52,0.0,1.4,1.849,-999.25,-999.25,,
1501.0,10.65,0.48,-999.25,108.91,0.464,2.5,0.0,1.38,1.889,-999.25,-999.25,,
1501.5,11.19,0.438,-999.25,101.9,0.547,2.55,0.496,1.25,1.961,-999.25,-999.25,,
1502.0,10.0,0.418,-999.25,95.4,0.662,2.69,0.554,1.38,1.995,-999.25,-999.25,,
1502.5,11.55,0.442,-999.25,93.46,0.62,2.73,0.538,1.42,1.953,-999.25,-999.25,,
1503.0,11.64,0.47,-999.25,91.61,0.446,2.72,0.0,1.58,1.907,-999.25,-999.25,,
1503.5,12.23,0.457,-999.25,93.82,0.414,2.69,0.0,1.55,1.928,-999.25,-999.25,,
1504.0,13.31,0.439,-999.25,88.32,0.39,2.78,0.415,1.22,1.959,-999.25,-999.25,,
1504.5,14.43,0.455,-999.25,85.02,0.62,2.85,0.0,1.12,1.932,-999.25,-999.25,,
1505.0,15.69,0.485,-999.25,82.23,0.548,2.84,0.0,1.3,1.88,-999.25,-999.25,,
1505.5,14.05,0.482,-999.25,88.31,0.452,2.8,0.0,2.13,1.886,-999.25,-999.25,,
1506.0,12.88,0.443,-999.25,92.7,0.454,2.83,0.449,2.24,1.952,-999.25,-999.25,,
1506.5,13.8,0.423,-999.25,93.04,0.581,2.94,0.508,1.56,1.987,-999.25,-999.25,,
1507.0,15.2,0.458,-999.25,90.42,0.511,2.99,0.0,1.15,1.927,-999.25,-999.25,,
1507.5,14.79,0.513,-999.25,85.69,0.615,2.92,0.0,1.46,1.833,-999.25,-999.25,,
1508.0,14.8,0.525,-999.25,80.29,0.531,2.82,0.0,1.69,1.811,-999.25,-999.25,,
1508.5,13.08,0.479,-999.25,77.45,0.515,2.81,0.0,1.38,1.891,-999.25,-999.25,,
1509.0,14.41,0.417,-999.25,84.12,0.475,2.83,0.447,1.38,1.998,-999.25,-999.25,,
1509.5,15.56,0.403,-999.25,82.5,0.497,2.86,0.452,1.53,2.022,-999.25,-999.25,,
1510.0,14.27,0.408,-999.25,85.84,0.63,2.84,0.531,1.39,2.013,-999.25,-999.25,,
1510.5,15.35,0.415,-999.25,78.22,0.713,2.8,0.583,1.3,2.0,-999.25,-999.25,,
1511.0,15.26,0.401,-999.25,84.91,0.675,2.79,0.555,1.48,2.024,-999.25,-999.25,,
1511.5,14.86,0.381,-999.25,81.28,0.597,2.83,0.501,1.64,2.058,-999.25,-999.25,,
1512.0,13.4,0.373,-999.25,86.28,0.516,2.88,0.45,1.91,2.072,-999.25,-999.25,,
1512.5,14.86,0.399,-999.25,82.9,0.614,2.84,0.518,1.45,2.029,-999.25,-999.25,,
1513.0,13.76,0.436,-999.25,82.31,0.587,2.69,0.517,1.05,1.964,-999.25,-999.25,,
1513.5,14.72,0.46,-999.25,84.92,0.459,2.6,0.0,1.52,1.924,-999.25,-999.25,,
1514.0,14.32,0.446,-999.25,84.66,0.393,2.63,0.42,2.38,1.948,-999.25,-999.25,,
1514.5,14.45,0.431,-999.25,89.22,0.378,2.75,0.405,1.46,1.973,-999.25,-999.25,,
1515.0,14.27,0.45,-999.25,84.65,0.406,2.82,0.0,1.24,1.94,-999.25,-999.25,,
1515.5,13.55,0.487,-999.25,94.27,0.411,2.74,0.0,1.34,1.877,-999.25,-999.25,,
1516.0,12.45,0.52,-999.25,95.81,0.409,2.61,0.0,1.89,1.82,-999.25,-999.25,,
1516.5,10.45,0.53,-999.25,96.07,0.426,2.48,0.0,1.39,1.804,-999.25,-999.25,,
1517.0,11.89,0.502,-999.25,90.09,0.492,2.43,0.0,1.11,1.851,-999.25,-999.25,,
1517.5,12.72,0.452,-999.25,87.29,0.505,2.5,0.0,1.22,1.937,-999.25,-999.25,,
1518.0,13.58,0.412,-999.25,87.97,0.659,2.6,0.55,1.38,2.005,-999.25,-999.25,,
1518.5,14.03,0.396,-999.25,89.41,0.652,2.69,0.539,1.64,2.032,-999.25,-999.25,,
1519.0,13.89,0.404,-999.25,92.02,0.52,2.72,0.466,1.71,2.019,-999.25,-999.25,,
1519.5,12.59,0.397,-999.25,94.13,0.367,2.76,0.382,1.42,2.03,-999.25,-999.25,,
1520.0,13.51,0.417,-999.25,99.68,0.374,2.8,0.396,1.65,1.997,-999.25,-999.25,,
1520.5,12.32,0.427,-999.25,103.17,0.373,2.86,0.401,1.87,1.98,-999.25,-999.25,,
1521.0,12.7,0.462,-999.25,108.92,0.408,2.82,0.0,1.63,1.92,-999.25,-999.25,,
1521.5,10.81,0.489,-999.25,106.56,0.598,2.72,0.0,1.38,1.874,-999.25,-999.25,,
1522.0,12.0,0.518,-999.25,97.5,0.608,2.61,0.0,1.14,1.824,-999.25,-999.25,,
1522.5,12.79,0.501,-999.25,87.61,0.463,2.59,0.0,1.26,1.852,-999.25,-999.25,,
1523.0,11.82,0.47,-999.25,91.43,0.434,2.66,0.0,1.38,1.906,-999.25,-999.25,,
1523.5,12.21,0.443,-999.25,102.19,0.442,2.76,0.443,1.55,1.953,-999.25,-999.25,,
1524.0,12.36,0.439,-999.25,107.34,0.477,2.85,0.458,1.91,1.96,-999.25,-999.25,,
1524.5,11.67,0.423,-999.25,99.15,0.564,2.92,0.499,1.82,1.987,-999.25,-999.25,,
1525.0,11.73,0.4,-999.25,92.17,0.516,2.95,0.462,1.41,2.026,-999.25,-999.25,,
1525.5,12.34,0.371,-999.25,94.88,0.54,2.99,0.463,1.34,2.076,-999.25,-999.25,,
1526.0,11.44,0.36,-999.25,89.49,0.572,3.0,0.478,1.37,2.094,-999.25,-999.25,,
1526.5,12.47,0.359,-999.25,89.43,0.576,3.02,0.48,1.31,2.096,-999.25,-999.25,,
1527.0,13.13,0.37,-999.25,85.2,0.584,3.03,0.489,1.42,2.077,-999.25,-999.25,,
1527.5,12.52,0.378,-999.25,95.16,0.456,3.03,0.419,1.6,2.063,-999.25,-999.25,,
1528.0,11.15,0.371,-999.25,95.08,0.498,3.01,0.439,1.59,2.076,-999.25,-999.25,,
1528.5,10.74,0.359,-999.25,101.91,0.439,2.96,0.401,1.64,2.095,-999.25,-999.25,,
1529.0,11.15,0.346,-999.25,95.4,0.447,2.94,0.4,1.75,2.118,-999.25,-999.25,,
1529.5,11.6,0.356,-999.25,90.0,0.523,2.93,0.447,1.81,2.102,-999.25,-999.25,,
1530.0,12.79,0.392,-999.25,84.0,0.508,2.94,0.454,1.39,2.04,-999.25,-999.25,,
1530.5,13.1,0.433,-999.25,87.63,0.56,2.97,0.501,1.05,1.969,-999.25,-999.25,,
1531.0,12.21,0.434,-999.25,88.04,0.426,3.02,0.43,1.51,1.968,-999.25,-999.25,,
1531.5,12.4,0.415,-999.25,86.53,0.36,3.03,0.388,2.38,2.0,-999.25,-999.25,,
1532.0,11.23,0.387,-999.25,85.01,0.376,2.98,0.382,1.99,2.048,-999.25,-999.25,,
1532.5,11.22,0.401,-999.25,83.85,0.461,2.9,0.432,1.83,2.025,-999.25,-999.25,,
1533.0,11.04,0.417,-999.25,79.95,0.52,2.89,0.471,1.5,1.997,-999.25,-999.25,,
1533.5,11.42,0.451,-999.25,80.2,0.445,2.88,0.0,1.34,1.938,-999.25,-999.25,,
1534.0,11.15,0.459,-999.25,86.69,0.47,2.88,0.0,1.23,1.925,-999.25,-999.25,,
1534.5,10.07,0.453,-999.25,92.7,0.478,2.79,0.0,1.5,1.936,-999.25,-999.25,,
1535.0,10.65,0.434,-999.25,96.41,0.47,2.73,0.452,1.93,1.968,-999.25,-999.25,,
1535.5,10.63,0.419,-999.25,99.89,0.463,2.68,0.442,2.1,1.993,-999.25,-999.25,,
1536.0,11.46,0.397,-999.25,101.28,0.541,2.69,0.474,2.11,2.031,-999.25,-999.25,,
1536.5,10.7,0.377,-999.25,99.93,0.494,2.76,0.439,1.67,2.066,-999.25,-999.25,,
1537.0,11.01,0.363,-999.25,96.21,0.578,2.86,0.483,1.58,2.089,-999.25,-999.25,,
1537.5,11.87,0.378,-999.25,94.9,0.517,2.93,0.453,1.42,2.064,-999.25,-999.25,,
1538.0,9.46,0.4,-999.25,94.22,0.415,2.96,0.408,1.39,2.026,-999.25,-999.25,,
1538.5,9.85,0.415,-999.25,96.16,0.418,2.92,0.417,1.46,2.0,-999.25,-999.25,,
1539.0,10.65,0.416,-999.25,96.41,0.461,2.87,0.439,1.48,1.998,-999.25,-999.25,,
1539.5,10.34,0.39,-999.25,97.43,0.555,2.82,0.48,1.68,2.044,-999.25,-999.25,,
1540.0,10.16,0.371,-999.25,96.41,0.502,2.79,0.441,1.13,2.075,-999.25,-999.25,,
1540.5,10.88,0.374,-999.25,94.39,0.379,2.72,0.377,1.87,2.07,-999.25,-999.25,,
1541.0,11.31,0.405,-999.25,89.06,0.425,2.6,0.415,1.12,2.018,-999.25,-999.25,,
1541.5,12.45,0.44,-999.25,91.33,0.544,2.47,0.495,0.94,1.958,-999.25,-999.25,,
1542.0,13.89,0.476,-999.25,95.81,0.55,2.43,0.0,0.85,1.895,-999.25,-999.25,,
1542.5,15.76,0.529,-999.25,91.61,0.967,2.4,0.0,1.07,1.806,-999.25,-999.25,,
1543.0,16.25,0.55,-999.25,98.21,0.756,2.36,0.0,1.41,1.747,-999.25,-999.25,,
1543.5,11.37,0.55,-999.25,94.83,0.657,2.32,0.0,2.32,1.741,-999.25,-999.25,,
1544.0,13.49,0.55,-999.25,99.21,0.628,2.39,0.0,2.96,1.76,-999.25,-999.25,,
1544.5,15.94,0.55,-999.25,87.04,0.582,2.55,0.0,3.65,1.724,-999.25,-999.25,,
1545.0,16.95,0.55,-999.25,85.61,0.499,2.71,0.0,1.65,1.704,-999.25,-999.25,,
1545.5,16.3,0.534,-999.25,88.39,0.412,2.73,0.0,1.19,1.797,-999.25,-999.25,,
1546.0,12.39,0.445,-999.25,94.72,0.444,2.72,0.445,2.32,1.95,-999.25,-999.25,,
1546.5,8.18,0.343,-999.25,104.18,0.386,2.7,0.365,3.48,2.124,-999.25,-999.25,,
1547.0,8.88,0.333,-999.25,113.07,0.363,2.72,0.348,3.74,2.141,-999.25,-999.25,,
1547.5,10.14,0.327,-999.25,114.32,0.398,2.73,0.364,1.71,2.151,-999.25,-999.25,,
1548.0,10.21,0.335,-999.25,119.84,0.475,2.75,0.411,1.03,2.138,-999.25,-999.25,,
1548.5,8.29,0.304,-999.25,112.55,0.41,2.82,0.361,1.52,2.189,-999.25,-999.25,,
1549.0,8.27,0.288,-999.25,112.41,0.37,2.91,0.332,2.15,2.217,-999.25,-999.25,,
1549.5,8.32,0.28,-999.25,106.55,0.352,2.94,0.318,2.02,2.231,-999.25,-999.25,,
1550.0,8.29,0.273,-999.25,115.09,0.399,2.89,0.342,2.16,2.243,-999.25,-999.25,,
1550.5,8.38,0.26,-999.25,116.34,0.407,2.82,0.342,2.09,2.266,-999.25,-999.25,,
1551.0,8.27,0.253,-999.25,114.65,0.37,2.75,0.317,2.06,2.277,-999.25,-999.25,,
1551.5,8.27,0.253,-999.25,116.0,0.37,2.72,0.317,2.22,2.277,-999.25,-999.25,,
1552.0,8.23,0.264,-999.25,118.7,0.324,2.75,0.296,2.12,2.259,-999.25,-999.25,,
1552.5,8.27,0.274,-999.25,126.59,0.317,2.79,0.296,2.16,2.242,-999.25,-999.25,,
1553.0,8.29,0.285,-999.25,116.03,0.315,2.8,0.3,2.21,2.223,-999.25,-999.25,,
1553.5,8.34,0.284,-999.25,115.12,0.349,2.79,0.318,2.2,2.224,-999.25,-999.25,,
1554.0,8.29,0.267,-999.25,113.2,0.368,2.92,0.321,2.26,2.253,-999.25,-999.25,,
1554.5,8.14,0.248,-999.25,119.14,0.343,3.13,0.299,2.44,2.285,-999.25,-999.25,,
1555.0,8.09,0.225,-999.25,112.95,0.26,3.29,0.243,2.52,2.326,-999.25,-999.25,,
1555.5,8.23,0.233,-999.25,106.98,0.295,3.24,0.266,2.67,2.311,-999.25,-999.25,,
1556.0,8.68,0.242,-999.25,112.96,0.432,3.1,0.35,2.6,2.296,-999.25,-999.25,,
1556.5,8.34,0.258,-999.25,123.77,0.412,2.98,0.344,2.41,2.268,-999.25,-999.25,,
1557.0,8.38,0.257,-999.25,125.79,0.39,2.93,0.33,2.26,2.271,-999.25,-999.25,,
1557.5,8.56,0.254,-999.25,123.77,0.359,2.91,0.311,2.26,2.276,-999.25,-999.25,,
1558.0,8.5,0.262,-999.25,116.44,0.347,2.87,0.307,2.27,2.262,-999.25,-999.25,,
1558.5,8.41,0.268,-999.25,120.04,0.358,2.84,0.316,2.3,2.251,-999.25,-999.25,,
1559.0,8.38,0.272,-999.25,114.4,0.335,2.82,0.305,2.23,2.245,-999.25,-999.25,,
1559.5,8.36,0.267,-999.25,110.49,0.36,2.81,0.317,2.31,2.254,-999.25,-999.25,,
1560.0,8.56,0.263,-999.25,106.65,0.337,2.82,0.302,2.34,2.261,-999.25,-999.25,,
1560.5,8.34,0.26,-999.25,105.2,0.282,2.83,0.271,2.37,2.265,-999.25,-999.25,,
1561.0,8.36,0.258,-999.25,114.75,0.362,2.81,0.314,2.36,2.269,-999.25,-999.25,,
1561.5,8.36,0.264,-999.25,123.09,0.416,2.8,0.348,2.3,2.259,-999.25,-999.25,,
1562.0,8.34,0.274,-999.25,122.08,0.357,2.81,0.318,2.5,2.242,-999.25,-999.25,,
1562.5,8.29,0.27,-999.25,120.39,0.273,2.87,0.272,2.42,2.248,-999.25,-999.25,,
1563.0,8.36,0.269,-999.25,115.32,0.287,2.85,0.278,2.19,2.249,-999.25,-999.25,,
1563.5,8.81,0.268,-999.25,120.83,0.381,2.81,0.329,2.22,2.253,-999.25,-999.25,,
1564.0,8.43,0.279,-999.25,116.34,0.374,2.78,0.33,2.03,2.233,-999.25,-999.25,,
1564.5,8.92,0.285,-999.25,111.38,0.417,2.8,0.357,2.07,2.222,-999.25,-999.25,,
1565.0,8.88,0.289,-999.25,107.46,0.474,2.86,0.393,2.08,2.216,-999.25,-999.25,,
1565.5,8.68,0.296,-999.25,106.98,0.402,2.89,0.353,2.06,2.204,-999.25,-999.25,,
1566.0,8.65,0.297,-999.25,110.6,0.436,2.9,0.373,2.06,2.203,-999.25,-999.25,,
1566.5,8.99,0.29,-999.25,102.59,0.474,2.86,0.393,1.99,2.215,-999.25,-999.25,,
1567.0,9.69,0.281,-999.25,99.11,0.445,2.83,0.372,2.21,2.23,-999.25,-999.25,,
1567.5,8.88,0.276,-999.25,91.68,0.392,2.81,0.339,2.27,2.237,-999.25,-999.25,,
1568.0,8.52,0.287,-999.25,98.44,0.392,2.82,0.344,2.22,2.219,-999.25,-999.25,,
1568.5,9.24,0.3,-999.25,101.48,0.328,2.83,0.314,2.35,2.198,-999.25,-999.25,,
1569.0,8.52,0.306,-999.25,106.98,0.338,2.82,0.322,2.6,2.187,-999.25,-999.25,,
1569.5,8.97,0.31,-999.25,109.25,0.385,2.78,0.35,2.0,2.179,-999.25,-999.25,,
1570.0,8.86,0.311,-999.25,111.83,0.439,2.72,0.38,1.64,2.178,-999.25,-999.25,,
1570.5,8.72,0.316,-999.25,109.46,0.318,2.71,0.317,1.68,2.17,-999.25,-999.25,,
1571.0,8.59,0.309,-999.25,114.18,0.322,2.77,0.316,1.74,2.181,-999.25,-999.25,,
1571.5,8.43,0.302,-999.25,114.4,0.386,2.84,0.347,1.91,2.194,-999.25,-999.25,,
1572.0,8.47,0.293,-999.25,113.63,0.408,2.9,0.355,2.08,2.21,-999.25,-999.25,,
1572.5,8.47,0.286,-999.25,103.61,0.452,2.94,0.378,1.83,2.222,-999.25,-999.25,,
1573.0,8.72,0.287,-999.25,104.85,0.373,2.99,0.333,1.87,2.22,-999.25,-999.25,,
1573.5,8.52,0.276,-999.25,109.25,0.345,3.04,0.312,2.78,2.239,-999.25,-999.25,,
1574.0,8.36,0.273,-999.25,115.32,0.414,3.03,0.351,3.68,2.242,-999.25,-999.25,,
1574.5,8.27,0.259,-999.25,113.85,0.413,2.95,0.345,2.65,2.266,-999.25,-999.25,,
1575.0,8.25,0.265,-999.25,112.59,0.313,2.83,0.29,2.02,2.257,-999.25,-999.25,,
1575.5,8.43,0.263,-999.25,115.71,0.338,2.74,0.303,2.02,2.26,-999.25,-999.25,,
1576.0,8.72,0.27,-999.25,114.38,0.352,2.71,0.314,2.0,2.248,-999.25,-999.25,,
1576.5,8.45,0.276,-999.25,119.81,0.391,2.75,0.338,2.06,2.238,-999.25,-999.25,,
1577.0,8.77,0.292,-999.25,122.09,0.38,2.78,0.339,1.64,2.212,-999.25,-999.25,,
1577.5,9.2,0.301,-999.25,125.46,0.47,2.78,0.395,1.58,2.195,-999.25,-999.25,,
1578.0,8.43,0.303,-999.25,119.94,0.408,2.77,0.359,1.96,2.191,-999.25,-999.25,,
1578.5,8.25,0.288,-999.25,122.3,0.41,2.77,0.354,2.18,2.218,-999.25,-999.25,,
1579.0,8.77,0.278,-999.25,119.38,0.42,2.76,0.356,2.27,2.235,-999.25,-999.25,,
1579.5,8.32,0.267,-999.25,126.13,0.38,2.73,0.328,2.36,2.254,-999.25,-999.25,,
1580.0,8.38,0.267,-999.25,112.96,0.366,2.7,0.32,2.1,2.253,-999.25,-999.25,,
1580.5,8.25,0.263,-999.25,107.31,0.367,2.72,0.319,2.08,2.26,-999.25,-999.25,,
1581.0,8.23,0.265,-999.25,104.83,0.359,2.74,0.316,2.03,2.257,-999.25,-999.25,,
1581.5,8.2,0.272,-999.25,107.63,0.347,2.78,0.312,1.89,2.246,-999.25,-999.25,,
1582.0,8.41,0.28,-999.25,105.77,0.45,2.84,0.375,1.46,2.232,-999.25,-999.25,,
1582.5,8.59,0.285,-999.25,103.29,0.396,2.92,0.345,1.67,2.222,-999.25,-999.25,,
1583.0,8.43,0.283,-999.25,106.57,0.367,2.99,0.328,1.97,2.227,-999.25,-999.25,,
1583.5,8.41,0.281,-999.25,110.37,0.37,3.0,0.329,2.03,2.229,-999.25,-999.25,,
1584.0,8.54,0.276,-999.25,108.23,0.353,2.99,0.317,1.96,2.237,-999.25,-999.25,,
1584.5,8.83,0.261,-999.25,104.85,0.391,3.05,0.332,2.3,2.263,-999.25,-999.25,,
1585.0,9.04,0.245,-999.25,116.0,0.375,3.24,0.317,2.5,2.291,-999.25,-999.25,,
1585.5,8.23,0.208,-999.25,122.42,0.273,3.44,0.243,2.16,2.355,-999.25,-999.25,,
1586.0,8.25,0.212,-999.25,126.23,0.336,3.41,0.281,2.19,2.348,-999.25,-999.25,,
1586.5,8.52,0.23,-999.25,120.73,0.302,3.16,0.268,2.06,2.316,-999.25,-999.25,,
1587.0,8.2,0.261,-999.25,110.01,0.327,2.9,0.296,1.96,2.264,-999.25,-999.25,,
1587.5,8.29,0.272,-999.25,112.16,0.329,2.78,0.302,1.9,2.245,-999.25,-999.25,,
1588.0,8.88,0.274,-999.25,112.03,0.33,2.79,0.303,1.71,2.242,-999.25,-999.25,,
1588.5,8.74,0.282,-999.25,113.63,0.404,2.78,0.348,1.69,2.229,-999.25,-999.25,,
1589.0,9.55,0.284,-999.25,110.03,0.401,2.76,0.347,1.65,2.225,-999.25,-999.25,,
1589.5,8.61,0.28,-999.25,100.8,0.37,2.72,0.328,1.94,2.231,-999.25,-999.25,,
1590.0,9.1,0.286,-999.25,110.26,0.374,2.73,0.333,1.78,2.221,-999.25,-999.25,,
1590.5,9.19,0.296,-999.25,109.58,0.482,2.78,0.4,1.75,2.204,-999.25,-999.25,,
1591.0,9.53,0.307,-999.25,120.73,0.402,2.85,0.358,1.92,2.186,-999.25,-999.25,,
1591.5,9.6,0.311,-999.25,109.0,0.523,2.89,0.43,1.55,2.179,-999.25,-999.25,,
1592.0,9.66,0.302,-999.25,108.56,0.545,2.93,0.441,1.16,2.194,-999.25,-999.25,,
1592.5,9.24,0.292,-999.25,104.27,0.549,2.92,0.44,1.54,2.211,-999.25,-999.25,,
1593.0,8.5,0.283,-999.25,104.09,0.39,2.88,0.341,2.37,2.227,-999.25,-999.25,,
1593.5,8.47,0.278,-999.25,100.57,0.355,2.82,0.319,2.51,2.234,-999.25,-999.25,,
1594.0,8.63,0.274,-999.25,99.12,0.364,2.79,0.322,1.99,2.242,-999.25,-999.25,,
1594.5,8.77,0.271,-999.25,99.88,0.433,2.82,0.361,1.75,2.247,-999.25,-999.25,,
1595.0,8.77,0.275,-999.25,109.92,0.424,2.94,0.357,1.69,2.24,-999.25,-999.25,,
