Well,Draco_xwell_predict.xlsx_Prediction,Draco_xwell_predict.xlsx_Lower_Bound,Draco_xwell_predict.xlsx_Upper_Bound
Draco_xwell_predict.xlsx,1.141785979270935,0.0007264225569088012,64.58333244323724
Draco_xwell_predict.xlsx,0.7296678423881531,0.002880475972779095,4.804484462738036
Draco_xwell_predict.xlsx,0.45503056049346924,4.539992369245738e-05,103.16194992065408
Draco_xwell_predict.xlsx,1.3515734672546387,4.539992369245738e-05,0.5294436722993847
Draco_xwell_predict.xlsx,1.218376636505127,4.539992369245738e-05,569.5095982551554
Draco_xwell_predict.xlsx,3.3709306716918945,4.539992369245738e-05,1.6876897454261777
Draco_xwell_predict.xlsx,2.480992078781128,0.001265442743897438,32.61198863983152
Draco_xwell_predict.xlsx,1.985453724861145,0.00024291196750709788,0.9007966756820673
Draco_xwell_predict.xlsx,0.2770572900772095,4.539992369245738e-05,199.68694458007803
Draco_xwell_predict.xlsx,0.5524172782897949,4.970618210791145e-05,0.5032616838812816
Draco_xwell_predict.xlsx,1.1696146726608276,4.539992369245738e-05,12.448268604278557
Draco_xwell_predict.xlsx,2.9826273918151855,0.0003244386054575443,8.255081892013546
Draco_xwell_predict.xlsx,3.7725939750671387,0.006559010328055593,6.952426910400381
Draco_xwell_predict.xlsx,2.7148184776306152,0.0025421684142202137,484.2817565917963
Draco_xwell_predict.xlsx,2.587721109390259,4.539992369245738e-05,73.27117614746084
Draco_xwell_predict.xlsx,2.0436477661132812,4.539992369245738e-05,5.327733907103521
Draco_xwell_predict.xlsx,1.9059536457061768,4.539992369245738e-05,32.40262317657465
Draco_xwell_predict.xlsx,1.5632249116897583,4.8956440514302814e-05,1.0864235550165149
Draco_xwell_predict.xlsx,0.6321061849594116,0.015656817126728128,24.478042030334464
Draco_xwell_predict.xlsx,0.7163276672363281,0.001601722433406394,85.04452381134013
Draco_xwell_predict.xlsx,0.0058265733532607555,0.00016281848220387474,49.649488449096665
Draco_xwell_predict.xlsx,0.06703616678714752,0.0010418170641059987,8.456150722503661
Draco_xwell_predict.xlsx,0.8125579357147217,0.00017045888816937804,11.54214944839476
Draco_xwell_predict.xlsx,0.8279968500137329,4.539992369245738e-05,1.7390069842338558
Draco_xwell_predict.xlsx,0.7580373287200928,0.0011277095691184513,46.789429664611674
Draco_xwell_predict.xlsx,1.252380132675171,0.001478476042393595,276.54556446075355
Draco_xwell_predict.xlsx,1.448233962059021,4.539992369245738e-05,1.4947312831878652
Draco_xwell_predict.xlsx,1.6761971712112427,0.004317253809131216,3.1951252222061153
Draco_xwell_predict.xlsx,1.5420989990234375,0.003777043227455579,4.2225505828857415
Draco_xwell_predict.xlsx,1.6015032529830933,0.0010608812837745063,3.3509088307619095
Draco_xwell_predict.xlsx,0.3476867377758026,0.002749941765796393,243.44694280624307
Draco_xwell_predict.xlsx,2.022221326828003,0.0014158165358821861,3.0509739160537688
Draco_xwell_predict.xlsx,2.8147811889648438,4.539992369245738e-05,3.064921832084654
Draco_xwell_predict.xlsx,3.3319778442382812,4.539992369245738e-05,2.7129093885421742
Draco_xwell_predict.xlsx,2.0478572845458984,0.00012818328505090904,15.526648473739586
Draco_xwell_predict.xlsx,1.384199619293213,0.0013091588087263517,14.490907001495344
Draco_xwell_predict.xlsx,1.2270469665527344,0.008559790975414216,35.0755947113037
Draco_xwell_predict.xlsx,1.7584493160247803,0.0023571378034830557,2.878286004066467
Draco_xwell_predict.xlsx,0.6981390714645386,0.0005492092619533651,31.643742942809993
Draco_xwell_predict.xlsx,1.232177734375,0.0004585642178426497,7.007648038864122
Draco_xwell_predict.xlsx,2.401566982269287,4.539992369245738e-05,303.6476078033438
Draco_xwell_predict.xlsx,2.2774665355682373,0.00014284122444223611,16.069388389587367
Draco_xwell_predict.xlsx,3.847673177719116,0.00012640834611374885,612.0366741657235
Draco_xwell_predict.xlsx,6.401913166046143,0.00032862261141417546,1.145089960098265
Draco_xwell_predict.xlsx,6.391265869140625,0.00041061685042222964,7.664847803115839
Draco_xwell_predict.xlsx,2.5926969051361084,0.004431325063342229,0.9200882166624044
Draco_xwell_predict.xlsx,0.769743800163269,4.539992369245738e-05,2.591130638122557
Draco_xwell_predict.xlsx,1.2912571430206299,0.0004156464114203118,22.528083801269524
Draco_xwell_predict.xlsx,1.2731751203536987,4.539992369245738e-05,0.41508636772632523
Draco_xwell_predict.xlsx,1.7919832468032837,4.539992369245738e-05,2.717034840583798
Draco_xwell_predict.xlsx,2.8567843437194824,4.539992369245738e-05,0.3096729874610895
Draco_xwell_predict.xlsx,2.2244386672973633,4.539992369245738e-05,227.72231445312497
Draco_xwell_predict.xlsx,2.8716495037078857,0.003835449861071538,148.42848434448217
Draco_xwell_predict.xlsx,0.922051727771759,0.00033102177403634416,543.5308698773365
Draco_xwell_predict.xlsx,1.4672040939331055,4.539992369245738e-05,21.925369077920838
Draco_xwell_predict.xlsx,1.4149693250656128,0.0009606955383787863,1.6256332635879511
Draco_xwell_predict.xlsx,1.8675917387008667,4.539992369245738e-05,7.601708316802978
Draco_xwell_predict.xlsx,3.371584177017212,0.0001814707175071817,16.094425797462414
Draco_xwell_predict.xlsx,1.6842422485351562,0.00623819803004153,2.0484092712402324
Draco_xwell_predict.xlsx,3.40055513381958,4.539992369245738e-05,0.3331615597009659
Draco_xwell_predict.xlsx,2.9926414489746094,0.0005536909084185027,1.336125552654265
Draco_xwell_predict.xlsx,1.5447735786437988,4.539992369245738e-05,0.6998370707035064
Draco_xwell_predict.xlsx,0.9364219307899475,4.539992369245738e-05,7.326904249191277
Draco_xwell_predict.xlsx,1.1024398803710938,5.73739340325119e-05,111.46271057128894
Draco_xwell_predict.xlsx,1.7149527072906494,0.00018136535509256647,4.243960118293759
Draco_xwell_predict.xlsx,3.0023977756500244,0.0014757318655028938,13.349304676055906
Draco_xwell_predict.xlsx,2.082643985748291,4.539992369245738e-05,274.9483100891104
Draco_xwell_predict.xlsx,3.0501112937927246,0.017760327811993194,44.81210174560537
Draco_xwell_predict.xlsx,2.03755259513855,0.006049023719242541,12.668527221679666
Draco_xwell_predict.xlsx,3.272907257080078,5.026544167776592e-05,0.7844154253602006
Draco_xwell_predict.xlsx,1.2857376337051392,4.539992369245738e-05,5.366815710067747
Draco_xwell_predict.xlsx,0.5296785235404968,0.00010582110480754636,15.828941249847402
Draco_xwell_predict.xlsx,0.30068737268447876,0.006264185812324285,32.785942506790064
Draco_xwell_predict.xlsx,0.5402012467384338,0.008628253867209423,16.74546079635619
Draco_xwell_predict.xlsx,1.3893495798110962,6.59864286717493e-05,0.9080293416976926
Draco_xwell_predict.xlsx,3.506556749343872,0.004623851220821961,13.530257272720306
Draco_xwell_predict.xlsx,3.106895923614502,8.380548970308155e-05,60.46375970840434
Draco_xwell_predict.xlsx,3.0785129070281982,0.00023098169040167705,15.899142551422095
Draco_xwell_predict.xlsx,4.045880317687988,4.539992369245738e-05,2.98260543346405
Draco_xwell_predict.xlsx,4.314619541168213,0.00016159617807716132,26.90468425750726
Draco_xwell_predict.xlsx,6.7854390144348145,4.539992369245738e-05,83.50760653018922
Draco_xwell_predict.xlsx,5.582502841949463,7.747803028905764e-05,2.1870104074478145
Draco_xwell_predict.xlsx,3.2789950370788574,4.539992369245738e-05,11.800660276412932
Draco_xwell_predict.xlsx,2.6206603050231934,0.00033102177403634416,8.564460253715492
Draco_xwell_predict.xlsx,2.1823642253875732,0.0010623973576002754,97.80724868774413
Draco_xwell_predict.xlsx,0.9157401323318481,4.539992369245738e-05,0.20142784267663943
Draco_xwell_predict.xlsx,1.6855725049972534,0.0017090754816308617,7.416740584373459
Draco_xwell_predict.xlsx,1.7773950099945068,4.539992369245738e-05,20.24854755401608
Draco_xwell_predict.xlsx,4.607271671295166,0.000411429004452657,0.7638537168502806
Draco_xwell_predict.xlsx,6.959423542022705,0.001886516767262947,3.25722478628158
Draco_xwell_predict.xlsx,5.670151233673096,4.539992369245738e-05,429.30795040130465
Draco_xwell_predict.xlsx,5.574647903442383,4.539992369245738e-05,9.865800189971923
Draco_xwell_predict.xlsx,5.102643013000488,0.0002848012882168405,30.976658439636225
Draco_xwell_predict.xlsx,3.9740402698516846,0.00035198609257349747,8.7938495159149
Draco_xwell_predict.xlsx,4.526083469390869,4.539992369245738e-05,61.36037584547881
Draco_xwell_predict.xlsx,2.808931350708008,4.539992369245738e-05,32.411806666850936
Draco_xwell_predict.xlsx,3.024918556213379,0.00015591921983286737,520.7231170654293
Draco_xwell_predict.xlsx,2.253974199295044,0.0003490747418254614,50.07640380859373
Draco_xwell_predict.xlsx,2.2611937522888184,0.0008436146003077738,2.5428185939788817
Draco_xwell_predict.xlsx,1.5902233123779297,0.00013450931146508083,0.1136197157204151
Draco_xwell_predict.xlsx,1.1292420625686646,0.01087103458121419,69.68486518859851
Draco_xwell_predict.xlsx,2.1863362789154053,5.53312936972361e-05,30.845699357986362
Draco_xwell_predict.xlsx,2.4473931789398193,0.0003816228520008735,9.090731144696441
Draco_xwell_predict.xlsx,2.3791940212249756,5.8232519222656265e-05,3.3804758548911185
Draco_xwell_predict.xlsx,2.4505062103271484,4.539992369245738e-05,3.412287402153014
Draco_xwell_predict.xlsx,3.9447450637817383,0.00012014623935101554,12.932269954681395
Draco_xwell_predict.xlsx,2.0646302700042725,0.0008542420677258633,18.35100221633909
Draco_xwell_predict.xlsx,1.9950742721557617,0.0068505392089718955,75.55646419525131
Draco_xwell_predict.xlsx,2.2067699432373047,0.008161644233041443,1.9925148367881764
Draco_xwell_predict.xlsx,4.560657501220703,0.0009845481807133182,4.173524725437154
Draco_xwell_predict.xlsx,4.297168731689453,4.539992369245738e-05,17.49483519792551
Draco_xwell_predict.xlsx,3.3989272117614746,0.002549059064767789,1.8718284010887143
Draco_xwell_predict.xlsx,1.5461655855178833,4.539992369245738e-05,74.87522974014257
Draco_xwell_predict.xlsx,0.4987637996673584,4.539992369245738e-05,1.5488071352243382
Draco_xwell_predict.xlsx,0.7072515487670898,7.294186871149577e-05,1.168822878599166
Draco_xwell_predict.xlsx,1.7148061990737915,4.539992369245738e-05,43.924081802368136
Draco_xwell_predict.xlsx,1.8883267641067505,4.539992369245738e-05,6.769388055801391
Draco_xwell_predict.xlsx,2.5883700847625732,4.539992369245738e-05,4.7928642749786246
Draco_xwell_predict.xlsx,1.794999122619629,0.002544611350094783,22.574385428428577
Draco_xwell_predict.xlsx,1.89662766456604,0.00029605061572510747,1.2327082812786092
Draco_xwell_predict.xlsx,2.795673131942749,0.0003670546066132374,1.4108595293171673
Draco_xwell_predict.xlsx,5.432448863983154,5.611244778265245e-05,13.152683866023978
Draco_xwell_predict.xlsx,4.565676689147949,0.00021123419210198336,1.0151108205318442
Draco_xwell_predict.xlsx,5.489038467407227,0.0002029091876465827,3.6727724909782347
Draco_xwell_predict.xlsx,4.64880895614624,0.00025333716912427916,312.95354270934956
Draco_xwell_predict.xlsx,4.088468551635742,0.0033896545646712184,91.68709952831236
Draco_xwell_predict.xlsx,2.979177951812744,0.0014957963416236454,2.5847923517227156
Draco_xwell_predict.xlsx,3.7363617420196533,0.044035374699160454,43.61566047668455
Draco_xwell_predict.xlsx,3.0192341804504395,0.004835339354758617,2.689557886123656
Draco_xwell_predict.xlsx,4.398015975952148,4.539992369245738e-05,9.028968286514274
Draco_xwell_predict.xlsx,5.895359992980957,4.539992369245738e-05,12.941365432739257
Draco_xwell_predict.xlsx,4.598849773406982,5.075928311271127e-05,3.3580250263214095
Draco_xwell_predict.xlsx,2.020112991333008,4.539992369245738e-05,110.65704956054687
Draco_xwell_predict.xlsx,2.7657310962677,0.003901790529198479,57.03203372955311
Draco_xwell_predict.xlsx,2.2264304161071777,0.0028852877410827206,8.68951821327208
Draco_xwell_predict.xlsx,1.8052295446395874,4.990808447473683e-05,27.55742687135925
Draco_xwell_predict.xlsx,5.912422180175781,4.539992369245738e-05,3.0833037376403807
Draco_xwell_predict.xlsx,8.05179214477539,0.0004174185101874173,157.05327758789056
Draco_xwell_predict.xlsx,13.675039291381836,0.004759154480416328,2.7191936492919915
Draco_xwell_predict.xlsx,9.826118469238281,4.539992369245738e-05,25.43660593032829
Draco_xwell_predict.xlsx,8.03610897064209,0.0010873646402615122,6.654315519332877
Draco_xwell_predict.xlsx,7.322288513183594,4.539992369245738e-05,58.287354695796765
Draco_xwell_predict.xlsx,3.4931304454803467,5.766718604718335e-05,11.046024990081781
Draco_xwell_predict.xlsx,2.212904691696167,5.6751777447061616e-05,46.27820167541503
Draco_xwell_predict.xlsx,2.0543816089630127,0.0002995786620886065,0.8866563141345971
Draco_xwell_predict.xlsx,1.8109288215637207,0.0001723460212815553,3.5672972679138137
Draco_xwell_predict.xlsx,3.7142136096954346,4.539992369245738e-05,0.38242904543876644
Draco_xwell_predict.xlsx,3.65236234664917,0.0005777096710517071,9.05177707672117
Draco_xwell_predict.xlsx,3.6526846885681152,0.00011110867708339356,16.559184360504133
Draco_xwell_predict.xlsx,3.466886043548584,0.00021694468450732528,6.805921173095696
Draco_xwell_predict.xlsx,2.4920401573181152,0.00018408614123472945,7.058778905868521
Draco_xwell_predict.xlsx,2.9943394660949707,4.539992369245738e-05,8.132489776611305
Draco_xwell_predict.xlsx,2.3006398677825928,0.0005723520109313541,255.34870910644506
Draco_xwell_predict.xlsx,2.588834762573242,0.0001980631801416166,8.850335216522216
Draco_xwell_predict.xlsx,2.923661231994629,4.539992369245738e-05,1.8381099820137
Draco_xwell_predict.xlsx,3.3276500701904297,4.539992369245738e-05,0.5579129874706267
Draco_xwell_predict.xlsx,3.6232073307037354,4.539992369245738e-05,56.59094176292402
Draco_xwell_predict.xlsx,3.1643946170806885,0.0076511909996042965,3.428299021720886
Draco_xwell_predict.xlsx,1.5506491661071777,0.00010671862692106515,1.4255644440650939
Draco_xwell_predict.xlsx,1.4582241773605347,9.571786868036724e-05,0.34872131943702694
Draco_xwell_predict.xlsx,1.8791886568069458,4.539992369245738e-05,3.3417323350906365
Draco_xwell_predict.xlsx,2.724313259124756,4.539992369245738e-05,48.77672889232619
Draco_xwell_predict.xlsx,2.816627264022827,4.539992369245738e-05,0.26698027029633464
Draco_xwell_predict.xlsx,3.1051254272460938,7.252765863086097e-05,207.866748046875
Draco_xwell_predict.xlsx,3.6593637466430664,0.024018963490379974,50.05179405212401
Draco_xwell_predict.xlsx,3.4647724628448486,4.539992369245738e-05,3.992742633819577
Draco_xwell_predict.xlsx,3.122466564178467,0.0002780595663352869,20.769087123870804
Draco_xwell_predict.xlsx,2.5479958057403564,4.539992369245738e-05,25.841975593566822
Draco_xwell_predict.xlsx,3.029146671295166,0.003492248854308855,7.494057559967031
Draco_xwell_predict.xlsx,3.91131591796875,0.0017517427302664145,0.7355165600776665
Draco_xwell_predict.xlsx,3.960110664367676,0.015903888810134957,63.343354034423825
Draco_xwell_predict.xlsx,3.115488052368164,4.539992369245738e-05,4.960458624362934
Draco_xwell_predict.xlsx,1.9284331798553467,0.0045899213102529755,1.421167016029354
Draco_xwell_predict.xlsx,1.5749461650848389,4.539992369245738e-05,5.107111501693722
Draco_xwell_predict.xlsx,1.8236808776855469,0.007382887741550803,6.3697937965393
Draco_xwell_predict.xlsx,1.3644155263900757,0.00010218905954388902,138.10869779586744
Draco_xwell_predict.xlsx,1.1176637411117554,4.539992369245738e-05,2.160378119349474
Draco_xwell_predict.xlsx,1.4137883186340332,0.00019570097647374495,34.00796113014212
Draco_xwell_predict.xlsx,2.0608088970184326,4.539992369245738e-05,599.0997619628905
Draco_xwell_predict.xlsx,2.4985761642456055,4.539992369245738e-05,27.033231353759724
Draco_xwell_predict.xlsx,2.543323278427124,4.539992369245738e-05,9.62396373748779
Draco_xwell_predict.xlsx,2.463433027267456,0.004977122908167075,3.311579012870788
Draco_xwell_predict.xlsx,1.718955636024475,4.539992369245738e-05,13.574352025985693
Draco_xwell_predict.xlsx,1.5497831106185913,0.01194325851247413,23.70032129287713
Draco_xwell_predict.xlsx,2.3774585723876953,0.0008110070062684827,76.79640827178936
Draco_xwell_predict.xlsx,2.551323890686035,4.539992369245738e-05,0.7879080712795253
Draco_xwell_predict.xlsx,2.0083558559417725,4.539992369245738e-05,60.31361923217759
Draco_xwell_predict.xlsx,2.458383083343506,6.782087293686346e-05,4.520728993415826
Draco_xwell_predict.xlsx,2.2823336124420166,0.00029192755609983576,0.08327151462435721
Draco_xwell_predict.xlsx,1.586013913154602,4.539992369245738e-05,3.015400683879848
Draco_xwell_predict.xlsx,1.834158182144165,0.0017768565376172774,48.029304504394425
Draco_xwell_predict.xlsx,1.3782356977462769,0.02628124484763248,403.8551147460937
Draco_xwell_predict.xlsx,0.7934077978134155,0.003864967037225142,135.96449279785153
Draco_xwell_predict.xlsx,0.9218730926513672,4.539992369245738e-05,2.9710566520690893
Draco_xwell_predict.xlsx,1.7859668731689453,0.008386280554987025,2.981416428089137
Draco_xwell_predict.xlsx,2.4149789810180664,0.00321327166602714,3.87925407886505
Draco_xwell_predict.xlsx,1.8104645013809204,4.539992369245738e-05,1.9328775927424426
Draco_xwell_predict.xlsx,2.5805325508117676,4.539992369245738e-05,23.29899930357925
Draco_xwell_predict.xlsx,4.417789936065674,4.539992369245738e-05,6.374418330192553
Draco_xwell_predict.xlsx,2.2865850925445557,0.007018540881108493,23.157916450500487
Draco_xwell_predict.xlsx,1.029647946357727,0.003448641172144562,1.138924229145049
Draco_xwell_predict.xlsx,1.2609761953353882,0.0001029125225613825,157.35679197311347
Draco_xwell_predict.xlsx,1.291374921798706,0.024409939395263792,10.832152438163728
Draco_xwell_predict.xlsx,3.498570442199707,0.0005354609500500373,69.75098133087141
Draco_xwell_predict.xlsx,1.8105573654174805,6.669478570984211e-05,0.5630154371261595
Draco_xwell_predict.xlsx,3.299093008041382,0.0004771451855049236,42.70593228340134
Draco_xwell_predict.xlsx,2.404676675796509,0.00044949667499167846,0.501196235418319
Draco_xwell_predict.xlsx,1.248025894165039,4.539992369245738e-05,2.844585847854614
Draco_xwell_predict.xlsx,2.7632174491882324,0.00011580695427255705,0.9328580334782572
Draco_xwell_predict.xlsx,3.093482732772827,4.539992369245738e-05,16.66543967723841
Draco_xwell_predict.xlsx,2.373383045196533,4.539992369245738e-05,6.695817089080804
Draco_xwell_predict.xlsx,2.5741565227508545,0.00015117041330086066,1.201494899392125
Draco_xwell_predict.xlsx,2.1136558055877686,4.539992369245738e-05,28.377097129821685
Draco_xwell_predict.xlsx,3.2324976921081543,4.539992369245738e-05,20.655340826511313
Draco_xwell_predict.xlsx,4.015689373016357,0.00013893673749407754,1446.9240966796872
Draco_xwell_predict.xlsx,2.9173853397369385,0.0024185541944461873,2.46347198486328
Draco_xwell_predict.xlsx,2.7661726474761963,0.0016184225503820926,7.4902939558029
Draco_xwell_predict.xlsx,2.7362425327301025,0.0004646325891371816,0.5240912452340112
Draco_xwell_predict.xlsx,2.297154188156128,0.0009456417610635981,14.224866199493366
Draco_xwell_predict.xlsx,1.6221940517425537,0.00010314131577615626,7.930142021179192
Draco_xwell_predict.xlsx,1.6329002380371094,4.539992369245738e-05,6.858879286050774
Draco_xwell_predict.xlsx,1.8239614963531494,0.00772517214063555,2.9916987180709835
Draco_xwell_predict.xlsx,1.577889084815979,8.86214300408028e-05,1.8482372283935542
Draco_xwell_predict.xlsx,1.4987847805023193,4.539992369245738e-05,23.923131281137383
Draco_xwell_predict.xlsx,1.869284987449646,4.539992369245738e-05,0.2678622782230377
Draco_xwell_predict.xlsx,1.6433210372924805,0.00022916768939467149,7.082972192764281
Draco_xwell_predict.xlsx,1.156346321105957,4.539992369245738e-05,13.595889878272976
Draco_xwell_predict.xlsx,0.9123014807701111,0.00019317195983603597,2.1075327396392822
Draco_xwell_predict.xlsx,1.0863144397735596,0.000151071441359818,2.5092578649520862
Draco_xwell_predict.xlsx,1.4050954580307007,0.00022548423585249113,1.1118774890899652
Draco_xwell_predict.xlsx,1.2371535301208496,0.00019260828994447366,2.157337164878845
Draco_xwell_predict.xlsx,1.1577181816101074,4.539992369245738e-05,0.6118718087673187
Draco_xwell_predict.xlsx,0.8256097435951233,0.0002258195119793527,9.787460446357702
Draco_xwell_predict.xlsx,0.7968297600746155,4.539992369245738e-05,0.25909763388335627
Draco_xwell_predict.xlsx,2.3411214351654053,0.014778282213956117,38.58955383300779
Draco_xwell_predict.xlsx,2.0272185802459717,0.002663774066604674,3.277082514762875
Draco_xwell_predict.xlsx,0.800996720790863,0.0019821442241664045,14.321849012374848
Draco_xwell_predict.xlsx,0.785765528678894,0.000718872131255921,3.6273449778556737
Draco_xwell_predict.xlsx,0.4168582558631897,0.009492304909508675,124.73345031738253
Draco_xwell_predict.xlsx,0.7619665861129761,4.539992369245738e-05,12.239306515455207
Draco_xwell_predict.xlsx,1.4164663553237915,0.011655289810732938,6.247534656524659
Draco_xwell_predict.xlsx,0.8884678483009338,4.539992369245738e-05,7.116323137283325
Draco_xwell_predict.xlsx,0.7798042297363281,0.0006586391464225017,12.409535217285136
Draco_xwell_predict.xlsx,2.0077147483825684,0.004288705880753696,1.0496217787265767
Draco_xwell_predict.xlsx,3.382035732269287,0.00046756372903473676,5.270656228065481
Draco_xwell_predict.xlsx,3.3330795764923096,4.539992369245738e-05,3.1899534523487025
Draco_xwell_predict.xlsx,2.4623944759368896,0.00016333387757185846,7.588682818412764
Draco_xwell_predict.xlsx,1.5067341327667236,0.003018899103335571,2.014454722404479
Draco_xwell_predict.xlsx,1.2837932109832764,4.539992369245738e-05,84.12223539352391
Draco_xwell_predict.xlsx,1.4360634088516235,0.00010671862692106515,41.521937179565406
Draco_xwell_predict.xlsx,2.3334341049194336,0.0007369562968960963,1.5085921049118034
Draco_xwell_predict.xlsx,2.8655176162719727,0.005095240022637881,106.28882579803432
Draco_xwell_predict.xlsx,1.4251402616500854,0.0001568247826071456,0.2685452267527579
Draco_xwell_predict.xlsx,2.922778367996216,0.0030837792437523603,3.1696682453155502
Draco_xwell_predict.xlsx,1.6906484365463257,0.015242480393499135,31.260955953597932
Draco_xwell_predict.xlsx,1.0180777311325073,0.0009150621393928304,2.412715744972221
Draco_xwell_predict.xlsx,1.5702444314956665,0.00016333387757185846,60.26085071563702
Draco_xwell_predict.xlsx,1.5833625793457031,0.000685935138608329,10.304163980483992
Draco_xwell_predict.xlsx,2.2662711143493652,4.539992369245738e-05,3.9379162549972535
Draco_xwell_predict.xlsx,2.6775877475738525,5.5966825311770665e-05,248.15573873519813
Draco_xwell_predict.xlsx,1.0398194789886475,4.539992369245738e-05,3.001194238662718
Draco_xwell_predict.xlsx,1.2816872596740723,4.539992369245738e-05,660.1490844726557
Draco_xwell_predict.xlsx,0.8970171213150024,0.0017150068932096473,25.238722229003905
Draco_xwell_predict.xlsx,1.2015480995178223,0.00492000519298017,22.476727390289245
Draco_xwell_predict.xlsx,0.8885641694068909,4.539992369245738e-05,0.6099196851253508
Draco_xwell_predict.xlsx,0.6049447059631348,0.03717968203127384,25.577975940704267
Draco_xwell_predict.xlsx,1.0366709232330322,0.007890288140333723,13.858284711837745
Draco_xwell_predict.xlsx,1.2707897424697876,4.828592755075078e-05,2.818452084064478
Draco_xwell_predict.xlsx,0.6851917505264282,4.539992369245738e-05,4.750064897537231
Draco_xwell_predict.xlsx,0.7092862725257874,8.300770932692103e-05,0.16565034016966781
Draco_xwell_predict.xlsx,0.8022943735122681,4.539992369245738e-05,1.0237627208232876
Draco_xwell_predict.xlsx,0.8186458349227905,4.579319538606796e-05,4.495834159851072
Draco_xwell_predict.xlsx,0.7321218252182007,4.539992369245738e-05,0.08541863262653347
Draco_xwell_predict.xlsx,0.7292437553405762,0.0012718764948658646,27.476754665374706
Draco_xwell_predict.xlsx,0.8940257430076599,0.0011285752625553869,0.6935183882713312
Draco_xwell_predict.xlsx,1.2778065204620361,7.033015281194821e-05,9.909802579879742
Draco_xwell_predict.xlsx,0.9453948140144348,0.0005864984530489891,2.4042910099029533
Draco_xwell_predict.xlsx,0.5770558714866638,4.539992369245738e-05,267.91618881225503
Draco_xwell_predict.xlsx,0.7847180366516113,0.00019402821053517982,1.8129220843315106
Draco_xwell_predict.xlsx,0.8932209610939026,0.0010019715133239514,0.756162470579147
Draco_xwell_predict.xlsx,0.7811632752418518,0.016820135107263923,21.498188781738264
Draco_xwell_predict.xlsx,1.2976839542388916,0.0005551240719796624,0.7134952425956727
Draco_xwell_predict.xlsx,1.2734146118164062,0.0015597850579069927,5.545260715484615
Draco_xwell_predict.xlsx,0.3512445092201233,0.008405343885533512,653.9999515533425
Draco_xwell_predict.xlsx,0.35995611548423767,4.539992369245738e-05,6.908109045028681
Draco_xwell_predict.xlsx,0.27698230743408203,0.0027829996586660856,4.349216747283935
Draco_xwell_predict.xlsx,0.2229558676481247,0.00020569349799188786,2.942281150817871
Draco_xwell_predict.xlsx,0.15717698633670807,4.539992369245738e-05,99.40130920410148
Draco_xwell_predict.xlsx,0.4418969452381134,0.0002904584704083391,1.7991967558860773
