DEPT,CAL_N,DPHI_N,DTC_N,SGR_N,NPHI_N,PE_N,POR_N,RESDEEP_N,RHOB_N,K_SDR_D,K_TIM_D,K_SDR_N,K_SDR_N_PRE
5543.5,7.8,0.131,77.14,80.33,0.164,3.64,0.148,15.19,2.486,-999.25,-999.25,0.0639273,0.12819966673851013
5544.0,7.88,0.074,65.15,98.39,0.057,3.82,0.066,128.42,2.583,-999.25,-999.25,5.700046062,0.001642417861148715
5544.5,7.92,0.03,61.92,108.52,0.033,3.92,0.032,48.96,2.659,-999.25,-999.25,0.241388306,0.0009978596353903413
5545.0,7.82,0.019,61.45,97.83,0.037,4.01,0.029,138.11,2.678,-999.25,-999.25,2.147435427,0.0007113899919204414
5545.5,7.79,0.02,62.6,103.83,0.044,3.96,0.034,42.2,2.676,-999.25,-999.25,0.203846276,0.0013204429997131228
5546.0,7.78,0.029,64.65,117.32,0.06,3.82,0.047,16.85,2.66,-999.25,-999.25,0.050039511,0.0018421018030494452
5546.5,7.82,0.035,71.28,133.34,0.132,3.61,0.097,8.78,2.649,-999.25,-999.25,0.125625759,0.007315029855817556
5547.0,7.9,0.041,72.98,147.18,0.143,3.49,0.105,5.86,2.639,-999.25,-999.25,0.187939048,0.0055801477283239365
5547.5,7.94,0.041,70.31,148.33,0.114,3.45,0.086,5.27,2.64,-999.25,-999.25,0.066630259,0.0038503946270793676
5548.0,7.95,0.039,68.76,141.79,0.096,3.48,0.073,5.36,2.643,-999.25,-999.25,0.025605051,0.002764076227322221
5548.5,7.85,0.043,68.18,145.91,0.092,3.55,0.072,6.49,2.637,-999.25,-999.25,0.040087517,0.004194603301584721
5549.0,7.92,0.045,70.31,153.28,0.119,3.61,0.09,8.61,2.633,-999.25,-999.25,0.201489583,0.006936475168913603
5549.5,7.93,0.045,73.67,158.86,0.148,3.74,0.109,7.23,2.634,-999.25,-999.25,0.366921961,0.00824637059122324
5550.0,8.01,0.035,71.53,143.71,0.123,3.86,0.09,6.97,2.65,-999.25,-999.25,0.192412734,0.006233974359929562
5550.5,8.04,0.032,68.31,140.94,0.089,3.93,0.067,8.84,2.655,-999.25,-999.25,0.101518206,0.00421763164922595
5551.0,8.08,0.036,70.48,146.57,0.122,3.87,0.09,13.23,2.649,-999.25,-999.25,0.338238031,0.008327238261699677
5551.5,8.03,0.038,73.56,158.03,0.157,3.76,0.114,10.48,2.645,-999.25,-999.25,0.459804624,0.01145094819366932
5552.0,7.84,0.032,74.86,144.95,0.172,3.7,0.124,8.54,2.655,-999.25,-999.25,0.260921061,0.009278735145926476
5552.5,7.86,0.023,71.39,127.07,0.138,3.75,0.099,9.77,2.671,-999.25,-999.25,0.074238144,0.007355483714491129
5553.0,7.89,0.019,65.59,111.39,0.075,3.86,0.055,16.84,2.677,-999.25,-999.25,0.048620846,0.002450039144605398
5553.5,7.94,0.023,63.91,106.83,0.056,3.93,0.043,29.47,2.67,-999.25,-999.25,0.131133512,0.0018042942974716425
5554.0,7.97,0.024,64.64,103.92,0.065,3.92,0.049,27.63,2.669,-999.25,-999.25,0.122555688,0.0022417325526475906
5554.5,7.96,0.027,65.75,102.25,0.073,3.94,0.055,21.9,2.665,-999.25,-999.25,0.085622594,0.00266638514585793
5555.0,7.92,0.023,66.68,105.68,0.08,3.96,0.059,15.82,2.67,-999.25,-999.25,0.047315974,0.0027021593414247036
5555.5,7.85,0.019,67.99,104.2,0.1,3.99,0.072,16.94,2.677,-999.25,-999.25,0.051220417,0.003866626648232341
5556.0,7.85,0.018,68.44,105.26,0.104,4.02,0.075,15.57,2.68,-999.25,-999.25,0.043709528,0.004020567983388901
5556.5,7.89,0.019,68.48,105.44,0.102,4.05,0.073,15.0,2.678,-999.25,-999.25,0.042852111,0.003771368646994233
5557.0,7.97,0.021,68.7,107.36,0.102,4.06,0.074,14.18,2.675,-999.25,-999.25,0.046368785,0.0038051840383559465
5557.5,7.97,0.016,68.27,106.92,0.1,4.0,0.072,13.38,2.682,-999.25,-999.25,0.032657363,0.003912240732461214
5558.0,7.99,0.017,67.81,104.71,0.096,3.91,0.069,12.86,2.681,-999.25,-999.25,0.02402336,0.0038196903187781572
5558.5,7.87,0.021,65.31,105.17,0.068,3.76,0.05,12.98,2.674,-999.25,-999.25,0.011723455,0.0023947940208017826
5559.0,7.76,0.025,64.92,112.02,0.07,3.6,0.053,12.84,2.667,-999.25,-999.25,0.011089481,0.0029399385675787926
5559.5,7.79,0.028,66.5,118.1,0.093,3.49,0.069,12.68,2.662,-999.25,-999.25,0.024708539,0.005190771538764238
5560.0,7.87,0.032,67.52,127.43,0.1,3.44,0.074,9.84,2.655,-999.25,-999.25,0.032876257,0.005730264354497194
5560.5,7.95,0.039,69.7,136.52,0.121,3.41,0.09,8.81,2.644,-999.25,-999.25,0.102774717,0.007392410654574633
5561.0,7.97,0.045,73.89,139.79,0.16,3.3,0.118,7.1,2.634,-999.25,-999.25,0.135520965,0.00922228954732418
5561.5,7.97,0.049,74.28,124.77,0.16,3.18,0.118,6.68,2.626,-999.25,-999.25,0.032154374,0.009778624400496483
5562.0,7.96,0.049,71.9,98.28,0.133,3.12,0.1,6.95,2.627,-999.25,-999.25,0.014573987,0.007708752527832985
5562.5,7.88,0.048,67.35,81.1,0.088,3.16,0.071,9.2,2.627,-999.25,-999.25,0.01812619,0.006070524919778109
5563.0,7.9,0.048,65.39,79.2,0.072,3.26,0.061,12.46,2.629,-999.25,-999.25,0.025371283,0.005720602348446846
5563.5,7.93,0.049,63.41,84.46,0.062,3.37,0.056,25.35,2.626,-999.25,-999.25,0.079618201,0.0069633121602237225
5564.0,7.94,0.051,63.68,81.19,0.061,3.47,0.056,28.43,2.623,-999.25,-999.25,0.133899614,0.006653720512986183
5564.5,7.97,0.039,62.81,69.82,0.049,3.58,0.044,26.59,2.644,-999.25,-999.25,0.103935905,0.00361272064037621
5565.0,7.92,0.031,62.25,55.12,0.024,3.92,0.028,23.75,2.657,-999.25,-999.25,0.005205127,0.0012477594427764416
5565.5,7.82,0.017,62.14,44.01,0.013,4.33,0.0,31.26,2.68,-999.25,-999.25,1e-05,
5566.0,7.76,0.013,62.58,40.57,0.021,4.72,0.017,41.41,2.688,-999.25,-999.25,0.000809689,0.00012009310739813372
5566.5,7.76,0.008,62.59,42.95,0.021,4.96,0.016,51.7,2.697,-999.25,-999.25,4.54e-05,6.536198634421453e-05
5567.0,7.81,0.006,63.35,50.0,0.027,5.2,0.02,53.97,2.7,-999.25,-999.25,4.54e-05,4.0268343582283705e-05
5567.5,7.82,0.002,64.63,54.5,0.021,5.41,0.015,25.96,2.707,-999.25,-999.25,4.54e-05,1.0824185665114783e-05
5568.0,7.83,-0.007,63.72,53.96,0.009,5.36,0.0,30.39,2.721,-999.25,-999.25,1e-05,
5568.5,7.83,-0.007,63.21,56.08,0.017,5.03,0.0,36.96,2.723,-999.25,-999.25,1e-05,
5569.0,7.8,0.003,64.18,68.15,0.039,4.54,0.028,23.82,2.705,-999.25,-999.25,0.003287388,0.0006247290875762701
5569.5,7.78,0.022,64.44,85.51,0.043,4.14,0.034,18.31,2.672,-999.25,-999.25,0.010454963,0.0015664059901610017
5570.0,7.78,0.036,66.27,99.09,0.07,3.93,0.056,17.48,2.648,-999.25,-999.25,0.049955148,0.0026937539223581553
5570.5,7.85,0.04,69.54,107.45,0.103,3.97,0.078,13.39,2.641,-999.25,-999.25,0.06299492,0.004249038174748421
5571.0,7.91,0.032,68.23,91.68,0.082,4.24,0.062,14.23,2.655,-999.25,-999.25,0.01027251,0.0027007341850548983
5571.5,7.85,0.019,65.34,71.41,0.037,4.59,0.029,17.32,2.678,-999.25,-999.25,0.004307665,0.0002530913916416466
5572.0,7.85,0.005,64.46,50.7,0.015,4.72,0.0,15.15,2.702,-999.25,-999.25,1e-05,
5572.5,7.83,0.003,61.86,58.88,0.014,4.51,0.0,41.5,2.706,-999.25,-999.25,1e-05,
5573.0,7.81,0.01,61.96,81.98,0.039,4.04,0.028,46.11,2.693,-999.25,-999.25,0.184632987,0.0013023086357861757
5573.5,7.79,0.028,64.51,106.26,0.074,3.7,0.056,29.83,2.662,-999.25,-999.25,0.114060752,0.003267185064032674
5574.0,7.84,0.043,67.75,120.82,0.096,3.54,0.074,11.98,2.636,-999.25,-999.25,0.062344931,0.005297680851072073
5574.5,7.97,0.054,73.58,132.09,0.15,3.56,0.113,9.29,2.618,-999.25,-999.25,0.17322576,0.011109035462141037
5575.0,7.98,0.057,76.94,139.17,0.18,3.62,0.134,8.0,2.612,-999.25,-999.25,0.224625722,0.012978147715330124
5575.5,8.0,0.056,75.19,143.22,0.162,3.64,0.121,8.32,2.614,-999.25,-999.25,0.289131641,0.011456824839115143
5576.0,8.0,0.053,73.25,134.06,0.146,3.58,0.11,9.26,2.619,-999.25,-999.25,0.190710381,0.010514340363442898
5576.5,8.0,0.05,71.48,123.95,0.127,3.49,0.097,8.2,2.624,-999.25,-999.25,0.074317954,0.007201956585049629
5577.0,7.95,0.052,70.98,115.21,0.128,3.44,0.098,10.61,2.621,-999.25,-999.25,0.060364205,0.009126639924943447
5577.5,7.99,0.057,69.84,111.62,0.107,3.4,0.086,8.31,2.613,-999.25,-999.25,0.026231069,0.005544667597860098
5578.0,8.02,0.061,70.53,111.77,0.114,3.33,0.091,8.02,2.606,-999.25,-999.25,0.029752439,0.006217701826244593
5578.5,8.04,0.066,73.2,117.6,0.141,3.24,0.11,7.26,2.597,-999.25,-999.25,0.05538908,0.009561892598867416
5579.0,8.04,0.064,72.98,121.72,0.141,3.15,0.109,6.95,2.6,-999.25,-999.25,0.05739177,0.011901657097041607
5579.5,7.99,0.062,72.97,123.75,0.145,3.19,0.112,7.81,2.604,-999.25,-999.25,0.076234378,0.014977912418544292
5580.0,7.88,0.052,75.09,119.05,0.166,3.28,0.123,7.01,2.622,-999.25,-999.25,0.033067968,0.009871764108538628
5580.5,7.87,0.04,76.41,115.44,0.185,3.45,0.134,7.61,2.641,-999.25,-999.25,0.023453247,0.010159309022128582
5581.0,7.94,0.033,75.78,111.67,0.176,3.66,0.127,7.11,2.654,-999.25,-999.25,0.012964319,0.007798471488058567
5581.5,7.95,0.031,74.29,99.96,0.157,3.82,0.113,7.25,2.658,-999.25,-999.25,0.006740261,0.006625221110880375
5582.0,7.98,0.034,75.0,86.93,0.161,3.8,0.116,6.61,2.652,-999.25,-999.25,0.006740971,0.0074179042130708694
5582.5,7.99,0.035,74.27,75.9,0.154,3.61,0.112,6.76,2.65,-999.25,-999.25,0.00952007,0.010171768255531788
5583.0,7.88,0.036,73.93,78.55,0.154,3.41,0.112,7.07,2.649,-999.25,-999.25,0.010694957,0.00980234332382679
5583.5,7.83,0.038,73.37,91.59,0.152,3.34,0.111,7.72,2.644,-999.25,-999.25,0.017912194,0.00876644253730774
5584.0,7.94,0.043,73.2,105.42,0.149,3.34,0.11,7.52,2.637,-999.25,-999.25,0.021018533,0.008250178769230843
5584.5,8.05,0.045,74.63,108.7,0.161,3.31,0.118,6.83,2.632,-999.25,-999.25,0.021587413,0.008229415863752365
5585.0,8.07,0.045,75.26,107.36,0.166,3.26,0.122,6.36,2.632,-999.25,-999.25,0.020758076,0.00813017226755619
5585.5,8.09,0.043,72.73,100.49,0.145,3.18,0.107,7.23,2.637,-999.25,-999.25,0.017482072,0.008475841954350471
5586.0,8.06,0.046,71.74,102.07,0.138,3.09,0.103,7.84,2.631,-999.25,-999.25,0.016032862,0.009708920493721962
5586.5,8.05,0.061,70.54,99.43,0.142,2.99,0.109,15.03,2.606,-999.25,-999.25,0.041743569,0.059015024453401566
5587.0,7.92,0.08,71.73,99.18,0.138,2.89,0.113,10.32,2.573,-999.25,-999.25,0.044886917,0.04815305769443512
5587.5,7.96,0.093,72.96,95.03,0.14,2.84,0.119,8.51,2.551,-999.25,-999.25,0.053673841,0.04803190007805824
5588.0,7.96,0.095,74.88,89.92,0.151,2.86,0.126,7.04,2.547,-999.25,-999.25,0.046036672,0.03373413905501366
5588.5,7.98,0.093,73.35,81.39,0.125,2.92,0.11,5.75,2.551,-999.25,-999.25,0.023235677,0.009433799423277378
5589.0,8.0,0.085,72.26,80.08,0.114,2.97,0.101,5.64,2.564,-999.25,-999.25,0.015681846,0.005615041125565767
5589.5,7.99,0.077,70.36,78.32,0.106,2.96,0.093,7.09,2.579,-999.25,-999.25,0.021965753,0.006619993131607771
5590.0,7.93,0.071,67.28,84.28,0.097,2.9,0.085,12.07,2.588,-999.25,-999.25,0.042796947,0.025821315124630928
5590.5,7.96,0.072,67.67,87.18,0.106,2.82,0.091,12.67,2.587,-999.25,-999.25,0.043902181,0.044824786484241486
5591.0,7.97,0.082,70.45,91.59,0.121,2.78,0.103,8.83,2.571,-999.25,-999.25,0.030980473,0.03176606073975563
5591.5,8.02,0.09,72.93,93.0,0.134,2.79,0.114,6.91,2.556,-999.25,-999.25,0.030157711,0.022017400711774826
5592.0,8.07,0.097,73.0,95.45,0.131,2.83,0.115,6.79,2.544,-999.25,-999.25,0.041566912,0.019602933898568153
5592.5,8.04,0.096,73.43,97.58,0.14,2.88,0.12,7.82,2.546,-999.25,-999.25,0.055906121,0.0343514010310173
5593.0,7.95,0.089,71.84,99.16,0.132,2.93,0.113,9.63,2.558,-999.25,-999.25,0.059767604,0.04130978882312775
5593.5,7.88,0.08,71.29,100.84,0.133,3.03,0.11,11.72,2.573,-999.25,-999.25,0.063713029,0.045211248099803925
5594.0,7.87,0.072,73.75,98.81,0.155,3.15,0.121,10.07,2.588,-999.25,-999.25,0.044886023,0.025046247988939285
5594.5,7.91,0.064,72.77,104.54,0.145,3.28,0.112,10.31,2.6,-999.25,-999.25,0.045240372,0.011899451725184917
5595.0,7.97,0.059,72.39,106.49,0.137,3.35,0.105,8.81,2.609,-999.25,-999.25,0.033742599,0.008296865969896317
5595.5,7.94,0.059,72.6,109.74,0.14,3.28,0.107,8.3,2.61,-999.25,-999.25,0.032764386,0.009422349743545055
5596.0,7.94,0.072,71.99,107.36,0.131,3.18,0.106,8.72,2.586,-999.25,-999.25,0.044523142,0.009204166941344738
5596.5,7.83,0.085,71.64,106.22,0.125,3.05,0.107,8.65,2.564,-999.25,-999.25,0.057022952,0.013825767673552036
5597.0,7.81,0.089,73.05,109.8,0.141,2.99,0.118,8.75,2.558,-999.25,-999.25,0.074233063,0.02785312570631504
5597.5,7.89,0.082,72.53,110.24,0.138,2.99,0.114,8.52,2.571,-999.25,-999.25,0.057969451,0.02365470677614212
5598.0,7.92,0.077,71.83,109.61,0.131,3.06,0.107,8.67,2.578,-999.25,-999.25,0.050906211,0.014661562629044056
5598.5,7.98,0.08,71.34,109.12,0.123,3.09,0.104,8.54,2.573,-999.25,-999.25,0.053183354,0.010383130982518196
5599.0,7.94,0.081,71.39,105.74,0.125,3.03,0.105,8.69,2.571,-999.25,-999.25,0.047453322,0.013728190213441849
5599.5,7.83,0.079,70.99,106.81,0.126,2.93,0.105,8.94,2.575,-999.25,-999.25,0.041662984,0.023836078122258186
5600.0,7.81,0.075,72.06,104.42,0.137,2.88,0.11,8.23,2.582,-999.25,-999.25,0.02746598,0.026939256116747856
5600.5,7.76,0.07,71.08,103.5,0.13,2.91,0.104,8.78,2.59,-999.25,-999.25,0.024124775,0.022646723315119743
5601.0,7.89,0.062,73.34,100.56,0.153,3.01,0.117,8.55,2.604,-999.25,-999.25,0.0244467,0.017433904111385345
5601.5,7.93,0.051,72.81,104.1,0.147,3.14,0.11,7.91,2.623,-999.25,-999.25,0.020806171,0.010725544765591621
5602.0,8.05,0.044,70.6,113.87,0.129,3.28,0.096,9.24,2.634,-999.25,-999.25,0.023827454,0.009737905114889145
5602.5,8.04,0.047,72.14,118.92,0.142,3.37,0.106,9.12,2.629,-999.25,-999.25,0.046215072,0.010625381954014301
5603.0,7.96,0.051,71.39,115.82,0.131,3.33,0.099,8.71,2.622,-999.25,-999.25,0.036553126,0.008940521627664566
5603.5,7.83,0.052,71.31,113.15,0.129,3.28,0.098,8.21,2.62,-999.25,-999.25,0.026492605,0.008374890312552452
5604.0,7.87,0.045,71.74,119.48,0.139,3.29,0.103,8.58,2.632,-999.25,-999.25,0.033200085,0.010227378457784653
5604.5,7.94,0.041,74.0,129.44,0.162,3.43,0.118,8.25,2.639,-999.25,-999.25,0.074579567,0.009982047602534294
5605.0,8.03,0.039,76.3,131.59,0.184,3.61,0.133,8.01,2.644,-999.25,-999.25,0.085532591,0.0108031639829278
5605.5,8.06,0.032,74.95,119.08,0.173,3.76,0.124,9.48,2.655,-999.25,-999.25,0.034197543,0.01038721576333046
5606.0,8.0,0.018,66.09,89.66,0.079,3.9,0.057,17.32,2.679,-999.25,-999.25,0.028832983,0.0036517372354865074
5606.5,7.85,0.008,61.83,62.0,0.031,4.05,0.023,32.06,2.697,-999.25,-999.25,0.026426846,0.001377380103804171
5607.0,7.82,0.004,61.27,49.41,0.024,4.07,0.017,32.97,2.704,-999.25,-999.25,0.009974706,0.00116178416647017
5607.5,7.86,0.012,61.47,59.4,0.028,3.96,0.022,32.64,2.689,-999.25,-999.25,0.034681551,0.001415861421264708
5608.0,7.96,0.021,63.61,78.85,0.048,3.7,0.037,15.17,2.674,-999.25,-999.25,0.014183623,0.0027640610933303833
5608.5,8.09,0.033,69.65,94.88,0.116,3.49,0.085,9.75,2.654,-999.25,-999.25,0.019469582,0.006247740238904953
5609.0,8.09,0.038,74.83,111.77,0.177,3.37,0.128,9.42,2.646,-999.25,-999.25,0.029732775,0.013700556010007858
5609.5,8.04,0.038,72.89,113.9,0.157,3.31,0.114,9.37,2.646,-999.25,-999.25,0.027087385,0.011583859100937843
5610.0,7.96,0.042,72.89,110.99,0.159,3.27,0.116,10.48,2.639,-999.25,-999.25,0.03058489,0.014737478457391262
5610.5,7.93,0.052,72.17,98.24,0.146,3.21,0.11,10.37,2.621,-999.25,-999.25,0.028616358,0.013267777860164642
5611.0,7.94,0.058,70.19,92.24,0.125,3.1,0.097,10.72,2.611,-999.25,-999.25,0.028614482,0.015015870332717896
5611.5,8.02,0.057,71.24,93.19,0.134,2.99,0.103,9.07,2.612,-999.25,-999.25,0.020723315,0.013646501116454601
5612.0,8.03,0.057,70.49,93.67,0.129,2.95,0.1,9.53,2.612,-999.25,-999.25,0.020397279,0.015004103071987629
5612.5,8.04,0.064,69.7,98.45,0.115,2.98,0.093,8.73,2.601,-999.25,-999.25,0.018124953,0.009665079414844513
5613.0,7.98,0.074,73.13,100.5,0.145,3.03,0.115,8.51,2.583,-999.25,-999.25,0.033824828,0.017243992537260056
5613.5,7.89,0.079,72.26,105.45,0.136,3.03,0.111,8.95,2.575,-999.25,-999.25,0.047498509,0.018898414447903633
5614.0,7.81,0.082,72.1,107.14,0.132,3.05,0.11,8.76,2.57,-999.25,-999.25,0.05552296,0.015836261212825775
5614.5,7.85,0.076,71.47,106.69,0.128,3.06,0.105,8.9,2.58,-999.25,-999.25,0.043568484,0.013307957910001278
5615.0,7.92,0.07,70.61,110.03,0.12,3.1,0.098,8.65,2.59,-999.25,-999.25,0.036534175,0.01073679979890585
5615.5,7.99,0.066,71.43,110.37,0.129,3.13,0.102,8.5,2.597,-999.25,-999.25,0.03448854,0.011356305330991745
5616.0,7.98,0.063,72.48,112.39,0.142,3.15,0.11,8.73,2.602,-999.25,-999.25,0.04001173,0.014566101133823395
5616.5,7.97,0.06,71.87,113.03,0.137,3.17,0.106,8.88,2.607,-999.25,-999.25,0.037320342,0.013328876346349716
5617.0,7.83,0.058,71.75,122.4,0.137,3.24,0.105,9.16,2.611,-999.25,-999.25,0.073907316,0.014820457436144352
5617.5,7.79,0.056,73.21,139.32,0.147,3.4,0.111,7.97,2.614,-999.25,-999.25,0.199541926,0.01077217049896717
5618.0,7.88,0.053,79.33,156.68,0.206,3.65,0.15,7.38,2.619,-999.25,-999.25,0.426276535,0.015117814764380455
5618.5,7.94,0.042,84.09,156.8,0.263,3.92,0.188,8.48,2.638,-999.25,-999.25,0.18233569,0.019328149035573006
5619.0,7.88,0.024,72.66,125.62,0.145,4.17,0.104,12.51,2.669,-999.25,-999.25,0.133319631,0.009697611443698406
5619.5,7.84,0.007,62.75,88.62,0.016,4.38,0.0,22.67,2.698,-999.25,-999.25,1e-05,
5620.0,7.85,-0.005,60.9,54.89,0.014,4.43,0.0,54.88,2.718,-999.25,-999.25,1e-05,
5620.5,7.84,-0.011,61.19,43.56,0.03,4.32,0.0,57.87,2.728,-999.25,-999.25,1e-05,
5621.0,7.78,-0.016,61.44,38.95,0.036,4.09,0.0,39.28,2.738,-999.25,-999.25,1e-05,
5621.5,7.88,-0.014,62.72,42.56,0.045,3.91,0.0,24.12,2.733,-999.25,-999.25,1e-05,
5622.0,7.89,0.0,62.84,56.97,0.043,3.78,0.0,20.34,2.709,-999.25,-999.25,1e-05,
5622.5,7.9,0.02,65.36,70.09,0.071,3.6,0.052,13.41,2.676,-999.25,-999.25,0.023585565,0.005926984827965498
5623.0,7.94,0.034,71.09,84.56,0.144,3.35,0.105,12.82,2.651,-999.25,-999.25,0.029615723,0.018992044031620026
5623.5,7.94,0.044,74.8,88.57,0.169,3.17,0.123,7.86,2.635,-999.25,-999.25,0.017685136,0.013210575096309185
5624.0,7.91,0.049,72.68,90.96,0.148,3.15,0.11,8.78,2.626,-999.25,-999.25,0.021468259,0.011595387943089008
5624.5,7.92,0.05,71.47,88.76,0.129,3.23,0.098,8.08,2.625,-999.25,-999.25,0.019302992,0.008386594243347645
5625.0,7.91,0.047,71.64,87.0,0.133,3.38,0.1,9.2,2.63,-999.25,-999.25,0.022274606,0.009994626976549625
5625.5,7.94,0.044,73.01,89.88,0.143,3.56,0.106,8.31,2.634,-999.25,-999.25,0.015683498,0.008540147915482521
5626.0,7.93,0.043,72.77,101.22,0.145,3.76,0.107,11.15,2.636,-999.25,-999.25,0.024563823,0.008132930845022202
5626.5,7.92,0.044,75.08,109.89,0.158,4.02,0.116,7.99,2.635,-999.25,-999.25,0.00875286,0.008853673934936523
5627.0,7.93,0.035,76.99,98.24,0.199,4.35,0.143,12.19,2.651,-999.25,-999.25,0.004832791,0.015549393370747566
5627.5,7.83,0.019,67.69,67.22,0.088,4.72,0.064,25.83,2.678,-999.25,-999.25,0.000297652,0.00026502314722165465
5628.0,7.82,0.001,62.26,37.52,0.009,4.99,0.0,42.93,2.708,-999.25,-999.25,1e-05,
5628.5,7.81,-0.006,60.02,24.18,-0.013,5.16,0.0,64.79,2.721,-999.25,-999.25,1e-05,
5629.0,7.85,-0.007,60.86,24.18,0.008,5.19,0.0,75.43,2.722,-999.25,-999.25,1e-05,
5629.5,7.84,-0.005,61.25,30.7,0.012,5.14,0.0,76.93,2.718,-999.25,-999.25,1e-05,
5630.0,7.84,-0.008,63.01,48.35,0.024,4.97,0.0,44.54,2.723,-999.25,-999.25,1e-05,
5630.5,7.8,-0.002,64.28,53.81,0.047,4.91,0.0,52.05,2.713,-999.25,-999.25,1e-05,
5631.0,7.82,0.002,63.54,50.22,0.039,4.89,0.028,45.21,2.707,-999.25,-999.25,8.8e-05,0.00013951622531749308
5631.5,7.81,0.01,63.01,36.71,0.026,4.91,0.02,40.95,2.693,-999.25,-999.25,4.68e-05,8.752420399105176e-05
5632.0,7.79,0.011,62.93,33.55,0.027,4.79,0.021,38.28,2.691,-999.25,-999.25,0.000421026,0.00014043704140931368
5632.5,7.81,0.009,62.76,40.13,0.03,4.56,0.022,37.72,2.694,-999.25,-999.25,0.00324495,0.000329808535752818
5633.0,7.83,0.01,61.96,47.3,0.029,4.27,0.022,41.37,2.693,-999.25,-999.25,0.003460203,0.000773174106143415
5633.5,7.86,0.018,61.77,62.66,0.033,4.03,0.027,43.35,2.68,-999.25,-999.25,0.07135579,0.001318803639151156
5634.0,7.87,0.03,62.81,70.85,0.043,3.88,0.037,33.67,2.658,-999.25,-999.25,0.096344456,0.0021687860134989023
5634.5,7.87,0.041,64.46,84.38,0.047,3.78,0.044,15.31,2.64,-999.25,-999.25,0.011134903,0.002371220150962472
5635.0,7.84,0.05,67.34,107.53,0.07,3.71,0.061,8.55,2.625,-999.25,-999.25,0.008655884,0.0022414703853428364
5635.5,7.83,0.055,69.55,131.23,0.095,3.67,0.078,7.39,2.616,-999.25,-999.25,0.057234302,0.004864796064794064
5636.0,7.88,0.057,76.32,150.01,0.166,3.68,0.124,6.12,2.612,-999.25,-999.25,0.347514361,0.009879701770842075
5636.5,7.9,0.059,82.17,151.02,0.221,3.74,0.162,4.87,2.609,-999.25,-999.25,0.297333121,0.012148791924118996
5637.0,7.92,0.06,82.96,154.11,0.224,3.77,0.164,4.17,2.607,-999.25,-999.25,0.342183441,0.015254978090524673
5637.5,7.94,0.061,82.41,145.86,0.221,3.76,0.162,4.68,2.605,-999.25,-999.25,0.18816255,0.012241908349096775
5638.0,7.92,0.059,77.96,139.21,0.182,3.62,0.135,5.79,2.609,-999.25,-999.25,0.207984835,0.010350304655730724
5638.5,7.93,0.062,71.23,120.53,0.124,3.4,0.098,9.26,2.604,-999.25,-999.25,0.086028673,0.008542848750948906
5639.0,7.96,0.071,68.89,106.56,0.097,3.16,0.085,8.18,2.589,-999.25,-999.25,0.019345844,0.005373287945985794
5639.5,7.98,0.08,70.38,90.01,0.104,3.01,0.093,6.75,2.573,-999.25,-999.25,0.015079645,0.004523607436567545
5640.0,7.95,0.086,70.6,78.93,0.113,2.97,0.1,8.68,2.564,-999.25,-999.25,0.046920486,0.021132241934537888
5640.5,7.95,0.083,70.01,75.51,0.113,2.98,0.099,10.36,2.568,-999.25,-999.25,0.074161366,0.03698045760393143
5641.0,7.91,0.08,68.97,74.99,0.112,2.98,0.097,13.61,2.574,-999.25,-999.25,0.124548383,0.062234509736299515
5641.5,7.9,0.078,68.29,75.04,0.114,2.95,0.098,17.78,2.576,-999.25,-999.25,0.207444906,0.10232431441545486
5642.0,7.89,0.079,69.76,69.49,0.124,2.94,0.104,14.48,2.575,-999.25,-999.25,0.213907659,0.09337904304265976
5642.5,7.89,0.082,71.36,63.74,0.143,2.97,0.117,15.74,2.571,-999.25,-999.25,0.510244966,0.12672331929206848
5643.0,7.92,0.082,72.54,64.28,0.147,2.98,0.119,12.16,2.571,-999.25,-999.25,0.228956342,0.10204210132360458
5643.5,7.95,0.085,72.33,66.13,0.13,2.97,0.11,8.58,2.564,-999.25,-999.25,0.073452272,0.052708473056554794
5644.0,7.97,0.093,72.27,71.27,0.12,2.95,0.107,7.0,2.552,-999.25,-999.25,0.043569606,0.024404719471931458
5644.5,7.95,0.097,73.97,80.23,0.141,2.95,0.121,7.57,2.545,-999.25,-999.25,0.065968521,0.037899382412433624
5645.0,7.82,0.089,73.22,89.49,0.146,3.01,0.121,10.36,2.558,-999.25,-999.25,0.080598593,0.062207385897636414
5645.5,7.81,0.067,72.18,96.49,0.149,3.1,0.116,13.09,2.595,-999.25,-999.25,0.05218976,0.04868060722947121
5646.0,7.88,0.047,70.08,95.73,0.151,3.23,0.112,30.0,2.629,-999.25,-999.25,0.101884298,0.09209582954645157
5646.5,7.99,0.041,70.39,96.52,0.14,3.37,0.103,16.73,2.64,-999.25,-999.25,0.043233637,0.023879529908299446
5647.0,8.09,0.045,76.22,96.1,0.181,3.47,0.132,7.85,2.634,-999.25,-999.25,0.017735509,0.011154593899846077
5647.5,8.08,0.055,80.38,103.86,0.2,3.52,0.147,4.23,2.617,-999.25,-999.25,0.005266577,0.006993209011852741
5648.0,7.96,0.058,78.94,132.81,0.196,3.51,0.145,6.09,2.61,-999.25,-999.25,0.103559799,0.011089549399912357
5648.5,7.83,0.054,74.88,191.76,0.178,3.5,0.132,17.42,2.617,-999.25,-999.25,0.666546226,0.09238159656524658
5649.0,7.78,0.039,62.22,247.02,0.077,3.53,0.061,21.08,2.643,-999.25,-999.25,0.046623211,0.005592952016741037
