DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
6096.0,0.152,62.1,114.53,0.031,2.81,0.11,44.67,2.465,0.2495,0.0249,0.0374,0.0416,0.0409,0.0271,0.0468,0.005,0.0001,0.0064,0.0,0.0,0.02696808986365795
6096.5,0.151,62.69,118.29,0.04,2.8,0.11,38.59,2.467,0.2719,0.0377,0.054,0.0791,0.0759,0.0474,0.0621,0.0064,0.0002,0.0089,0.0,0.0,0.02984960936009884
6097.0,0.144,63.28,119.64,0.043,2.81,0.106,34.17,2.477,0.2333,0.0429,0.0623,0.0945,0.085,0.0474,0.0615,0.0071,0.0003,0.0092,0.0,0.0,0.03363637998700142
6097.5,0.131,63.52,118.77,0.042,2.79,0.097,32.9,2.498,0.1646,0.0362,0.0592,0.0735,0.0596,0.0308,0.0592,0.0073,0.0004,0.0065,0.0,0.0,0.05291321128606796
6098.0,0.119,63.21,117.42,0.037,2.75,0.088,35.72,2.518,0.1176,0.0244,0.0473,0.0439,0.0324,0.0164,0.0609,0.0073,0.0004,0.004,0.0,0.0,0.07229915261268616
6098.5,0.126,62.71,114.64,0.032,2.73,0.092,41.73,2.511,0.126,0.0186,0.0362,0.0331,0.0238,0.0132,0.0589,0.0056,0.0002,0.0034,0.0,0.0,0.09360086917877197
6099.0,0.141,62.21,111.89,0.026,2.72,0.101,48.49,2.491,0.1586,0.0145,0.0265,0.0238,0.0184,0.0122,0.046,0.0036,0.0001,0.0035,0.0,0.0,0.0609438419342041
6099.5,0.152,61.71,107.91,0.02,2.72,0.108,56.34,2.469,0.2195,0.0135,0.0247,0.0167,0.0157,0.0114,0.045,0.004,0.0,0.0043,0.0,0.0,0.02996896393597126
6100.0,0.162,61.62,103.98,0.015,2.71,0.0,65.42,2.452,0.0414,0.0003,0.0179,0.0754,0.0488,0.0028,0.1362,0.0061,0.0,0.0001,0.0,0.0005,1e-05
6100.5,0.168,61.55,100.05,0.01,2.71,0.0,75.33,2.44,0.0402,0.0002,0.0142,0.0625,0.0404,0.002,0.142,0.0058,0.0,0.0001,0.0,0.0004,1e-05
