DEPT,DPHI_D,DTC_D,GR_NORM,NPHI_D,PEF_D,POR_D,RESD_D,RHOB_D,LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD1],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD2],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD3],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD4],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD5],LOGK_SDR_PRE_BRINE[DENGEOMOD_K_SDR_PRE_BRINE_DVD6],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD1_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD2_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD3_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD4_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD5_2],LOGK_SDR_PRE_BRINE2[DENGEOMOD_K_SDR_PRE_BRINE_DVD6_2],K_SDR_PRE
7362.0,-0.014,53.26,-999.25,0.03,4.45,0.0,65.11,2.734,-999.25,0.0034,0.0062,0.0021,0.0023,0.0041,-999.25,0.0001,0.0,0.0001,0.0,0.0001,
7362.5,-0.016,53.83,-999.25,0.03,4.42,0.0,76.35,2.737,-999.25,0.0041,0.0068,0.0024,0.0026,0.0041,-999.25,0.0001,0.0,0.0001,0.0,0.0001,
7363.0,-0.015,54.16,-999.25,0.028,4.43,0.0,100.06,2.736,-999.25,0.0044,0.0062,0.0024,0.0025,0.0036,-999.25,0.0001,0.0,0.0001,0.0,0.0001,
7363.5,-0.011,54.04,-999.25,0.032,4.37,0.0,131.2,2.729,-999.25,0.0066,0.0079,0.0032,0.003,0.0046,-999.25,0.0001,0.0001,0.0001,0.0001,0.0001,
7364.0,-0.018,54.25,-999.25,0.029,4.24,0.0,155.87,2.741,-999.25,0.0072,0.0082,0.0027,0.0026,0.0039,-999.25,0.0001,0.0001,0.0001,0.0,0.0001,
7364.5,-0.011,53.92,-999.25,0.018,4.09,0.0,202.01,2.729,-999.25,0.0055,0.0058,0.0016,0.0014,0.0018,-999.25,0.0001,0.0001,0.0,0.0,0.0,
7365.0,0.002,53.68,-999.25,0.022,4.06,0.0,242.61,2.706,-999.25,0.0079,0.0072,0.0024,0.0018,0.0022,-999.25,0.0001,0.0001,0.0,0.0,0.0001,
7365.5,0.025,53.18,-999.25,0.019,4.15,0.022,278.86,2.667,-999.25,0.0091,0.0042,0.0021,0.0012,0.0017,-999.25,0.0,0.0,0.0,0.0,0.0001,
7366.0,0.027,52.34,-999.25,0.008,4.3,0.0,309.12,2.665,-999.25,0.003,0.0023,0.0013,0.0007,0.0007,-999.25,0.0,0.0,0.0,0.0,0.0,
7366.5,0.014,51.52,-999.25,0.015,4.39,0.015,307.7,2.685,-999.25,0.0046,0.0024,0.0011,0.0006,0.0012,-999.25,0.0,0.0,0.0,0.0,0.0,
